Ttrailers_data
time,flow2h2s
2012-01-02 01:00:00,-0.04121758164267709
2012-01-02 01:15:00,-0.06200311699762346
2012-01-02 01:30:00,-0.055714751243616994
2012-01-02 01:45:00,-0.1
2012-01-02 02:00:00,-0.054238383757943084
2012-01-02 02:15:00,-0.005837000351983951
2012-01-02 02:30:00,-0.0066786589277168795
2012-01-02 02:45:00,0.01459482022681069
2012-01-02 03:00:00,-0.018414179515564608
2012-01-02 03:15:00,0.030907444116786545
2012-01-02 03:30:00,0.024237391906804052
2012-01-02 03:45:00,-0.01037258024136644
2012-01-02 04:00:00,-0.030307642072131054
2012-01-02 04:15:00,0.009443101142716757
2012-01-02 04:30:00,0.038358352143223313
2012-01-02 04:45:00,-0.00173036011593148
2012-01-02 05:00:00,0.04035621992587233
2012-01-02 05:15:00,0.04930281094492144
2012-01-02 05:30:00,0.04323070826209579
2012-01-02 05:45:00,0.06107387330698217
2012-01-02 06:00:00,0.079315755486563
2012-01-02 06:15:00,0.05419359384081148
2012-01-02 06:30:00,0.06232238995066034
2012-01-02 06:45:00,0.09832698143391078
2012-01-02 07:00:00,0.054923240816659696
2012-01-02 07:15:00,0.07301949693250002
2012-01-02 07:30:00,0.03230266548576824
2012-01-02 07:45:00,0.034092797041355476
2012-01-02 08:00:00,0.04627146267456481
2012-01-02 08:15:00,0.08988529682738636
2012-01-02 08:30:00,0.07515376225374265
2012-01-02 08:45:00,0.08446033674982525
2012-01-02 09:00:00,0.1
2012-01-02 09:15:00,0.08693491203661563
2012-01-02 09:30:00,0.04104701499621246
2012-01-02 09:45:00,0.05922724185065816
2012-01-02 10:00:00,0.026462452008746536
2012-01-02 10:15:00,0.04884109467600075
2012-01-02 10:30:00,0.050679840605604154
2012-01-02 10:45:00,0.011089486306842374
2012-01-02 11:00:00,0.03491850264759202
2012-01-02 11:15:00,0.07436730304423547
2012-01-02 11:30:00,0.02940070975521928
2012-01-02 11:45:00,0.051367067657253344
2012-01-02 12:00:00,0.053442006022830536
2012-01-02 12:15:00,0.05375664566412889
2012-01-02 12:30:00,0.03969308142476903
2012-01-02 12:45:00,0.04783618338968359
2012-01-02 13:00:00,0.09065370370322023
2012-01-02 13:15:00,0.1
2012-01-02 13:30:00,0.1
2012-01-02 13:45:00,0.1
2012-01-02 14:00:00,0.1
2012-01-02 14:15:00,0.1
2012-01-02 14:30:00,0.1
2012-01-02 14:45:00,0.1
2012-01-02 15:00:00,0.1
2012-01-02 15:15:00,0.1
2012-01-02 15:30:00,0.1
2012-01-02 15:45:00,0.1
2012-01-02 16:00:00,0.09792740712229375
2012-01-02 16:15:00,0.05327791282353922
2012-01-02 16:30:00,0.008068431176295382
2012-01-02 16:45:00,-0.00022480086782979136
2012-01-02 17:00:00,0.013171602566406107
2012-01-02 17:15:00,0.000752581344691472
2012-01-02 17:30:00,0.013238051001753091
2012-01-02 17:45:00,0.03240449754025931
2012-01-02 18:00:00,0.05040976063330994
2012-01-02 18:15:00,0.038417278203026234
2012-01-02 18:30:00,0.020307580908030393
2012-01-02 18:45:00,0.03098070155653733
2012-01-02 19:00:00,0.04363650239585422
2012-01-02 19:15:00,0.03468123696425251
2012-01-02 19:30:00,0.06956441635057864
2012-01-02 19:45:00,0.08190026076939287
2012-01-02 20:00:00,0.09138475420734457
2012-01-02 20:15:00,0.1
2012-01-02 20:30:00,0.1
2012-01-02 20:45:00,0.1
2012-01-02 21:00:00,0.1
2012-01-02 21:15:00,0.05571959749772487
2012-01-02 21:30:00,0.09098192868022621
2012-01-02 21:45:00,0.09185009583603596
2012-01-02 22:00:00,0.09775411732853512
2012-01-02 22:15:00,0.07565615427143454
2012-01-02 22:30:00,0.08825335373998473
2012-01-02 22:45:00,0.1
2012-01-02 23:00:00,0.1
2012-01-02 23:15:00,0.08785398723467178
2012-01-02 23:30:00,0.09849245583625847
2012-01-02 23:45:00,0.09932336572429833
2012-01-03 00:00:00,0.1
2012-01-03 00:15:00,0.06639259359564534
2012-01-03 00:30:00,0.1
2012-01-03 00:45:00,0.09062548598982492
2012-01-03 01:00:00,0.08190741635047377
2012-01-03 01:15:00,0.04345942446608435
2012-01-03 01:30:00,0.013952750549720144
2012-01-03 01:45:00,0.002820848174187214
2012-01-03 02:00:00,0.03365059208462969
2012-01-03 02:15:00,0.006541936436785564
2012-01-03 02:30:00,0.013514635675365469
2012-01-03 02:45:00,0.034062939598739836
2012-01-03 03:00:00,0.029155513570973166
2012-01-03 03:15:00,-0.005461456343983734
2012-01-03 03:30:00,-0.0521678205566609
2012-01-03 03:45:00,-0.02758347499823119
2012-01-03 04:00:00,-0.010007032156131912
2012-01-03 04:15:00,-0.044363670793294355
2012-01-03 04:30:00,0.005255005260550907
2012-01-03 04:45:00,0.014109410766312273
2012-01-03 05:00:00,-0.026958991650854032
2012-01-03 05:15:00,-0.03737395992569686
2012-01-03 05:30:00,-0.03219117627608035
2012-01-03 05:45:00,-0.05342558113773356
2012-01-03 06:00:00,-0.05062233404211121
2012-01-03 06:15:00,-0.04743215208734594
2012-01-03 06:30:00,-0.05636867436327729
2012-01-03 06:45:00,-0.02936732977472252
2012-01-03 07:00:00,-0.07887351852548888
2012-01-03 07:15:00,-0.0899808536489675
2012-01-03 07:30:00,-0.1
2012-01-03 07:45:00,-0.1
2012-01-03 08:00:00,-0.07396907716204837
2012-01-03 08:15:00,-0.050916062594310585
2012-01-03 08:30:00,-0.08644617210344663
2012-01-03 08:45:00,-0.06294307490485582
2012-01-03 09:00:00,-0.01635421174250408
2012-01-03 09:15:00,-0.04826381075043813
2012-01-03 09:30:00,-0.06553745037049809
2012-01-03 09:45:00,-0.07684581266287621
2012-01-03 10:00:00,-0.04205652480242186
2012-01-03 10:15:00,-0.030929485537212517
2012-01-03 10:30:00,-0.0427692500441666
2012-01-03 10:45:00,-0.0031616367294524453
2012-01-03 11:00:00,0.023975512675373588
2012-01-03 11:15:00,0.04075365376234034
2012-01-03 11:30:00,0.008828181977041112
2012-01-03 11:45:00,-0.02281215931013488
2012-01-03 12:00:00,-0.045148057991085434
2012-01-03 12:15:00,-0.006033440556006624
2012-01-03 12:30:00,0.016684039670242838
2012-01-03 12:45:00,0.05143960100834397
2012-01-03 13:00:00,0.09954359858245629
2012-01-03 13:15:00,0.08075154289246331
2012-01-03 13:30:00,0.0898366051679142
2012-01-03 13:45:00,0.1
2012-01-03 14:00:00,0.052420647803607556
2012-01-03 14:15:00,0.015410542468089178
2012-01-03 14:30:00,0.02239476941748559
2012-01-03 14:45:00,0.020695298182992768
2012-01-03 15:00:00,0.015864404186145563
2012-01-03 15:15:00,-0.030724856056977397
2012-01-03 15:30:00,-0.03190705818165822
2012-01-03 15:45:00,-0.03762285889714259
2012-01-03 16:00:00,-0.06812965964345817
2012-01-03 16:15:00,-0.07087031271987573
2012-01-03 16:30:00,-0.05598797546346543
2012-01-03 16:45:00,-0.019601096900564483
2012-01-03 17:00:00,0.02432619112343433
2012-01-03 17:15:00,0.04850759478570668
2012-01-03 17:30:00,0.08625096767249134
2012-01-03 17:45:00,0.06559959685195836
2012-01-03 18:00:00,0.048947526397101974
2012-01-03 18:15:00,0.0760621198579017
2012-01-03 18:30:00,0.04957252819860493
2012-01-03 18:45:00,0.0880503906353984
2012-01-03 19:00:00,0.055025936355603315
2012-01-03 19:15:00,0.03676402754470264
2012-01-03 19:30:00,0.05178214688159032
2012-01-03 19:45:00,0.08899538434549784
2012-01-03 20:00:00,0.1
2012-01-03 20:15:00,0.073401017082696
2012-01-03 20:30:00,0.07995798545154299
2012-01-03 20:45:00,0.040124200913180585
2012-01-03 21:00:00,0.08848375115824912
2012-01-03 21:15:00,0.08029830577498052
2012-01-03 21:30:00,0.09141252462354447
2012-01-03 21:45:00,0.1
2012-01-03 22:00:00,0.08030427516459496
2012-01-03 22:15:00,0.1
2012-01-03 22:30:00,0.1
2012-01-03 22:45:00,0.0948090154437835
2012-01-03 23:00:00,0.06999348472078794
2012-01-03 23:15:00,0.0626119961487124
2012-01-03 23:30:00,0.04372685223158869
2012-01-03 23:45:00,0.08372282029334512
2012-01-04 00:00:00,0.03522814938479167
2012-01-04 00:15:00,0.08461617761433235
2012-01-04 00:30:00,0.08613558486853633
2012-01-04 00:45:00,0.053794272143803896
2012-01-04 01:00:00,0.04986168773438185
2012-01-04 01:15:00,0.045200739355450555
2012-01-04 01:30:00,0.054206157795943594
2012-01-04 01:45:00,0.06847518798413348
2012-01-04 02:00:00,0.021936679500117844
2012-01-04 02:15:00,0.06666632477847209
2012-01-04 02:30:00,0.1
2012-01-04 02:45:00,0.07146733024190138
2012-01-04 03:00:00,0.03405339980392219
2012-01-04 03:15:00,0.0387117500973176
2012-01-04 03:30:00,0.06040516047734973
2012-01-04 03:45:00,0.07308668462601918
2012-01-04 04:00:00,0.04680242411662551
2012-01-04 04:15:00,0.09646944916617954
2012-01-04 04:30:00,0.05054246359672683
2012-01-04 04:45:00,0.01816960558568268
2012-01-04 05:00:00,0.037552422969857856
2012-01-04 05:15:00,0.03317385102499807
2012-01-04 05:30:00,0.07876568672105577
2012-01-04 05:45:00,0.1
2012-01-04 06:00:00,0.1
2012-01-04 06:15:00,0.0542938382683377
2012-01-04 06:30:00,0.037012483029449796
2012-01-04 06:45:00,0.035849752401749105
2012-01-04 07:00:00,0.074617080671309
2012-01-04 07:15:00,0.038991165449933356
2012-01-04 07:30:00,-0.00552594333524755
2012-01-04 07:45:00,-0.014373673839674105
2012-01-04 08:00:00,-0.0029013661659197595
2012-01-04 08:15:00,-0.05041895914365063
2012-01-04 08:30:00,-0.027667934269838795
2012-01-04 08:45:00,-0.0031074971755476466
2012-01-04 09:00:00,-0.010136595736871479
2012-01-04 09:15:00,0.03575571979373157
2012-01-04 09:30:00,0.004523475178129337
2012-01-04 09:45:00,0.043259179601317733
2012-01-04 10:00:00,0.056343128746824546
2012-01-04 10:15:00,0.07568821422529964
2012-01-04 10:30:00,0.1
2012-01-04 10:45:00,0.08080884544011331
2012-01-04 11:00:00,0.04250627406904234
2012-01-04 11:15:00,0.05732983824600532
2012-01-04 11:30:00,0.058592146035678465
2012-01-04 11:45:00,0.05651668301360673
2012-01-04 12:00:00,0.053170712983086614
2012-01-04 12:15:00,0.026009531346692785
2012-01-04 12:30:00,0.01367890960509004
2012-01-04 12:45:00,0.020147471938613448
2012-01-04 13:00:00,-0.013465258120351351
2012-01-04 13:15:00,0.027828310287702992
2012-01-04 13:30:00,-0.022168868308681474
2012-01-04 13:45:00,-0.0387465402002916
2012-01-04 14:00:00,-0.02157961061274262
2012-01-04 14:15:00,0.017807557452301892
2012-01-04 14:30:00,0.009382832010924623
2012-01-04 14:45:00,0.04404624427876489
2012-01-04 15:00:00,0.052487570021348975
2012-01-04 15:15:00,0.04096112794260422
2012-01-04 15:30:00,0.045141745537991135
2012-01-04 15:45:00,0.03289718684655817
2012-01-04 16:00:00,0.04945829557498594
2012-01-04 16:15:00,0.05927037928916897
2012-01-04 16:30:00,0.05545058205489304
2012-01-04 16:45:00,0.08967663289061117
2012-01-04 17:00:00,0.1
2012-01-04 17:15:00,0.06671981898685404
2012-01-04 17:30:00,0.017864675837168296
2012-01-04 17:45:00,0.04854393393540724
2012-01-04 18:00:00,0.006716124366443935
2012-01-04 18:15:00,0.017993691208335355
2012-01-04 18:30:00,0.03750630925491194
2012-01-04 18:45:00,0.06106918509725906
2012-01-04 19:00:00,0.04870465311169281
2012-01-04 19:15:00,0.08105171887644674
2012-01-04 19:30:00,0.08648901744002227
2012-01-04 19:45:00,0.1
2012-01-04 20:00:00,0.1
2012-01-04 20:15:00,0.06590045829126968
2012-01-04 20:30:00,0.05560072177905943
2012-01-04 20:45:00,0.06645451742796271
2012-01-04 21:00:00,0.025570297442533037
2012-01-04 21:15:00,-0.01717603418714874
2012-01-04 21:30:00,-0.050298200282384874
2012-01-04 21:45:00,-0.06200163952235853
2012-01-04 22:00:00,-0.02982878873473059
2012-01-04 22:15:00,-0.06318953502270742
2012-01-04 22:30:00,-0.06122577955334151
2012-01-04 22:45:00,-0.1
2012-01-04 23:00:00,-0.1
2012-01-04 23:15:00,-0.1
2012-01-04 23:30:00,-0.1
2012-01-04 23:45:00,-0.1
2012-01-05 00:00:00,-0.1
2012-01-05 00:15:00,-0.09725296513767966
2012-01-05 00:30:00,-0.1
2012-01-05 00:45:00,-0.1
2012-01-05 01:00:00,-0.09185635743774467
2012-01-05 01:15:00,-0.1
2012-01-05 01:30:00,-0.1
2012-01-05 01:45:00,-0.1
2012-01-05 02:00:00,-0.06948829764029607
2012-01-05 02:15:00,-0.060573948538096445
2012-01-05 02:30:00,-0.09691933300548246
2012-01-05 02:45:00,-0.1
2012-01-05 03:00:00,-0.1
2012-01-05 03:15:00,-0.1
2012-01-05 03:30:00,-0.07145034320725384
2012-01-05 03:45:00,-0.08821171867593477
2012-01-05 04:00:00,-0.03898700855099575
2012-01-05 04:15:00,-0.0800004085539985
2012-01-05 04:30:00,-0.06764884253284065
2012-01-05 04:45:00,-0.03208605744084077
2012-01-05 05:00:00,-0.03793847539475921
2012-01-05 05:15:00,-0.031321508520932975
2012-01-05 05:30:00,-0.03468708411280226
2012-01-05 05:45:00,-0.010087657137833148
2012-01-05 06:00:00,-0.041994707977713784
2012-01-05 06:15:00,-0.06374618523960945
2012-01-05 06:30:00,-0.08923678618354454
2012-01-05 06:45:00,-0.08596508046858366
2012-01-05 07:00:00,-0.07029829422661958
2012-01-05 07:15:00,-0.1
2012-01-05 07:30:00,-0.1
2012-01-05 07:45:00,-0.1
2012-01-05 08:00:00,-0.1
2012-01-05 08:15:00,-0.1
2012-01-05 08:30:00,-0.1
2012-01-05 08:45:00,-0.07284790649351928
2012-01-05 09:00:00,-0.09545141045486374
2012-01-05 09:15:00,-0.05143150214811469
2012-01-05 09:30:00,-0.09222110276447285
2012-01-05 09:45:00,-0.0611688046773881
2012-01-05 10:00:00,-0.016930620698016444
2012-01-05 10:15:00,-0.01269522197849611
2012-01-05 10:30:00,-0.007515046182194618
2012-01-05 10:45:00,-0.03371581317888238
2012-01-05 11:00:00,-0.07493841545928398
2012-01-05 11:15:00,-0.1
2012-01-05 11:30:00,-0.1
2012-01-05 11:45:00,-0.1
2012-01-05 12:00:00,-0.053339875102025855
2012-01-05 12:15:00,-0.06302824518734162
2012-01-05 12:30:00,-0.1
2012-01-05 12:45:00,-0.1
2012-01-05 13:00:00,-0.05285701265158911
2012-01-05 13:15:00,-0.03242952674277527
2012-01-05 13:30:00,-0.060191350376012254
2012-01-05 13:45:00,-0.03448485468218285
2012-01-05 14:00:00,-0.047892530172038615
2012-01-05 14:15:00,-0.08281525427653258
2012-01-05 14:30:00,-0.1
2012-01-05 14:45:00,-0.05971683957828662
2012-01-05 15:00:00,-0.0975906429203133
2012-01-05 15:15:00,-0.0707377478825402
2012-01-05 15:30:00,-0.04281861398428245
2012-01-05 15:45:00,-0.05380671727423328
2012-01-05 16:00:00,-0.04634391674577958
2012-01-05 16:15:00,-0.052847745230067494
2012-01-05 16:30:00,-0.03553786798956517
2012-01-05 16:45:00,-0.03215847784830749
2012-01-05 17:00:00,-0.053918098991927114
2012-01-05 17:15:00,-0.00833031631568832
2012-01-05 17:30:00,-0.022070482986541226
2012-01-05 17:45:00,0.017934632266119507
2012-01-05 18:00:00,0.031617501738229706
2012-01-05 18:15:00,0.0776391176745342
2012-01-05 18:30:00,0.042048731027592746
2012-01-05 18:45:00,0.018687998001569395
2012-01-05 19:00:00,-0.006452043058121318
2012-01-05 19:15:00,0.03887398398442091
2012-01-05 19:30:00,0.05749734609398986
2012-01-05 19:45:00,0.07847155358002528
2012-01-05 20:00:00,0.1
2012-01-05 20:15:00,0.1
2012-01-05 20:30:00,0.08130693571653337
2012-01-05 20:45:00,0.04950585840485448
2012-01-05 21:00:00,0.06781105299370396
2012-01-05 21:15:00,0.09449251096889598
2012-01-05 21:30:00,0.08810936538482755
2012-01-05 21:45:00,0.08441708651876409
2012-01-05 22:00:00,0.1
2012-01-05 22:15:00,0.06473582729034295
2012-01-05 22:30:00,0.05259568093203008
2012-01-05 22:45:00,0.07217963000696545
2012-01-05 23:00:00,0.038791609197724924
2012-01-05 23:15:00,0.08058246983754043
2012-01-05 23:30:00,0.08912241851533584
2012-01-05 23:45:00,0.09329127072976301
2012-01-06 00:00:00,0.05302093734173153
2012-01-06 00:15:00,0.020083506559249877
2012-01-06 00:30:00,-0.007477921661157804
2012-01-06 00:45:00,0.028182604270534834
2012-01-06 01:00:00,-0.011371442268534
2012-01-06 01:15:00,-0.04018123251059326
2012-01-06 01:30:00,-0.05772897023766354
2012-01-06 01:45:00,-0.09914434731654079
2012-01-06 02:00:00,-0.1
2012-01-06 02:15:00,-0.0539049401605029
2012-01-06 02:30:00,-0.08392045828067105
2012-01-06 02:45:00,-0.1
2012-01-06 03:00:00,-0.05322090154371506
2012-01-06 03:15:00,-0.09900460270173467
2012-01-06 03:30:00,-0.05928314270824414
2012-01-06 03:45:00,-0.06647071349273613
2012-01-06 04:00:00,-0.0994002857148237
2012-01-06 04:15:00,-0.1
2012-01-06 04:30:00,-0.0905066575675304
2012-01-06 04:45:00,-0.1
2012-01-06 05:00:00,-0.1
2012-01-06 05:15:00,-0.1
2012-01-06 05:30:00,-0.07658700124435969
2012-01-06 05:45:00,-0.03683156417235199
2012-01-06 06:00:00,-0.016043159748535957
2012-01-06 06:15:00,0.0006652938342863179
2012-01-06 06:30:00,-0.00612709109386432
2012-01-06 06:45:00,0.006687839589781419
2012-01-06 07:00:00,0.035286845457876775
2012-01-06 07:15:00,0.05763201183888779
2012-01-06 07:30:00,0.09364749484652986
2012-01-06 07:45:00,0.05449333309451049
2012-01-06 08:00:00,0.06383254864683165
2012-01-06 08:15:00,0.056462332968334764
2012-01-06 08:30:00,0.028611734355351005
2012-01-06 08:45:00,0.0015202489604607128
2012-01-06 09:00:00,-0.008509845016146544
2012-01-06 09:15:00,0.033906116557009855
2012-01-06 09:30:00,0.05544751886824417
2012-01-06 09:45:00,0.04512947166572595
2012-01-06 10:00:00,0.02107333412577367
2012-01-06 10:15:00,0.036686696749537034
2012-01-06 10:30:00,0.02742633773450142
2012-01-06 10:45:00,-0.01183350441955617
2012-01-06 11:00:00,0.0295325660278589
2012-01-06 11:15:00,0.02649384972511276
2012-01-06 11:30:00,0.027014049921527526
2012-01-06 11:45:00,0.0495002948680564
2012-01-06 12:00:00,0.04067417435842428
2012-01-06 12:15:00,0.07467249986288221
2012-01-06 12:30:00,0.1
2012-01-06 12:45:00,0.1
2012-01-06 13:00:00,0.1
2012-01-06 13:15:00,0.1
2012-01-06 13:30:00,0.08352713519450268
2012-01-06 13:45:00,0.07000921590047321
2012-01-06 14:00:00,0.04491504654491259
2012-01-06 14:15:00,0.05013201761710715
2012-01-06 14:30:00,0.06147545649896111
2012-01-06 14:45:00,0.046534911380425904
2012-01-06 15:00:00,0.09397301978556649
2012-01-06 15:15:00,0.1
2012-01-06 15:30:00,0.07818843629999171
2012-01-06 15:45:00,0.08882295657255204
2012-01-06 16:00:00,0.1
2012-01-06 16:15:00,0.1
2012-01-06 16:30:00,0.1
2012-01-06 16:45:00,0.1
2012-01-06 17:00:00,0.09091094974562004
2012-01-06 17:15:00,0.042867303299373306
2012-01-06 17:30:00,0.006581983817552171
2012-01-06 17:45:00,0.017475897841919052
2012-01-06 18:00:00,0.04870285791368077
2012-01-06 18:15:00,0.031026503718797636
2012-01-06 18:30:00,0.04906073872491707
2012-01-06 18:45:00,0.03692732371467893
2012-01-06 19:00:00,0.032670143400701325
2012-01-06 19:15:00,0.04812402071553063
2012-01-06 19:30:00,0.04350843493826144
2012-01-06 19:45:00,0.020419672403266694
2012-01-06 20:00:00,0.03479339078959323
2012-01-06 20:15:00,0.06141654755325
2012-01-06 20:30:00,0.042867451549272816
2012-01-06 20:45:00,0.08666167895664983
2012-01-06 21:00:00,0.05752267114072007
2012-01-06 21:15:00,0.022013417179975958
2012-01-06 21:30:00,0.0474126392695805
2012-01-06 21:45:00,0.00497863654097333
2012-01-06 22:00:00,0.05077911531344245
2012-01-06 22:15:00,0.06983397455306155
2012-01-06 22:30:00,0.07910069889353846
2012-01-06 22:45:00,0.1
2012-01-06 23:00:00,0.052743093218792315
2012-01-06 23:15:00,0.09688647233459569
2012-01-06 23:30:00,0.05430125174575233
2012-01-06 23:45:00,0.06981720795527958
2012-01-07 00:00:00,0.0717993443717829
2012-01-07 00:15:00,0.1
2012-01-07 00:30:00,0.07573422693219423
2012-01-07 00:45:00,0.034260311104293506
2012-01-07 01:00:00,0.08397706455132808
2012-01-07 01:15:00,0.1
2012-01-07 01:30:00,0.1
2012-01-07 01:45:00,0.08146925272530593
2012-01-07 02:00:00,0.09537444580233952
2012-01-07 02:15:00,0.1
2012-01-07 02:30:00,0.09340714495728414
2012-01-07 02:45:00,0.09743591418482632
2012-01-07 03:00:00,0.1
2012-01-07 03:15:00,0.1
2012-01-07 03:30:00,0.0651052145159567
2012-01-07 03:45:00,0.1
2012-01-07 04:00:00,0.08219600506768748
2012-01-07 04:15:00,0.1
2012-01-07 04:30:00,0.09441077814363329
2012-01-07 04:45:00,0.06693210255516846
2012-01-07 05:00:00,0.083695805842691
2012-01-07 05:15:00,0.1
2012-01-07 05:30:00,0.1
2012-01-07 05:45:00,0.1
2012-01-07 06:00:00,0.08479395517822647
2012-01-07 06:15:00,0.1
2012-01-07 06:30:00,0.1
2012-01-07 06:45:00,0.1
2012-01-07 07:00:00,0.1
2012-01-07 07:15:00,0.08795874674086057
2012-01-07 07:30:00,0.1
2012-01-07 07:45:00,0.1
2012-01-07 08:00:00,0.05631538245262596
2012-01-07 08:15:00,0.08301727720334516
2012-01-07 08:30:00,0.0698404640763371
2012-01-07 08:45:00,0.09313778935592895
2012-01-07 09:00:00,0.07322944090787309
2012-01-07 09:15:00,0.1
2012-01-07 09:30:00,0.1
2012-01-07 09:45:00,0.1
2012-01-07 10:00:00,0.07363994346164271
2012-01-07 10:15:00,0.06819573282913281
2012-01-07 10:30:00,0.061628319749265054
2012-01-07 10:45:00,0.07891249356014828
2012-01-07 11:00:00,0.08853408673902316
2012-01-07 11:15:00,0.1
2012-01-07 11:30:00,0.06838357326968696
2012-01-07 11:45:00,0.020795302079306105
2012-01-07 12:00:00,0.03450890800074531
2012-01-07 12:15:00,0.08189132166904237
2012-01-07 12:30:00,0.1
2012-01-07 12:45:00,0.1
2012-01-07 13:00:00,0.1
2012-01-07 13:15:00,0.05353455071978657
2012-01-07 13:30:00,0.1
2012-01-07 13:45:00,0.1
2012-01-07 14:00:00,0.08953231427676472
2012-01-07 14:15:00,0.1
2012-01-07 14:30:00,0.1
2012-01-07 14:45:00,0.1
2012-01-07 15:00:00,0.1
2012-01-07 15:15:00,0.1
2012-01-07 15:30:00,0.05425446150992888
2012-01-07 15:45:00,0.07322339828921999
2012-01-07 16:00:00,0.062093942545100006
2012-01-07 16:15:00,0.09649114889373851
2012-01-07 16:30:00,0.1
2012-01-07 16:45:00,0.0715305612145103
2012-01-07 17:00:00,0.033476409917410355
2012-01-07 17:15:00,0.0516852496669883
2012-01-07 17:30:00,0.006640672394217881
2012-01-07 17:45:00,-0.021353630364641434
2012-01-07 18:00:00,0.009259071963178496
2012-01-07 18:15:00,0.018198153394600784
2012-01-07 18:30:00,0.006864203101108496
2012-01-07 18:45:00,-0.04059127156070634
2012-01-07 19:00:00,-0.06512924688780461
2012-01-07 19:15:00,-0.05783308124117863
2012-01-07 19:30:00,-0.040144514241901755
2012-01-07 19:45:00,-0.0671118195435183
2012-01-07 20:00:00,-0.05270601396766211
2012-01-07 20:15:00,-0.02174170413415963
