Hp_data
time,Q_Demand,heat_source_T,cond_in_T,cons_T,T_amb
2012-01-01 06:00:00,5206.626801362438,16.93093724515412,55,65.95064934215448,16.632505135862907
2012-01-01 06:15:00,5199.46644597596,17.256712060909916,54.62538703372534,65.08153113024507,15.923797968307412
2012-01-01 06:30:00,5147.359391907245,16.398748838101824,54.52051504673776,66.07583452306183,16.044545621695995
2012-01-01 06:45:00,5211.134269367999,17.071913430371147,55,66.70140525798878,16.039386279497293
2012-01-01 07:00:00,5234.6617827483515,17.66635299419342,55,66.77300715087858,15.32888228222607
2012-01-01 07:15:00,5169.139593638806,17.34374082917615,54.462253571810145,67.3782526306233,14.35461243483856
2012-01-01 07:30:00,5118.859301870858,16.422413464499535,53.87731593663828,68.25904939040441,13.60431193381407
2012-01-01 07:45:00,5163.297157653104,15.941743922697043,53.57390947038193,67.28545756242583,13.957994829936597
2012-01-01 08:00:00,5097.073867069528,15.464242706392806,53.25279595336514,67.58545111600304,13.562965866665158
2012-01-01 08:15:00,5147.584025928108,14.662778763093687,52.701891919684655,67.65896796957163,13.537355745918568
2012-01-01 08:30:00,5164.9886829429015,13.856749414429906,52.31364618938473,66.8248101590756,14.126515927891296
2012-01-01 08:45:00,5251.938283835146,13.714398768929843,52.02498599718486,66.3572726168572,13.817833800342184
2012-01-01 09:00:00,5342.663234997806,13.673129117662882,51.913668978504674,65.81456120279942,14.208907248003253
2012-01-01 09:15:00,5348.737768765585,14.542948941538905,50.94998408684221,65.61917242979287,14.246373948096421
2012-01-01 09:30:00,5256.843614992023,15.450638871896256,51.38113719356522,66.2338121649003,14.237208092049963
2012-01-01 09:45:00,5353.049756876026,16.25711343037892,51.41689209234445,65.84993932287401,14.604630039959998
2012-01-01 10:00:00,5264.764172405559,16.54406725118843,51.74876164627932,66.63815381920202,13.73277388650592
2012-01-01 10:15:00,5351.165849206423,16.17673536973016,52.322965099411284,65.84472660358037,14.646781779717335
2012-01-01 10:30:00,5378.040671750079,15.866038392655271,52.043149054169724,66.69894280107256,15.414841222477559
2012-01-01 10:45:00,5393.6965566549425,15.174187667243494,51.35737328904164,66.09803840226522,15.796030190741433
2012-01-01 11:00:00,5483.668143146056,15.944422312761994,51.67193515044905,66.3928499306194,15.370808484714757
2012-01-01 11:15:00,5447.10340730321,16.10304036135647,51.97586599159555,66.59507592553443,15.526807940002524
2012-01-01 11:30:00,5466.774810880886,15.88193634861517,51.003711591322,67.57803773019761,15.720033182036053
2012-01-01 11:45:00,5526.6663134165,16.349191028846576,51.80858252150739,66.8067755749931,16.65680656548462
2012-01-01 12:00:00,5443.779344400682,17.224634039921437,51.14840439082454,66.53398695367008,16.51593304898287
2012-01-01 12:15:00,5407.334888103333,16.998396837263837,51.461580242106955,66.22301785467053,15.659261811450532
2012-01-01 12:30:00,5384.795904760976,17.684232878285826,51.632683897449596,66.6969504101453,15.714664178557147
2012-01-01 12:45:00,5400.5019059898395,18.483553044671226,50.843497593580324,66.87000633695752,15.357410684414173
2012-01-01 13:00:00,5440.234658058012,18.448151223043062,51.18333979371972,67.23598458625729,15.288586378421538
2012-01-01 13:15:00,5498.188758794544,18.215085950671742,51.27662641610202,66.89376038994541,15.519659435416072
2012-01-01 13:30:00,5583.165704606538,19.15661351464954,51.32122280484174,67.20172781543306,16.518547531294953
2012-01-01 13:45:00,5520.843015803134,19.079955876997463,50.94723239397121,66.24744512994448,16.365864930971803
2012-01-01 14:00:00,5615.692621910652,19.676315257059755,51.19616140948892,66.03762928108846,16.704843078149533
2012-01-01 14:15:00,5537.800561653761,18.867476749219037,51.984795314921094,65.10506880608744,16.503034920472526
2012-01-01 14:30:00,5598.171345546536,19.756194724362235,52.07473564813174,64.29508505117445,16.099743725425657
2012-01-01 14:45:00,5639.7409899092845,20,51.82017665540481,63.5486674810783,15.18260380567415
2012-01-01 15:00:00,5584.5277766548525,20,51.40029078040395,62.82323026751285,15.329497679796543
2012-01-01 15:15:00,5555.170457439584,19.795399497316893,50.67591915432668,62.63796766955472,14.40656979588555
2012-01-01 15:30:00,5617.301644316674,19.751397850365294,50.72570104063687,62.66923694917683,14.247633922459405
2012-01-01 15:45:00,5618.464169812367,20,50.65732189852003,61.894149421755074,13.399027016324982
2012-01-01 16:00:00,5672.653945457865,19.59158760961727,51.38711721524329,62.576001562982306,13.232643091755678
2012-01-01 16:15:00,5703.171765499139,18.653805127993255,51.94270086880467,63.13540772236136,13.638945174804876
2012-01-01 16:30:00,5779.512924260724,19.083413147892188,51.701331891790815,63.73989499111387,14.097111251548032
2012-01-01 16:45:00,5709.453539793407,19.316872224081244,52.19812175465282,64.48354199942752,13.340316733881023
2012-01-01 17:00:00,5777.56502488822,19.724121884522063,51.52715125109203,65.35787947232029,14.254797392764248
2012-01-01 17:15:00,5835.457561540923,20,50.87301158514692,64.45229374308683,14.3797455692737
2012-01-01 17:30:00,5838.427455384781,19.504482556773425,50.47731490014688,65.02600870826174,13.497430456731886
2012-01-01 17:45:00,5906.09045839238,19.381228551848114,50.359067235220074,64.7456825425671,13.324080509335717
2012-01-01 18:00:00,5984.639004005775,18.814162697755407,50.10291608611212,64.33198951394175,12.367326692328545
2012-01-01 18:15:00,6075.579129809041,19.130390823632194,49.394305871140816,64.38613885510127,12.290820300552706
2012-01-01 18:30:00,6042.163749859318,19.555236696141492,48.781976620239654,63.46564236853535,12.420610834078852
2012-01-01 18:45:00,6003.4185545400105,19.17924529392661,49.41591812716654,63.890045653701414,12.625483358418778
2012-01-01 19:00:00,6015.343407233631,19.689029795069377,48.75617733679656,63.180656616184784,13.099766870967477
2012-01-01 19:15:00,6072.056097047433,19.083356558370653,48.50390226542096,62.53743513967334,12.413263368855324
2012-01-01 19:30:00,6165.483245383785,20,47.65181112543802,61.7484734379501,13.120923110564272
2012-01-01 19:45:00,6181.092945599077,19.787622121288805,47.38714369588409,61.13371760747219,12.678544121172916
2012-01-01 20:00:00,6225.8538327321685,19.06983453160748,46.794298234886284,61.99498201466803,12.658280948405555
2012-01-01 20:15:00,6320.167017570983,20,47.06718525850146,61.96195389295603,13.616117280163063
2012-01-01 20:30:00,6369.529085039339,20,46.19119225662692,62.91205482880497,14.008461369437285
2012-01-01 20:45:00,6390.298631967377,20,45.50230001819356,63.72766801758306,13.556851776865702
2012-01-01 21:00:00,6395.075800623365,20,44.93010020717023,64.55149837594388,13.970709519564178
2012-01-01 21:15:00,6401.874065799169,19.16169564777451,45.85760033835378,64.37483716262675,13.494476400005658
2012-01-01 21:30:00,6461.762738166704,19.380529297205182,45.24228398713243,64.6531628299693,12.60855149140989
2012-01-01 21:45:00,6512.818312756481,19.764271383696077,44.53965407815967,65.2750297129393,13.290808676821506
2012-01-01 22:00:00,6588.298324945777,18.969427437260443,43.89501410770226,64.99875120923117,13.934110753630746
2012-01-01 22:15:00,6634.627124203806,19.876439396611854,43.00926426833384,65.51644603180284,14.605708174825
2012-01-01 22:30:00,6625.085927803796,19.261791310310873,42.634686502347506,65.03445796036434,14.732319185675689
2012-01-01 22:45:00,6592.307139940723,19.59200346976017,42.421598776214786,65.12117431450265,14.191110916198003
2012-01-01 23:00:00,6565.321999664061,18.983973868959364,42.65903580838,64.57372175602687,13.462843280048293
2012-01-01 23:15:00,6576.202715051583,19.944758343719464,43.457096221900606,64.79571735828142,14.096840456912622
2012-01-01 23:30:00,6650.881424898233,19.744444529512652,43.65393102175573,64.06278810886099,13.243944798956687
2012-01-01 23:45:00,6749.424240438601,19.679949807399595,42.71871310522914,64.72022956353672,12.334325449032308
2012-01-02 00:00:00,6834.436977687027,19.425852634112037,42.22730139563448,64.84218419704162,12.929119348010403
2012-01-02 00:15:00,6749.116202212858,20,41.984963390148366,64.12190198249013,13.873872378652162
2012-01-02 00:30:00,6829.137830245985,20,42.1546894208548,63.84490006691121,13.135940411788535
2012-01-02 00:45:00,6732.2841957139335,20,41.57282753303064,64.58970450768632,12.853907305651429
2012-01-02 01:00:00,6780.674935087997,19.11789498622636,40.58947524711643,63.97346625749027,13.455571363104962
2012-01-02 01:15:00,6708.039090214548,19.716481078090656,41.0718370890149,63.22406721735944,13.35532364201071
2012-01-02 01:30:00,6656.45115822486,19.23825362124146,41.457165009179,62.675001156064695,13.212897010708502
2012-01-02 01:45:00,6566.998912925742,18.361934147253084,41.96886113228634,62.31656763169762,13.369280433757913
2012-01-02 02:00:00,6567.174607550698,18.127954028324368,42.26441203066861,61.675800706299064,12.459326420480481
2012-01-02 02:15:00,6544.919629696971,17.54974981394876,43.25281534000419,61.76787460393937,12.361331121680816
2012-01-02 02:30:00,6639.703090681442,17.00040753678692,43.331713363643075,60.95364500081437,13.14608651431647
2012-01-02 02:45:00,6546.214546378407,16.186565510507982,42.37822595732243,60.95704906190867,14.024557209154572
2012-01-02 03:00:00,6506.583548262495,15.392321208113101,41.450921765851255,61.041298125448506,13.323468247053158
2012-01-02 03:15:00,6494.847254642106,15.204486580820582,41.93428155136134,60.47414494828547,13.597294178061336
2012-01-02 03:30:00,6407.3553160227775,14.378116302565312,42.5310289370416,61.09626730485267,13.442088288871032
2012-01-02 03:45:00,6342.901231620289,15.340280244349808,41.976537345124356,60.43636239252538,13.725320401568771
2012-01-02 04:00:00,6262.082281457219,14.902919084983907,41.01229988910637,61.37796857979226,14.428018596522104
2012-01-02 04:15:00,6323.09462190346,14.79946018882826,41.77899201000911,60.44218978797738,14.982742163332524
2012-01-02 04:30:00,6422.020825629103,14.039354503618682,41.514978474970405,61.0840361325791,14.226252166414287
2012-01-02 04:45:00,6410.806754171217,13.727952282032076,40.81678155310416,60.24966950146429,14.51720152928375
2012-01-02 05:00:00,6500.032294945908,13.496003023027859,41.80258467368259,60.51067038984099,14.471085978663945
2012-01-02 05:15:00,6582.892309036982,14.44508898460812,42.694616358634626,60.49971471289212,14.857228126231558
2012-01-02 05:30:00,6576.114894917058,14.534947395366308,42.054111610410274,60.41387009754025,15.144403268380092
2012-01-02 05:45:00,6603.550919625963,14.137772994914087,42.95634201373812,60.96818757465017,14.974671595112653
2012-01-02 06:00:00,6545.593797684067,14.94133675601438,42.003809200639736,59.9924434279466,15.228181570252314
2012-01-02 06:15:00,6471.605791931789,14.342139803324171,41.43637233244381,59.6315655646526,15.24199317946904
2012-01-02 06:30:00,6503.544881563782,13.644269609453518,40.77282192704875,58.93942467361728,15.34512910228967
2012-01-02 06:45:00,6478.73815406681,14.124730121046195,40.11274840639732,59.121613421078074,15.2582843067047
2012-01-02 07:00:00,6540.284190655624,14.29820586787218,40.40525266746492,59.311187358543336,14.888798098661198
2012-01-02 07:15:00,6528.621592799373,13.924765505336364,39.92025948994838,59.51350252725513,14.023174743758613
2012-01-02 07:30:00,6617.810281790403,13.352506763275109,39.22842595593731,59.84718423202648,14.58021476441861
2012-01-02 07:45:00,6540.9318981648985,13.583543076226013,40.0527378061345,60.14258958354759,15.105349946440318
2012-01-02 08:00:00,6597.269662818036,14.16594985333932,39.10000067641788,60.30756358184095,14.139952002394324
2012-01-02 08:15:00,6614.489195905492,13.578576848118814,39.366547645884786,59.756400390691184,14.23582013203132
2012-01-02 08:30:00,6614.874546207487,14.130305638726377,38.649959326338816,59.169221211728654,13.503741831853656
2012-01-02 08:45:00,6613.784282056485,13.17243118079946,37.712236076264425,59.03498800911701,12.939489669867138
2012-01-02 09:00:00,6536.250702242688,13.628011096410193,37.50691005439679,59.23101623180884,13.170165512843383
2012-01-02 09:15:00,6536.946375140462,13.285243549259942,37.72498114158103,58.40706028627993,13.155241778782711
2012-01-02 09:30:00,6514.480069095981,13.223265586547756,37.292554185019064,57.626160223602476,13.653456059086231
2012-01-02 09:45:00,6550.863334388387,12.976585498310557,37.108383091754895,58.398578929192134,13.709378399361604
2012-01-02 10:00:00,6639.722166197226,13.609665052663857,37.4300396981975,58.13645302521081,13.48682971732065
2012-01-02 10:15:00,6621.9913743039115,13.217568024460306,38.26212806284714,57.25747407469816,12.923282339303709
2012-01-02 10:30:00,6658.968864644414,13.921675382325914,37.27839994666915,56.5614979611171,12.197455416832003
2012-01-02 10:45:00,6703.704851520397,14.67800616784918,36.74960842040427,56.14547982212277,12.541334997612607
2012-01-02 11:00:00,6781.908727415024,15.5737700321625,36.98020464706944,55.535197514888075,11.646039012150869
2012-01-02 11:15:00,6760.851234705498,16.5649488754745,36.63096229627151,55.75503782586912,11.459931563759218
2012-01-02 11:30:00,6711.56216940119,17.06826557108976,36.046719795188444,55.43681257268552,10.589401519103388
2012-01-02 11:45:00,6716.961743364752,17.473604467131448,36.47196252588449,55.38623193593691,10.667410058521593
2012-01-02 12:00:00,6812.166716226684,18.419413867340726,36.66812462918151,56.109761422279504,11.094318454100703
2012-01-02 12:15:00,6796.610538935133,19.03377778925484,36.90420154175944,56.940497718597406,10.741751463015653
2012-01-02 12:30:00,6700.8669987150415,19.854883041612485,37.464478724650576,56.78430727515399,10.834448281057723
2012-01-02 12:45:00,6643.7538517120465,19.590808512869316,38.15852317024679,57.3656888644102,10.921582422437126
2012-01-02 13:00:00,6668.49205552564,18.76411771641304,37.60467638191059,57.31785594663569,10.109600820365163
2012-01-02 13:15:00,6679.2644457402885,19.535892529814262,38.01828825206352,57.18728810774552,10.626545477039912
2012-01-02 13:30:00,6699.760211161409,18.847266792114322,37.74114196109023,57.743055379255914,10.388908790038734
2012-01-02 13:45:00,6768.874042708165,17.99802244861157,38.57760734893609,57.66836734080064,10
2012-01-02 14:00:00,6776.099340573548,18.496432852238268,39.206220180472705,58.47975144164182,10.122141849717421
2012-01-02 14:15:00,6824.275777352879,19.14740925555226,39.57496685729436,57.89357891703544,10
2012-01-02 14:30:00,6734.038425814126,18.53744988851919,39.657414345471174,58.26047602935212,10.048302469596308
2012-01-02 14:45:00,6771.365345919251,18.61858993211367,39.615169576184286,58.448534750316156,10.520314083533112
2012-01-02 15:00:00,6827.618556579067,19.290283636965533,39.524856676855435,59.01256322627171,10.128213371793485
2012-01-02 15:15:00,6880.53127090156,19.55772868776495,38.89791430923053,58.31805540230344,10.047758523787742
2012-01-02 15:30:00,6946.066012625763,18.703431290401625,39.777596209481196,57.80037141210957,10.23597244814127
2012-01-02 15:45:00,7006.873468257105,18.493585837166364,40.48659728875739,57.388429635851416,10.921152253744216
2012-01-02 16:00:00,6910.682528954395,17.964456132374455,39.72439907219888,57.564489755213046,10.62079442288903
2012-01-02 16:15:00,6986.959941780522,18.17900561140141,39.51004292292552,57.86046169862858,10.242510068321709
2012-01-02 16:30:00,7062.592569740303,18.289400890007595,39.79123931258433,57.4154944110388,10.579884181634188
2012-01-02 16:45:00,7131.323364822314,18.062177750795996,39.40696353540172,58.26568679266615,10.99395853515221
2012-01-02 17:00:00,7085.923588105174,17.847478961346916,38.59083655580064,58.73656953719016,10.466525201535092
2012-01-02 17:15:00,7030.337113672831,18.6044317808003,38.15226999774946,58.648078840470106,10.231010714616648
2012-01-02 17:30:00,7050.199199477289,18.524912802837335,37.26752119440453,58.600268592046135,10.857729893956577
2012-01-02 17:45:00,7091.035702047145,19.468276037815908,38.04695325990694,58.61439870321159,10.846027184480807
2012-01-02 18:00:00,7026.615857370287,20,37.651015065607055,59.06779863501583,10.30570344658066
2012-01-02 18:15:00,6977.11460005573,20,37.721470707660735,58.873165962674015,10.805199089473914
2012-01-02 18:30:00,6933.3007232354785,20,37.038861626995995,58.48883320774328,10
2012-01-02 18:45:00,6879.328874676148,20,37.33304212682185,58.617970368535794,10.951096004238897
2012-01-02 19:00:00,6806.36128493906,20,38.228437410552274,57.70754199287186,11.49643484598422
2012-01-02 19:15:00,6773.826356970488,19.904213291665773,37.700409503403996,58.372274895774794,11.111693485802881
2012-01-02 19:30:00,6714.28266281511,19.017442911929503,37.04766693074572,58.96464708253239,11.69578433222824
2012-01-02 19:45:00,6673.439571446645,18.364638671146736,36.476099463967344,58.064517544786646,12.513499070232465
2012-01-02 20:00:00,6702.230822676229,18.70524111615919,35.76260157275999,57.09445980381982,12.367770393787945
2012-01-02 20:15:00,6673.622251779623,19.411773326059024,35.12185408789075,56.33467140818816,12.008498221081883
2012-01-02 20:30:00,6614.8682842973585,18.418535983275536,36.11862276691004,55.50630762256081,12.28632015218263
2012-01-02 20:45:00,6699.52094856726,18.1472180003486,35.67843013199076,56.413227219076255,12.249750181247396
2012-01-02 21:00:00,6679.275563012388,17.590878012665115,35.20859930018586,57.075906268920406,11.754326076243094
2012-01-02 21:15:00,6745.451301133972,16.966370214401255,35.42993331030107,56.196920070655196,11.95080991494025
2012-01-02 21:30:00,6803.39714032721,16.414413842756105,36.32946547311318,56.99740277430437,11.026814873314395
2012-01-02 21:45:00,6816.877176192653,15.635314011084255,35.955817615976514,57.96785637277473,11.411141642804456
2012-01-02 22:00:00,6807.930810421958,15.189432091351062,36.34709226484626,57.32040195423503,10.552941152190911
2012-01-02 22:15:00,6757.401995568442,14.932297724148516,36.34266659127568,56.629202654095245,10.440658819001918
2012-01-02 22:30:00,6697.343027861796,14.253281517209196,36.077957056709,55.90298591281224,10
2012-01-02 22:45:00,6624.844093024392,14.130159017043775,36.78019377163991,55.10210218767467,10
2012-01-02 23:00:00,6588.709547813951,13.68564948338798,37.222384960701305,55.77133111714604,10.182971520639045
2012-01-02 23:15:00,6677.575317426822,12.912951911447008,37.87539642598802,55.88582101004709,10.797945192312655
2012-01-02 23:30:00,6579.6602707567,13.741919535002296,38.524598861232526,55.993203879855365,11.544314955353508
2012-01-02 23:45:00,6630.89826453302,13.937653022065849,37.90658775851539,56.662709621714214,11.209109021856776
2012-01-03 00:00:00,6620.463093619624,13.934417177478913,38.4547079451196,57.34092604378951,10.533685128353753
2012-01-03 00:15:00,6636.1049644754075,13.765437367890556,38.69059523411336,57.43528827334175,11.531701666071468
2012-01-03 00:30:00,6683.175123220783,13.991952966527625,37.91545668671152,57.70007703229154,11.0862482713343
2012-01-03 00:45:00,6719.333339716579,13.27660047034747,37.68934072370136,58.38132278500619,10.147100305427621
2012-01-03 01:00:00,6636.69045444852,12.335174822399011,38.15458310102455,57.860978029912985,10.409491737274365
2012-01-03 01:15:00,6686.639113248414,13.002567103532733,38.851826602506875,57.464456048947774,10.47668255040396
2012-01-03 01:30:00,6707.41390009111,13.43096623058779,38.821303937996696,57.770050797344936,10.49581252719631
2012-01-03 01:45:00,6789.135781480987,12.963130363251736,39.137276799844024,58.45083706420944,11.18207868958944
2012-01-03 02:00:00,6808.726704787041,12.215673042855153,38.287351602071084,58.38964178185249,11.08565209856396
2012-01-03 02:15:00,6717.921889906428,11.770693658893588,38.28324457201754,58.25432749764106,11.93800057771264
2012-01-03 02:30:00,6743.064057180333,11.96095993892327,37.7123571961196,57.51220106358989,11.094659548232524
2012-01-03 02:45:00,6786.1832086553295,12.015580085656586,37.04887370780729,57.48573642725429,11.539708333083611
2012-01-03 03:00:00,6880.78065358209,11.91203818340591,36.226014527076735,57.37995624179029,12.254322377498688
2012-01-03 03:15:00,6911.456575465285,12.348906675695975,35.70981376136565,56.745817052205595,12.09366348598809
2012-01-03 03:30:00,6858.175894738908,12.146892169821625,35.18061397959185,56.0221561440535,12.553348090817025
2012-01-03 03:45:00,6832.546526555123,11.221516394214897,35.790434485785205,56.23649735704545,13.280177441230895
2012-01-03 04:00:00,6787.813883453515,11.65155653790554,35.61278199424219,56.78052601339036,12.431051108591735
2012-01-03 04:15:00,6886.586609904689,11.10395762220121,36.304472001756686,56.33531737346509,11.899416649673277
2012-01-03 04:30:00,6835.801113429265,11.432180992895821,37.2945765268265,56.47542705722051,11.129012766551192
2012-01-03 04:45:00,6807.099449296226,11.370198598921283,37.551233995098045,55.96580428374225,11.325972928429172
2012-01-03 05:00:00,6853.077978853752,10.986554246154482,37.48120072964574,56.07222575269034,12.011788420688037
2012-01-03 05:15:00,6871.628289824471,11.971999026798658,36.49874228002954,55.89993146691173,11.137538490537267
2012-01-03 05:30:00,6842.346951818549,11.072442193604632,37.31982988098066,54.92369588437472,10.306569174138865
2012-01-03 05:45:00,6841.397711138028,10.61820652851906,36.73119788272642,55.724436843595015,10.535587077840313
2012-01-03 06:00:00,6897.744420771571,9.64047456352819,37.50469988352316,56.27942188106771,10
2012-01-03 06:15:00,6850.019446277123,9.148805819858854,38.042038853976564,56.312649232927505,10
2012-01-03 06:30:00,6930.274072435051,8.19302016644614,37.92353242626621,56.521634046049854,10.90630834044734
2012-01-03 06:45:00,6910.822152806249,8.366274387048817,37.574204443571666,56.182399353590945,11.200938172702898
2012-01-03 07:00:00,6879.202149934826,9.060724034093179,36.779233428862774,56.453638218757376,10.90040920325145
2012-01-03 07:15:00,6834.4446355136515,8.579919680649633,37.163549011594846,56.058769987187404,10.286086172961179
2012-01-03 07:30:00,6772.168768636244,8.39542285014107,37.15928266505097,56.044888160192315,10
2012-01-03 07:45:00,6802.477461334507,8.700163585677705,36.50030707541642,55.455726057247894,10
2012-01-03 08:00:00,6776.500373405004,9.093064395144712,37.05332367297018,55.43096149789575,10
2012-01-03 08:15:00,6871.22713160209,8.649588921112064,36.53219536186323,55.60032934264161,10
2012-01-03 08:30:00,6844.462745635868,8.77042210331263,37.363972792924585,55.52949225569289,10.318866810472263
2012-01-03 08:45:00,6845.042788373099,9.52563058747111,37.87679898488145,54.8371372740376,11.223191900454058
2012-01-03 09:00:00,6776.087817974968,9.071702027048872,38.041342016601256,55.67062250482097,11.452974589598343
2012-01-03 09:15:00,6702.815234358144,8.315658590297598,39.02626341828757,55.06410318258823,11.875254474744319
2012-01-03 09:30:00,6642.669234962712,8.626473827622585,39.170610134579285,54.90806735244218,10.980362318296708
2012-01-03 09:45:00,6662.7778319264435,9.421596204665589,39.29888035701727,54.57527455759584,11.034379165542662
2012-01-03 10:00:00,6725.393597773377,9.350983431521037,40.094118560092774,55.09939416601436,11.500595953341787
2012-01-03 10:15:00,6653.759330828421,8.44334236947828,39.33112181166502,54.63694638901684,10.610346058653777
2012-01-03 10:30:00,6601.324953221085,8.233085375720355,39.615392443550974,54.211875001464904,10
2012-01-03 10:45:00,6556.357284217864,7.918713289344447,39.619291495959125,53.306986205997184,10
2012-01-03 11:00:00,6588.815741712098,7.342906095229182,39.74738334164827,54.29141545871489,10.28524925931767
2012-01-03 11:15:00,6564.1768285550925,6.852756278863428,39.227701846163164,53.98471452191114,11.05566428316605
2012-01-03 11:30:00,6475.902706715321,7.366361325883332,40.10882395474208,54.66728527031374,11.904218912613693
2012-01-03 11:45:00,6482.636341897159,8.022019813081334,40.09596318535432,54.26141143345746,12.259100440904373
2012-01-03 12:00:00,6401.89725909968,8.059756671673375,40.84260307317399,53.720518819666125,12.106915550144151
2012-01-03 12:15:00,6332.964167304493,7.250396409059043,41.551361464222296,52.92246625502316,11.351585464807567
2012-01-03 12:30:00,6343.00570699485,7.485620998279795,41.95796773641153,52.090143002929096,11.987567834581872
2012-01-03 12:45:00,6265.791575064504,6.872867067994118,41.22798883349115,51.3884262077272,12.510475797251253
2012-01-03 13:00:00,6184.094095588055,6.1114798379885205,41.31022326681882,51.3182087042825,13.231189748446749
2012-01-03 13:15:00,6151.2171745642945,5.868195016623926,41.86765932388053,52.23371362459167,13.083571272151415
2012-01-03 13:30:00,6093.236947652339,6.149636366586882,41.56689717103639,52.322052122307035,12.678434719128788
2012-01-03 13:45:00,6099.220185859747,6.0388123327722285,41.210675543502646,51.938553303305554,12.941892665879323
2012-01-03 14:00:00,6052.418828954521,6.9266067883589955,41.14141463034304,52.0385755699802,13.027824613121485
2012-01-03 14:15:00,6079.540102113882,7.61037401494589,41.85811408692803,52.13499137210593,13.613576660145489
2012-01-03 14:30:00,6091.977118481036,7.039512320634433,41.497092940898,52.95841144128386,13.972717265212047
2012-01-03 14:45:00,6144.573565302959,6.157372368759757,41.46293609783038,53.197203966795975,13.527375227130044
2012-01-03 15:00:00,6099.190406790438,5.2592236867049085,41.25523144686499,52.63229203689269,13.268004388622119
2012-01-03 15:15:00,6162.854279707064,4.723117841069374,40.51749877932279,53.12314760451791,13.519398651588595
2012-01-03 15:30:00,6232.31129260029,4.7938923598946594,41.02190469318303,53.50743836613658,14.111405240637493
2012-01-03 15:45:00,6300.043300067719,4.818857776970465,40.20148867174182,52.59896450073837,13.770038064583526
2012-01-03 16:00:00,6342.341122820335,5.275754662485246,40.71143835286487,52.30887362327252,13.830736391093188
2012-01-03 16:15:00,6378.9591130684785,4.737380447165449,40.26654436967325,51.378517182659586,13.529693290308282
2012-01-03 16:30:00,6351.316830294285,5.6862157155334305,39.34825032461145,51.50485327077558,12.661033827894524
2012-01-03 16:45:00,6408.431765745569,6.591341350876473,39.96525303948698,50.9243960219892,13.469269674820229
2012-01-03 17:00:00,6386.440433633678,6.193984270402706,39.094806259910435,50.17931841097829,13.559660074315527
2012-01-03 17:15:00,6441.814232961736,6.9795025651653315,39.789463928085006,50.5481901984557,14.47402569240199
2012-01-03 17:30:00,6362.736301781437,6.270349177853857,39.99473796908241,49.82950203921158,14.370965088637154
2012-01-03 17:45:00,6304.538187617018,5.591898693391059,39.45857959907052,49.99219659209253,14.00288629668668
2012-01-03 18:00:00,6342.546001590496,6.0554249201229915,40.130455032662006,50.985773585077304,13.37400110892556
2012-01-03 18:15:00,6394.767034661835,7.006587612049495,39.7918088359098,50.59592548182495,13.115601580229505
2012-01-03 18:30:00,6423.554994839499,7.505725664813071,39.370497794070765,50.62687159963704,12.847233509544381
