Electrolyser_data
time,flow2e
2012-01-02 09:00:00,87.49067135872713
2012-01-02 09:15:00,136.32080155011988
2012-01-02 09:30:00,127.74929143055176
2012-01-02 09:45:00,82.57301757294098
2012-01-02 10:00:00,63.68796909668104
2012-01-02 10:15:00,80.10279675880525
2012-01-02 10:30:00,88.30907232665436
2012-01-02 10:45:00,98.84438533393046
2012-01-02 11:00:00,65.58571375554918
2012-01-02 11:15:00,66.68984735379583
2012-01-02 11:30:00,19.829511011940205
2012-01-02 11:45:00,30.218216807731736
2012-01-02 12:00:00,41.74071456951507
2012-01-02 12:15:00,17.20017195827035
2012-01-02 12:30:00,50.11330393729277
2012-01-02 12:45:00,5.316249480109221
2012-01-02 13:00:00,0
2012-01-02 13:15:00,45.13937808134773
2012-01-02 13:30:00,94.54463064719569
2012-01-02 13:45:00,104.3773272983718
2012-01-02 14:00:00,86.03965979236557
2012-01-02 14:15:00,125.81368351984098
2012-01-02 14:30:00,109.33812037080494
2012-01-02 14:45:00,80.6074791531214
2012-01-02 15:00:00,54.3176525407722
2012-01-02 15:15:00,45.576488967123375
2012-01-02 15:30:00,92.16371919588013
2012-01-02 15:45:00,107.84046191456966
2012-01-02 16:00:00,77.70269870435314
2012-01-02 16:15:00,59.390083180612095
2012-01-02 16:30:00,82.12613893598521
2012-01-02 16:45:00,63.245459345950366
2012-01-02 17:00:00,45.115748853050945
2012-01-02 17:15:00,43.388058356494156
2012-01-02 17:30:00,72.08764778114676
2012-01-02 17:45:00,46.89086766678143
2012-01-02 18:00:00,95.33062282482395
2012-01-02 18:15:00,79.50946144721424
2012-01-02 18:30:00,68.99928504251297
2012-01-02 18:45:00,75.02211766423696
2012-01-02 19:00:00,90.85607515648276
2012-01-02 19:15:00,100.58192100232395
2012-01-02 19:30:00,56.53452597110912
2012-01-02 19:45:00,28.81250747361087
2012-01-02 20:00:00,1.401165635369317
2012-01-02 20:15:00,36.57824414139056
2012-01-02 20:30:00,1.0837050120123877
2012-01-02 20:45:00,2.8607093083123516
2012-01-02 21:00:00,0
2012-01-02 21:15:00,35.909721352157476
2012-01-02 21:30:00,82.5178742519511
2012-01-02 21:45:00,102.88293675578142
2012-01-02 22:00:00,103.82698741996015
2012-01-02 22:15:00,150
2012-01-02 22:30:00,150
2012-01-02 22:45:00,150
2012-01-02 23:00:00,150
2012-01-02 23:15:00,148.58454506666507
2012-01-02 23:30:00,99.54533705760664
2012-01-02 23:45:00,96.75855703825769
2012-01-03 00:00:00,93.88334006622115
2012-01-03 00:15:00,126.33548698683684
2012-01-03 00:30:00,115.5459106737479
2012-01-03 00:45:00,87.0686648497076
2012-01-03 01:00:00,56.7479474261452
2012-01-03 01:15:00,102.23941994736035
2012-01-03 01:30:00,60.62799627034427
2012-01-03 01:45:00,21.91666642594653
2012-01-03 02:00:00,41.297030168384495
2012-01-03 02:15:00,62.493275046818525
2012-01-03 02:30:00,110.89924716070962
2012-01-03 02:45:00,64.72587209707223
2012-01-03 03:00:00,67.95294733936278
2012-01-03 03:15:00,26.01564157274224
2012-01-03 03:30:00,44.986842011549626
2012-01-03 03:45:00,49.45862670603927
2012-01-03 04:00:00,34.45864969261897
2012-01-03 04:15:00,83.46694139735783
2012-01-03 04:30:00,115.79338227570452
2012-01-03 04:45:00,122.86382268313913
2012-01-03 05:00:00,150
2012-01-03 05:15:00,150
2012-01-03 05:30:00,150
2012-01-03 05:45:00,150
2012-01-03 06:00:00,150
2012-01-03 06:15:00,134.36513701945134
2012-01-03 06:30:00,115.40184369347367
2012-01-03 06:45:00,88.31307456248327
2012-01-03 07:00:00,131.14793985436037
2012-01-03 07:15:00,112.94187792787346
2012-01-03 07:30:00,80.12408460815588
2012-01-03 07:45:00,116.7595758218017
2012-01-03 08:00:00,150
2012-01-03 08:15:00,139.685145213248
2012-01-03 08:30:00,129.36805603654759
2012-01-03 08:45:00,88.38472824488363
2012-01-03 09:00:00,91.27154212332351
2012-01-03 09:15:00,96.81056624037399
2012-01-03 09:30:00,73.00260756622848
2012-01-03 09:45:00,98.27716745612133
2012-01-03 10:00:00,102.56934738461388
2012-01-03 10:15:00,61.28274230558433
2012-01-03 10:30:00,20.192008683994402
2012-01-03 10:45:00,56.19093209936007
2012-01-03 11:00:00,8.311011290177817
2012-01-03 11:15:00,35.97706086504165
2012-01-03 11:30:00,7.754164677647829
2012-01-03 11:45:00,0
2012-01-03 12:00:00,0
2012-01-03 12:15:00,0
2012-01-03 12:30:00,15.655190985867648
2012-01-03 12:45:00,36.91062236762835
2012-01-03 13:00:00,29.820942907133805
2012-01-03 13:15:00,75.18145289425323
2012-01-03 13:30:00,109.35354534608415
2012-01-03 13:45:00,147.52448682555092
2012-01-03 14:00:00,147.49231977752913
2012-01-03 14:15:00,114.00377987637373
2012-01-03 14:30:00,150
2012-01-03 14:45:00,124.33879981695267
2012-01-03 15:00:00,114.59298385557805
2012-01-03 15:15:00,150
2012-01-03 15:30:00,150
2012-01-03 15:45:00,118.84511444213906
2012-01-03 16:00:00,119.4812128769434
2012-01-03 16:15:00,137.7536059303152
2012-01-03 16:30:00,129.1802528819428
2012-01-03 16:45:00,150
2012-01-03 17:00:00,150
2012-01-03 17:15:00,105.47091563630495
2012-01-03 17:30:00,72.94049488728135
2012-01-03 17:45:00,113.72648198789202
2012-01-03 18:00:00,123.512611786858
2012-01-03 18:15:00,149.99748610631244
2012-01-03 18:30:00,129.8350737561687
2012-01-03 18:45:00,150
2012-01-03 19:00:00,122.25960612537992
2012-01-03 19:15:00,150
2012-01-03 19:30:00,150
2012-01-03 19:45:00,150
2012-01-03 20:00:00,150
2012-01-03 20:15:00,146.9563166091519
2012-01-03 20:30:00,124.84412337785139
2012-01-03 20:45:00,109.65263292001256
2012-01-03 21:00:00,83.76696512225527
2012-01-03 21:15:00,39.65463719165162
2012-01-03 21:30:00,21.60354243340555
2012-01-03 21:45:00,0
2012-01-03 22:00:00,35.602333773380025
2012-01-03 22:15:00,0
2012-01-03 22:30:00,0
2012-01-03 22:45:00,20.54060399373607
2012-01-03 23:00:00,0
2012-01-03 23:15:00,45.34875052651461
2012-01-03 23:30:00,11.535928495021999
2012-01-03 23:45:00,54.757406883108764
2012-01-04 00:00:00,13.100636338092258
2012-01-04 00:15:00,62.27885043342401
2012-01-04 00:30:00,96.65897457754384
2012-01-04 00:45:00,87.36111856515328
2012-01-04 01:00:00,120.90224656357616
2012-01-04 01:15:00,150
2012-01-04 01:30:00,150
2012-01-04 01:45:00,150
2012-01-04 02:00:00,124.40747423044158
2012-01-04 02:15:00,150
2012-01-04 02:30:00,150
2012-01-04 02:45:00,113.88163926960058
2012-01-04 03:00:00,132.03813729441418
2012-01-04 03:15:00,117.6496567451837
2012-01-04 03:30:00,127.94286858829676
2012-01-04 03:45:00,86.37178719110896
2012-01-04 04:00:00,46.16568679078203
2012-01-04 04:15:00,66.60227189182623
2012-01-04 04:30:00,94.7954464308712
2012-01-04 04:45:00,99.58097796829377
2012-01-04 05:00:00,100.1840008619175
2012-01-04 05:15:00,82.90112883391393
2012-01-04 05:30:00,128.67474628977803
2012-01-04 05:45:00,86.42612192157156
2012-01-04 06:00:00,114.14894293873623
2012-01-04 06:15:00,150
2012-01-04 06:30:00,109.88609581263779
2012-01-04 06:45:00,103.02613586154445
2012-01-04 07:00:00,127.87762940807934
2012-01-04 07:15:00,98.53490714975385
2012-01-04 07:30:00,78.74853790859737
2012-01-04 07:45:00,99.4049290062327
2012-01-04 08:00:00,77.31117571297186
2012-01-04 08:15:00,98.13659910930718
2012-01-04 08:30:00,56.835851499563645
2012-01-04 08:45:00,55.17607995708173
2012-01-04 09:00:00,46.55351227987361
2012-01-04 09:15:00,85.38309167713209
2012-01-04 09:30:00,91.79859193176054
2012-01-04 09:45:00,110.13053906523614
2012-01-04 10:00:00,99.6608034278034
2012-01-04 10:15:00,130.38994973871326
2012-01-04 10:30:00,88.66935184757732
2012-01-04 10:45:00,109.18703237642625
2012-01-04 11:00:00,120.33266499334887
2012-01-04 11:15:00,93.7227982821947
2012-01-04 11:30:00,135.5318912852515
2012-01-04 11:45:00,150
2012-01-04 12:00:00,150
2012-01-04 12:15:00,150
2012-01-04 12:30:00,142.73429546628637
2012-01-04 12:45:00,150
2012-01-04 13:00:00,149.395125127401
2012-01-04 13:15:00,109.77754429324186
2012-01-04 13:30:00,85.8437289844406
2012-01-04 13:45:00,78.48101023357145
2012-01-04 14:00:00,47.273370806142154
2012-01-04 14:15:00,60.443593725674326
2012-01-04 14:30:00,101.14760949693442
2012-01-04 14:45:00,122.71185295389824
2012-01-04 15:00:00,126.35778601635249
2012-01-04 15:15:00,90.74273980243163
2012-01-04 15:30:00,90.27624931354423
2012-01-04 15:45:00,67.36131735470464
2012-01-04 16:00:00,78.15325024268306
2012-01-04 16:15:00,28.683335688583135
2012-01-04 16:30:00,76.72332561483009
2012-01-04 16:45:00,62.31304415336269
2012-01-04 17:00:00,93.1587323753104
2012-01-04 17:15:00,138.96048168289963
2012-01-04 17:30:00,150
2012-01-04 17:45:00,150
2012-01-04 18:00:00,137.59400568178327
2012-01-04 18:15:00,150
2012-01-04 18:30:00,101.47878231583769
2012-01-04 18:45:00,85.37338729432585
2012-01-04 19:00:00,60.7309805524516
2012-01-04 19:15:00,70.08767159695174
2012-01-04 19:30:00,44.940865896755795
2012-01-04 19:45:00,36.19414384052892
2012-01-04 20:00:00,0
2012-01-04 20:15:00,35.812605576827735
2012-01-04 20:30:00,35.3126314153517
2012-01-04 20:45:00,34.7462875935415
2012-01-04 21:00:00,83.94629439746055
2012-01-04 21:15:00,84.26514097729002
2012-01-04 21:30:00,48.958658183521415
2012-01-04 21:45:00,29.46274909856929
2012-01-04 22:00:00,44.740538642273194
2012-01-04 22:15:00,32.13250760469628
2012-01-04 22:30:00,7.713354106580184
2012-01-04 22:45:00,20.177941423663412
2012-01-04 23:00:00,0
2012-01-04 23:15:00,0
2012-01-04 23:30:00,0
2012-01-04 23:45:00,37.23822985049624
2012-01-05 00:00:00,3.7578681142751194
2012-01-05 00:15:00,23.682120736611573
2012-01-05 00:30:00,14.820113972072384
2012-01-05 00:45:00,0
2012-01-05 01:00:00,0
2012-01-05 01:15:00,36.62387017199134
2012-01-05 01:30:00,46.683665908399895
2012-01-05 01:45:00,16.73330836600162
2012-01-05 02:00:00,35.031413911751216
2012-01-05 02:15:00,13.042991470309335
2012-01-05 02:30:00,35.60330070217846
2012-01-05 02:45:00,70.29472392154445
2012-01-05 03:00:00,24.372056880934494
2012-01-05 03:15:00,50.240090667876444
2012-01-05 03:30:00,87.39554625065664
2012-01-05 03:45:00,62.874147995821424
2012-01-05 04:00:00,88.44724117407011
2012-01-05 04:15:00,73.35443193636435
2012-01-05 04:30:00,123.31295669199976
2012-01-05 04:45:00,110.21046293998688
2012-01-05 05:00:00,150
2012-01-05 05:15:00,150
2012-01-05 05:30:00,150
2012-01-05 05:45:00,150
2012-01-05 06:00:00,132.14657266986978
2012-01-05 06:15:00,121.58977156433632
2012-01-05 06:30:00,75.97765998303957
2012-01-05 06:45:00,49.07102352399178
2012-01-05 07:00:00,57.57573924265343
2012-01-05 07:15:00,19.485473451261626
2012-01-05 07:30:00,56.20754028508959
2012-01-05 07:45:00,43.321371976572514
2012-01-05 08:00:00,21.19358989817
2012-01-05 08:15:00,0
2012-01-05 08:30:00,39.830626758084804
2012-01-05 08:45:00,1.8174998673260205
2012-01-05 09:00:00,36.55002410321423
2012-01-05 09:15:00,3.0022770491793977
2012-01-05 09:30:00,0
2012-01-05 09:45:00,0
2012-01-05 10:00:00,0
2012-01-05 10:15:00,7.44326904752144
2012-01-05 10:30:00,0
2012-01-05 10:45:00,31.72115844483531
2012-01-05 11:00:00,4.831499898422834
2012-01-05 11:15:00,38.0323626834365
2012-01-05 11:30:00,75.84489821998143
2012-01-05 11:45:00,33.54223860594451
2012-01-05 12:00:00,0
2012-01-05 12:15:00,0
2012-01-05 12:30:00,0
2012-01-05 12:45:00,34.342526340489016
2012-01-05 13:00:00,67.60608176501175
2012-01-05 13:15:00,72.83252580406034
2012-01-05 13:30:00,114.37860411880564
2012-01-05 13:45:00,150
2012-01-05 14:00:00,150
2012-01-05 14:15:00,150
2012-01-05 14:30:00,104.6969643871888
2012-01-05 14:45:00,124.73636087512502
2012-01-05 15:00:00,90.84357795718827
2012-01-05 15:15:00,133.84721131528764
2012-01-05 15:30:00,141.85735491035973
2012-01-05 15:45:00,150
2012-01-05 16:00:00,131.72259059066909
2012-01-05 16:15:00,110.97156391400637
2012-01-05 16:30:00,140.72800410875192
2012-01-05 16:45:00,101.32721746485741
2012-01-05 17:00:00,148.65651738134312
2012-01-05 17:15:00,150
2012-01-05 17:30:00,150
2012-01-05 17:45:00,120.38628657037697
2012-01-05 18:00:00,138.38888174488912
2012-01-05 18:15:00,105.59711439641057
2012-01-05 18:30:00,60.08158821693876
2012-01-05 18:45:00,39.27157996430692
2012-01-05 19:00:00,26.723839997581003
2012-01-05 19:15:00,0
2012-01-05 19:30:00,0
2012-01-05 19:45:00,0
2012-01-05 20:00:00,0
2012-01-05 20:15:00,5.863554456926892
2012-01-05 20:30:00,0
2012-01-05 20:45:00,0
2012-01-05 21:00:00,45.17246188365165
2012-01-05 21:15:00,57.67529158275255
2012-01-05 21:30:00,101.52584040292963
2012-01-05 21:45:00,93.2443725996664
2012-01-05 22:00:00,63.8704204877081
2012-01-05 22:15:00,31.143196157713447
2012-01-05 22:30:00,29.15068290287178
2012-01-05 22:45:00,14.031600941364928
2012-01-05 23:00:00,0
2012-01-05 23:15:00,0
2012-01-05 23:30:00,4.059931187946816
2012-01-05 23:45:00,21.210037279121778
2012-01-06 00:00:00,28.994805679369023
2012-01-06 00:15:00,75.99963268615716
2012-01-06 00:30:00,62.939788273700636
2012-01-06 00:45:00,62.43506012562883
2012-01-06 01:00:00,100.17959194406856
2012-01-06 01:15:00,66.3775717183837
2012-01-06 01:30:00,74.52577509848706
2012-01-06 01:45:00,112.55743989828956
2012-01-06 02:00:00,150
2012-01-06 02:15:00,150
2012-01-06 02:30:00,150
2012-01-06 02:45:00,150
2012-01-06 03:00:00,150
2012-01-06 03:15:00,103.44268911549192
2012-01-06 03:30:00,89.42052032386376
2012-01-06 03:45:00,107.23372161510424
2012-01-06 04:00:00,101.14013771598593
2012-01-06 04:15:00,100.27445051714767
2012-01-06 04:30:00,89.56162460481832
2012-01-06 04:45:00,136.99409564462826
2012-01-06 05:00:00,150
2012-01-06 05:15:00,126.68532552505457
2012-01-06 05:30:00,150
2012-01-06 05:45:00,134.5607647622964
2012-01-06 06:00:00,150
2012-01-06 06:15:00,145.5203066452274
2012-01-06 06:30:00,150
2012-01-06 06:45:00,150
2012-01-06 07:00:00,150
2012-01-06 07:15:00,148.77689273286262
2012-01-06 07:30:00,148.52044180152876
2012-01-06 07:45:00,150
2012-01-06 08:00:00,112.44194211832387
2012-01-06 08:15:00,94.14218341695776
2012-01-06 08:30:00,55.180225620570106
2012-01-06 08:45:00,103.99631526015261
2012-01-06 09:00:00,135.0501778920458
2012-01-06 09:15:00,147.94627453651316
2012-01-06 09:30:00,132.90813756617862
2012-01-06 09:45:00,136.31196835104976
2012-01-06 10:00:00,150
2012-01-06 10:15:00,150
2012-01-06 10:30:00,126.81722615212843
2012-01-06 10:45:00,110.06696099472902
2012-01-06 11:00:00,150
2012-01-06 11:15:00,129.8543219238683
2012-01-06 11:30:00,150
2012-01-06 11:45:00,109.42702112631358
2012-01-06 12:00:00,123.34710199894064
2012-01-06 12:15:00,101.66276185026602
2012-01-06 12:30:00,62.92853016406612
2012-01-06 12:45:00,37.223639390150396
2012-01-06 13:00:00,9.858489289577996
2012-01-06 13:15:00,44.11192896190058
2012-01-06 13:30:00,46.01076588824971
2012-01-06 13:45:00,85.51536608814567
2012-01-06 14:00:00,36.99532278367262
2012-01-06 14:15:00,63.77976996939934
2012-01-06 14:30:00,110.68380285155152
2012-01-06 14:45:00,71.38315339589752
2012-01-06 15:00:00,119.00139084975984
2012-01-06 15:15:00,83.57638042151329
2012-01-06 15:30:00,133.04862009666684
2012-01-06 15:45:00,104.72923145670879
2012-01-06 16:00:00,128.55671307768256
2012-01-06 16:15:00,143.12151186969015
2012-01-06 16:30:00,107.51975031154025
2012-01-06 16:45:00,75.63750006279245
2012-01-06 17:00:00,27.31331423337228
2012-01-06 17:15:00,45.251426210084034
2012-01-06 17:30:00,43.69711622795044
2012-01-06 17:45:00,78.31706567656161
2012-01-06 18:00:00,122.80284600566303
2012-01-06 18:15:00,137.26653816980672
2012-01-06 18:30:00,150
2012-01-06 18:45:00,127.55068825001901
2012-01-06 19:00:00,137.94186646605576
2012-01-06 19:15:00,146.32051623491228
2012-01-06 19:30:00,114.01290592407554
2012-01-06 19:45:00,78.82075031364218
2012-01-06 20:00:00,54.91902490422255
2012-01-06 20:15:00,8.4400723476543
2012-01-06 20:30:00,21.816426297542044
2012-01-06 20:45:00,0.2984113411077587
2012-01-06 21:00:00,6.805402873516684
2012-01-06 21:15:00,0
2012-01-06 21:30:00,0
2012-01-06 21:45:00,44.89171777291328
2012-01-06 22:00:00,58.78184651343479
2012-01-06 22:15:00,21.692412151808554
2012-01-06 22:30:00,42.63827651392634
2012-01-06 22:45:00,70.32002368918538
2012-01-06 23:00:00,77.16373329102143
2012-01-06 23:15:00,51.65670198999236
2012-01-06 23:30:00,67.40556978785831
2012-01-06 23:45:00,21.528707434200413
2012-01-07 00:00:00,16.03104201620898
2012-01-07 00:15:00,42.06171546191904
2012-01-07 00:30:00,89.81401798245082
2012-01-07 00:45:00,59.333410809414715
2012-01-07 01:00:00,76.2780957974277
2012-01-07 01:15:00,116.94595681636629
2012-01-07 01:30:00,150
2012-01-07 01:45:00,115.1651118446167
2012-01-07 02:00:00,135.82929793025698
2012-01-07 02:15:00,137.28922296074043
2012-01-07 02:30:00,150
2012-01-07 02:45:00,150
2012-01-07 03:00:00,150
2012-01-07 03:15:00,131.206486299642
2012-01-07 03:30:00,150
2012-01-07 03:45:00,137.37275120827653
2012-01-07 04:00:00,97.56791306378577
2012-01-07 04:15:00,111.34921510295578
2012-01-07 04:30:00,104.45234640496601
2012-01-07 04:45:00,87.1609667294787
2012-01-07 05:00:00,99.0801378909501
2012-01-07 05:15:00,147.8544216877819
2012-01-07 05:30:00,148.7212969006483
2012-01-07 05:45:00,150
2012-01-07 06:00:00,150
2012-01-07 06:15:00,150
2012-01-07 06:30:00,150
2012-01-07 06:45:00,108.66156476034664
2012-01-07 07:00:00,89.73251801674782
2012-01-07 07:15:00,79.35225042767458
2012-01-07 07:30:00,58.1575546812675
2012-01-07 07:45:00,35.984886664821126
2012-01-07 08:00:00,0
2012-01-07 08:15:00,1.8265590053456933
2012-01-07 08:30:00,0
2012-01-07 08:45:00,24.452015214624808
2012-01-07 09:00:00,73.50245859612355
2012-01-07 09:15:00,24.24350795577371
2012-01-07 09:30:00,0
2012-01-07 09:45:00,7.966417704541264
2012-01-07 10:00:00,18.20770782256328
2012-01-07 10:15:00,0
2012-01-07 10:30:00,38.50105359244451
2012-01-07 10:45:00,76.08200493722757
2012-01-07 11:00:00,33.452776417882525
2012-01-07 11:15:00,72.1767088813545
2012-01-07 11:30:00,71.4162372662611
2012-01-07 11:45:00,47.52788762036736
2012-01-07 12:00:00,97.07714421295526
2012-01-07 12:15:00,108.2366330540195
2012-01-07 12:30:00,111.60753287537827
2012-01-07 12:45:00,150
2012-01-07 13:00:00,150
2012-01-07 13:15:00,150
2012-01-07 13:30:00,150
2012-01-07 13:45:00,150
2012-01-07 14:00:00,111.92642514827295
2012-01-07 14:15:00,91.23832721083423
2012-01-07 14:30:00,76.5325338259102
2012-01-07 14:45:00,121.80509054811547
2012-01-07 15:00:00,140.1728366312684
2012-01-07 15:15:00,98.26530875550739
2012-01-07 15:30:00,76.95246399337665
2012-01-07 15:45:00,29.392035908563464
2012-01-07 16:00:00,0
2012-01-07 16:15:00,0
2012-01-07 16:30:00,0
2012-01-07 16:45:00,41.11845438057729
2012-01-07 17:00:00,59.36166054727727
2012-01-07 17:15:00,26.25826109677152
2012-01-07 17:30:00,0.09356790951446925
2012-01-07 17:45:00,15.095246781206889
2012-01-07 18:00:00,61.04821638705129
2012-01-07 18:15:00,33.5151190203413
2012-01-07 18:30:00,57.40066928572743
2012-01-07 18:45:00,61.209335474498126
2012-01-07 19:00:00,73.96779121346958
2012-01-07 19:15:00,28.31620130800789
2012-01-07 19:30:00,32.81772255956058
2012-01-07 19:45:00,18.160748611810142
2012-01-07 20:00:00,0
2012-01-07 20:15:00,38.15122768994918
2012-01-07 20:30:00,54.84112134661555
2012-01-07 20:45:00,77.19732459667833
2012-01-07 21:00:00,62.55683499618267
2012-01-07 21:15:00,18.838138096123267
2012-01-07 21:30:00,14.41067630605248
2012-01-07 21:45:00,10.773142590850988
2012-01-07 22:00:00,20.16066156547489
2012-01-07 22:15:00,62.48559031950406
2012-01-07 22:30:00,80.46028742622715
2012-01-07 22:45:00,79.8235537993728
2012-01-07 23:00:00,125.99651039274366
2012-01-07 23:15:00,89.7134064920121
2012-01-07 23:30:00,112.4584209649596
2012-01-07 23:45:00,83.60562938739088
2012-01-08 00:00:00,44.67613620328811
2012-01-08 00:15:00,51.067116901914034
2012-01-08 00:30:00,42.780376144502355
2012-01-08 00:45:00,76.39286006001996
2012-01-08 01:00:00,92.02083390741848
2012-01-08 01:15:00,55.35855435847601
2012-01-08 01:30:00,72.13200003064813
2012-01-08 01:45:00,52.968203474708915
2012-01-08 02:00:00,76.63662864873739
2012-01-08 02:15:00,41.292900831441926
2012-01-08 02:30:00,82.85527991835437
2012-01-08 02:45:00,83.70445435876267
2012-01-08 03:00:00,76.84462380866228
2012-01-08 03:15:00,47.707148431704056
2012-01-08 03:30:00,15.373521461909938
2012-01-08 03:45:00,57.240878265596415
2012-01-08 04:00:00,92.62033352728125
2012-01-08 04:15:00,77.55217336573133
2012-01-08 04:30:00,86.12282240517547
2012-01-08 04:45:00,129.4751291229982
2012-01-08 05:00:00,84.58740907208202
2012-01-08 05:15:00,46.72287002482058
2012-01-08 05:30:00,49.00888699010188
2012-01-08 05:45:00,52.8268981300604
2012-01-08 06:00:00,73.96648207901339
2012-01-08 06:15:00,66.07084733407075
2012-01-08 06:30:00,53.37121376491728
2012-01-08 06:45:00,12.29474602864844
2012-01-08 07:00:00,0
2012-01-08 07:15:00,49.59357383860724
