Qstorage_data
time,flow2qs
2012-01-01 16:15:00,400
2012-01-01 16:30:00,400
2012-01-01 16:45:00,249.64130056927365
2012-01-01 17:00:00,72.35112810189932
2012-01-01 17:15:00,223.4651721506842
2012-01-01 17:30:00,228.5471462526172
2012-01-01 17:45:00,61.81410353444147
2012-01-01 18:00:00,138.96091161999198
2012-01-01 18:15:00,-12.943561726013655
2012-01-01 18:30:00,50.63881785069154
2012-01-01 18:45:00,147.53566565590071
2012-01-01 19:00:00,52.50082213457404
2012-01-01 19:15:00,244.03719059550144
2012-01-01 19:30:00,349.38744752464487
2012-01-01 19:45:00,323.16878741423034
2012-01-01 20:00:00,318.7914801925869
2012-01-01 20:15:00,352.8087164436076
2012-01-01 20:30:00,206.60955123814958
2012-01-01 20:45:00,397.8303815066712
2012-01-01 21:00:00,400
2012-01-01 21:15:00,400
2012-01-01 21:30:00,400
2012-01-01 21:45:00,391.1859488788846
2012-01-01 22:00:00,268.7981408336254
2012-01-01 22:15:00,400
2012-01-01 22:30:00,400
2012-01-01 22:45:00,353.9895785303522
2012-01-01 23:00:00,162.1495158729945
2012-01-01 23:15:00,257.9453535161616
2012-01-01 23:30:00,263.2784578948714
2012-01-01 23:45:00,162.5879763412574
2012-01-02 00:00:00,188.73182385375702
2012-01-02 00:15:00,254.54831439247891
2012-01-02 00:30:00,368.6171417416033
2012-01-02 00:45:00,400
2012-01-02 01:00:00,400
2012-01-02 01:15:00,400
2012-01-02 01:30:00,387.1384760317218
2012-01-02 01:45:00,217.67600245327444
2012-01-02 02:00:00,381.32658441259275
2012-01-02 02:15:00,400
2012-01-02 02:30:00,400
2012-01-02 02:45:00,215.3870899273896
2012-01-02 03:00:00,250.19754758899884
2012-01-02 03:15:00,400
2012-01-02 03:30:00,309.6983252098774
2012-01-02 03:45:00,276.4368457673341
2012-01-02 04:00:00,400
2012-01-02 04:15:00,369.32854831436794
2012-01-02 04:30:00,341.6857352528906
2012-01-02 04:45:00,400
2012-01-02 05:00:00,400
2012-01-02 05:15:00,349.0898329957547
2012-01-02 05:30:00,400
2012-01-02 05:45:00,400
2012-01-02 06:00:00,228.84951486764092
2012-01-02 06:15:00,385.82157264943294
2012-01-02 06:30:00,400
2012-01-02 06:45:00,255.40633479432046
2012-01-02 07:00:00,83.36296970464602
2012-01-02 07:15:00,253.29119846640666
2012-01-02 07:30:00,92.40914290914412
2012-01-02 07:45:00,-32.77132001982879
2012-01-02 08:00:00,30.250216059246
2012-01-02 08:15:00,196.23561206261598
2012-01-02 08:30:00,131.56986676878
2012-01-02 08:45:00,253.7002250346037
2012-01-02 09:00:00,232.99271973378816
2012-01-02 09:15:00,112.99613179875413
2012-01-02 09:30:00,42.89813794869025
2012-01-02 09:45:00,12.071191002138619
2012-01-02 10:00:00,80.90234817897965
2012-01-02 10:15:00,244.49948124222516
2012-01-02 10:30:00,44.85313264128607
2012-01-02 10:45:00,202.585446989848
2012-01-02 11:00:00,322.1398969924329
2012-01-02 11:15:00,400
2012-01-02 11:30:00,200.2572034833617
2012-01-02 11:45:00,337.27585284125314
2012-01-02 12:00:00,188.2881946377271
2012-01-02 12:15:00,28.53524742741098
2012-01-02 12:30:00,27.096919233800634
2012-01-02 12:45:00,163.00867713443841
2012-01-02 13:00:00,24.84769534664275
2012-01-02 13:15:00,-17.206337841359414
2012-01-02 13:30:00,-102.4833857828466
2012-01-02 13:45:00,-142.04490737376426
2012-01-02 14:00:00,-184.01246746809144
2012-01-02 14:15:00,-200
2012-01-02 14:30:00,-200
2012-01-02 14:45:00,-170.40905549986368
2012-01-02 15:00:00,-200
2012-01-02 15:15:00,-65.5716048457843
2012-01-02 15:30:00,60.38231023404205
2012-01-02 15:45:00,240.42450687405284
2012-01-02 16:00:00,111.10509717460184
2012-01-02 16:15:00,87.5106873210323
2012-01-02 16:30:00,257.17408318609273
2012-01-02 16:45:00,166.16521840186113
2012-01-02 17:00:00,68.45923291188424
2012-01-02 17:15:00,-47.152457356509174
2012-01-02 17:30:00,-200
2012-01-02 17:45:00,-200
2012-01-02 18:00:00,-136.7922085958254
2012-01-02 18:15:00,-200
2012-01-02 18:30:00,-167.89929841074357
2012-01-02 18:45:00,-143.5062964935406
2012-01-02 19:00:00,-200
2012-01-02 19:15:00,-139.22369697169825
2012-01-02 19:30:00,-200
2012-01-02 19:45:00,-200
2012-01-02 20:00:00,-200
2012-01-02 20:15:00,-188.86395495337928
2012-01-02 20:30:00,-154.81481644469667
2012-01-02 20:45:00,-200
2012-01-02 21:00:00,-22.159934649289312
2012-01-02 21:15:00,-95.43041967674569
2012-01-02 21:30:00,-200
2012-01-02 21:45:00,-200
2012-01-02 22:00:00,-200
2012-01-02 22:15:00,-200
2012-01-02 22:30:00,-200
2012-01-02 22:45:00,-7.687834339176334
2012-01-02 23:00:00,120.83156948218806
2012-01-02 23:15:00,294.3868474774844
2012-01-02 23:30:00,260.7160118786147
2012-01-02 23:45:00,400
2012-01-03 00:00:00,400
2012-01-03 00:15:00,400
2012-01-03 00:30:00,400
2012-01-03 00:45:00,400
2012-01-03 01:00:00,340.45764726840287
2012-01-03 01:15:00,247.79081018873262
2012-01-03 01:30:00,186.48418340606707
2012-01-03 01:45:00,254.6822674733824
2012-01-03 02:00:00,88.74296152170535
2012-01-03 02:15:00,190.38542560767377
2012-01-03 02:30:00,14.62227374477277
2012-01-03 02:45:00,-154.23906931469364
2012-01-03 03:00:00,-95.93033653869091
2012-01-03 03:15:00,-138.016182160407
2012-01-03 03:30:00,-200
2012-01-03 03:45:00,-84.31260576191215
2012-01-03 04:00:00,19.601001000807457
2012-01-03 04:15:00,155.25539972052235
2012-01-03 04:30:00,220.2971509128285
2012-01-03 04:45:00,356.44557696199473
2012-01-03 05:00:00,400
2012-01-03 05:15:00,400
2012-01-03 05:30:00,224.74750751913496
2012-01-03 05:45:00,274.68589901569163
2012-01-03 06:00:00,399.5858749636435
2012-01-03 06:15:00,400
2012-01-03 06:30:00,400
2012-01-03 06:45:00,400
2012-01-03 07:00:00,400
2012-01-03 07:15:00,400
2012-01-03 07:30:00,388.5692299455882
2012-01-03 07:45:00,208.6232674825571
2012-01-03 08:00:00,57.22076342158337
2012-01-03 08:15:00,-96.6229417866162
2012-01-03 08:30:00,-200
2012-01-03 08:45:00,-172.15449651094937
2012-01-03 09:00:00,-200
2012-01-03 09:15:00,-48.06200567382717
2012-01-03 09:30:00,-67.0870534663839
2012-01-03 09:45:00,2.923581131976732
2012-01-03 10:00:00,115.30684957075647
2012-01-03 10:15:00,298.00149419429425
2012-01-03 10:30:00,378.9277149075131
2012-01-03 10:45:00,284.75809035163866
2012-01-03 11:00:00,329.67729443336395
2012-01-03 11:15:00,400
2012-01-03 11:30:00,400
2012-01-03 11:45:00,371.00865993751563
2012-01-03 12:00:00,215.04456768735653
2012-01-03 12:15:00,130.60955321116046
2012-01-03 12:30:00,83.08645155704136
2012-01-03 12:45:00,243.68767508330438
2012-01-03 13:00:00,360.4464933884079
2012-01-03 13:15:00,400
2012-01-03 13:30:00,309.85662183734695
2012-01-03 13:45:00,279.6968160662956
2012-01-03 14:00:00,400
2012-01-03 14:15:00,400
2012-01-03 14:30:00,400
2012-01-03 14:45:00,400
2012-01-03 15:00:00,350.5029586155477
2012-01-03 15:15:00,296.6919040906196
2012-01-03 15:30:00,243.9932290664631
2012-01-03 15:45:00,364.8599175960419
2012-01-03 16:00:00,400
2012-01-03 16:15:00,400
2012-01-03 16:30:00,317.4889240233957
2012-01-03 16:45:00,138.56972816586122
2012-01-03 17:00:00,164.79150825120416
2012-01-03 17:15:00,27.208092435873198
2012-01-03 17:30:00,183.59205805766845
2012-01-03 17:45:00,0.6524229333558083
2012-01-03 18:00:00,16.047405606076637
2012-01-03 18:15:00,53.34475785200382
2012-01-03 18:30:00,156.58841368073186
2012-01-03 18:45:00,41.164979297699546
2012-01-03 19:00:00,-131.7796878095318
2012-01-03 19:15:00,-200
2012-01-03 19:30:00,-200
2012-01-03 19:45:00,-200
2012-01-03 20:00:00,-101.84816066735908
2012-01-03 20:15:00,-134.23964141404963
2012-01-03 20:30:00,7.58141791332622
2012-01-03 20:45:00,-166.45103094623914
2012-01-03 21:00:00,-200
2012-01-03 21:15:00,-150.154279405392
2012-01-03 21:30:00,-200
2012-01-03 21:45:00,-85.0821855594985
2012-01-03 22:00:00,25.19338443419815
2012-01-03 22:15:00,177.46515637485982
2012-01-03 22:30:00,165.51285555485637
2012-01-03 22:45:00,225.13883051776398
2012-01-03 23:00:00,157.5568653084675
2012-01-03 23:15:00,308.43182427887484
2012-01-03 23:30:00,208.15991111059503
2012-01-03 23:45:00,256.76730254715153
2012-01-04 00:00:00,400
2012-01-04 00:15:00,296.3487999983862
2012-01-04 00:30:00,285.0744825552175
2012-01-04 00:45:00,383.82528647077436
2012-01-04 01:00:00,400
2012-01-04 01:15:00,400
2012-01-04 01:30:00,218.91856258455502
2012-01-04 01:45:00,400
2012-01-04 02:00:00,315.97960235537835
2012-01-04 02:15:00,400
2012-01-04 02:30:00,400
2012-01-04 02:45:00,400
2012-01-04 03:00:00,400
2012-01-04 03:15:00,335.23132048653616
2012-01-04 03:30:00,294.57639755773346
2012-01-04 03:45:00,250.1848657372109
2012-01-04 04:00:00,400
2012-01-04 04:15:00,335.5004016130324
2012-01-04 04:30:00,400
2012-01-04 04:45:00,325.8023679311525
2012-01-04 05:00:00,202.90905840693034
2012-01-04 05:15:00,159.09652315160528
2012-01-04 05:30:00,287.7210615197423
2012-01-04 05:45:00,400
2012-01-04 06:00:00,272.2729266303701
2012-01-04 06:15:00,272.59770883556314
2012-01-04 06:30:00,159.5525947687837
2012-01-04 06:45:00,101.3609944370184
2012-01-04 07:00:00,165.43980013704294
2012-01-04 07:15:00,31.01778015738475
2012-01-04 07:30:00,123.26016710779348
2012-01-04 07:45:00,262.3225750270616
2012-01-04 08:00:00,400
2012-01-04 08:15:00,400
2012-01-04 08:30:00,241.20416658042805
2012-01-04 08:45:00,292.1292153222831
2012-01-04 09:00:00,298.8122862918623
2012-01-04 09:15:00,131.89190704407258
2012-01-04 09:30:00,209.52001140597287
2012-01-04 09:45:00,19.657582623494307
2012-01-04 10:00:00,53.216000226912854
2012-01-04 10:15:00,-3.717572680047141
2012-01-04 10:30:00,-127.696762413095
2012-01-04 10:45:00,-157.75951129511685
2012-01-04 11:00:00,18.260952111670974
2012-01-04 11:15:00,184.29087148251813
2012-01-04 11:30:00,228.41993255747335
2012-01-04 11:45:00,43.196540826832035
2012-01-04 12:00:00,47.917518784532774
2012-01-04 12:15:00,-47.58783602878137
2012-01-04 12:30:00,-200
2012-01-04 12:45:00,-200
2012-01-04 13:00:00,-152.96885578854435
2012-01-04 13:15:00,-199.88767599460823
2012-01-04 13:30:00,-200
2012-01-04 13:45:00,-200
2012-01-04 14:00:00,-200
2012-01-04 14:15:00,-200
2012-01-04 14:30:00,-200
2012-01-04 14:45:00,-91.0308784799501
2012-01-04 15:00:00,-45.717814660691744
2012-01-04 15:15:00,-15.97123678196158
2012-01-04 15:30:00,-69.50103117897493
2012-01-04 15:45:00,-12.141753245732616
2012-01-04 16:00:00,135.71141300008497
2012-01-04 16:15:00,113.52639013486552
2012-01-04 16:30:00,207.45540919655483
2012-01-04 16:45:00,335.4382184092377
2012-01-04 17:00:00,400
2012-01-04 17:15:00,400
2012-01-04 17:30:00,400
2012-01-04 17:45:00,400
2012-01-04 18:00:00,400
2012-01-04 18:15:00,400
2012-01-04 18:30:00,327.5101443194272
2012-01-04 18:45:00,198.88577660539278
2012-01-04 19:00:00,146.8941284135471
2012-01-04 19:15:00,94.20216134095776
2012-01-04 19:30:00,222.2009554755236
2012-01-04 19:45:00,234.32923695330535
2012-01-04 20:00:00,112.95568653909164
2012-01-04 20:15:00,-6.911929684464965
2012-01-04 20:30:00,-97.878500133249
2012-01-04 20:45:00,3.1674133174485206
2012-01-04 21:00:00,-100.99724348261596
2012-01-04 21:15:00,46.842014826049294
2012-01-04 21:30:00,220.72459175944812
2012-01-04 21:45:00,171.22674123717348
2012-01-04 22:00:00,137.87750028362288
2012-01-04 22:15:00,-50.592429782679346
2012-01-04 22:30:00,32.45217628411535
2012-01-04 22:45:00,-109.8389098825171
2012-01-04 23:00:00,-81.65403407973321
2012-01-04 23:15:00,-137.95083622696308
2012-01-04 23:30:00,-200
2012-01-04 23:45:00,-81.94786913283667
2012-01-05 00:00:00,-58.797178703963425
2012-01-05 00:15:00,-154.22378065804557
2012-01-05 00:30:00,-200
2012-01-05 00:45:00,-200
2012-01-05 01:00:00,-21.008979289658896
2012-01-05 01:15:00,141.0644534130069
2012-01-05 01:30:00,320.45903692158686
2012-01-05 01:45:00,343.31038500857676
2012-01-05 02:00:00,400
2012-01-05 02:15:00,400
2012-01-05 02:30:00,340.61063364743114
2012-01-05 02:45:00,400
2012-01-05 03:00:00,400
2012-01-05 03:15:00,314.8708429117651
2012-01-05 03:30:00,151.8332051987839
2012-01-05 03:45:00,42.66973050807917
2012-01-05 04:00:00,163.73335766210977
2012-01-05 04:15:00,268.1076288084106
2012-01-05 04:30:00,400
2012-01-05 04:45:00,229.00628925248913
2012-01-05 05:00:00,45.83898379763025
2012-01-05 05:15:00,116.34317192011736
2012-01-05 05:30:00,297.94795520863886
2012-01-05 05:45:00,304.2097901186287
2012-01-05 06:00:00,155.87563288768592
2012-01-05 06:15:00,285.23828981928415
2012-01-05 06:30:00,285.7806442122933
2012-01-05 06:45:00,238.41336330307186
2012-01-05 07:00:00,282.5648188902139
2012-01-05 07:15:00,161.55608864369714
2012-01-05 07:30:00,28.46418672111554
2012-01-05 07:45:00,-131.90236636484178
2012-01-05 08:00:00,-200
2012-01-05 08:15:00,-129.64270729713286
2012-01-05 08:30:00,-39.58620405599487
2012-01-05 08:45:00,-78.676422974193
2012-01-05 09:00:00,-124.78307430009423
2012-01-05 09:15:00,-200
2012-01-05 09:30:00,-200
2012-01-05 09:45:00,-55.09845988466958
2012-01-05 10:00:00,-15.599433254143548
2012-01-05 10:15:00,135.44794462272085
2012-01-05 10:30:00,258.0211835466881
2012-01-05 10:45:00,287.2182258576114
2012-01-05 11:00:00,400
2012-01-05 11:15:00,264.21116502075506
2012-01-05 11:30:00,393.5142297715071
2012-01-05 11:45:00,305.8670374825123
2012-01-05 12:00:00,360.8833194305313
2012-01-05 12:15:00,387.39156762654034
2012-01-05 12:30:00,400
2012-01-05 12:45:00,400
2012-01-05 13:00:00,271.86546666699905
2012-01-05 13:15:00,93.68930292913376
2012-01-05 13:30:00,172.74612666132288
2012-01-05 13:45:00,126.3252939871422
2012-01-05 14:00:00,122.9640232096674
2012-01-05 14:15:00,192.63363726981356
2012-01-05 14:30:00,293.15017188908195
2012-01-05 14:45:00,392.3068853026902
2012-01-05 15:00:00,294.3598419776775
2012-01-05 15:15:00,135.75699580065987
2012-01-05 15:30:00,-15.482715222391448
2012-01-05 15:45:00,150.49236459445854
2012-01-05 16:00:00,197.98030217261652
2012-01-05 16:15:00,359.21663158020147
2012-01-05 16:30:00,210.08923466636904
2012-01-05 16:45:00,364.63873162749655
2012-01-05 17:00:00,348.7840351187042
2012-01-05 17:15:00,400
2012-01-05 17:30:00,400
2012-01-05 17:45:00,338.1583246036374
2012-01-05 18:00:00,257.3991341992223
2012-01-05 18:15:00,240.97052299710532
2012-01-05 18:30:00,400
2012-01-05 18:45:00,400
2012-01-05 19:00:00,400
2012-01-05 19:15:00,335.8093634816853
2012-01-05 19:30:00,373.62717343730117
2012-01-05 19:45:00,188.3025869112315
2012-01-05 20:00:00,38.85294258483245
2012-01-05 20:15:00,224.15886626741272
2012-01-05 20:30:00,329.0017674486628
2012-01-05 20:45:00,196.69136449027027
2012-01-05 21:00:00,267.53183051075507
2012-01-05 21:15:00,352.12807833646445
2012-01-05 21:30:00,184.7678751359839
2012-01-05 21:45:00,144.65694914486346
2012-01-05 22:00:00,121.09485148106796
2012-01-05 22:15:00,57.26450387759701
2012-01-05 22:30:00,31.737602273884306
2012-01-05 22:45:00,-5.814705237563686
2012-01-05 23:00:00,148.98922356549386
2012-01-05 23:15:00,309.32081234555267
2012-01-05 23:30:00,400
2012-01-05 23:45:00,345.40919707830756
2012-01-06 00:00:00,375.3717352653325
2012-01-06 00:15:00,400
2012-01-06 00:30:00,291.36467677293996
2012-01-06 00:45:00,372.00981100902624
2012-01-06 01:00:00,230.6532321753998
2012-01-06 01:15:00,92.13317956224398
2012-01-06 01:30:00,-36.59169100168458
2012-01-06 01:45:00,18.705913435517004
2012-01-06 02:00:00,-25.909342310140687
2012-01-06 02:15:00,-193.18596214008946
2012-01-06 02:30:00,-200
2012-01-06 02:45:00,-200
2012-01-06 03:00:00,-200
2012-01-06 03:15:00,-200
2012-01-06 03:30:00,-115.22248447050885
2012-01-06 03:45:00,-200
2012-01-06 04:00:00,-80.336829408482
2012-01-06 04:15:00,49.70558481247315
2012-01-06 04:30:00,-44.68976683630473
2012-01-06 04:45:00,22.439231543420874
2012-01-06 05:00:00,202.70982085320247
2012-01-06 05:15:00,219.69715145051364
2012-01-06 05:30:00,126.9488144080051
2012-01-06 05:45:00,200.08618823155211
2012-01-06 06:00:00,90.73826897037317
2012-01-06 06:15:00,-0.6547978273276414
2012-01-06 06:30:00,-107.82452122050294
2012-01-06 06:45:00,-200
2012-01-06 07:00:00,-200
2012-01-06 07:15:00,-200
2012-01-06 07:30:00,-76.8608177699482
2012-01-06 07:45:00,-87.36172051073049
2012-01-06 08:00:00,-165.00183187298887
2012-01-06 08:15:00,-86.67140240833038
2012-01-06 08:30:00,-129.66615096949096
2012-01-06 08:45:00,-154.36414201866504
2012-01-06 09:00:00,-200
2012-01-06 09:15:00,-200
2012-01-06 09:30:00,-200
2012-01-06 09:45:00,-76.65486462380147
2012-01-06 10:00:00,55.12523454124431
2012-01-06 10:15:00,-19.971613452686327
2012-01-06 10:30:00,-189.97245839476653
2012-01-06 10:45:00,-200
2012-01-06 11:00:00,-31.291029052567637
2012-01-06 11:15:00,102.45801498313233
2012-01-06 11:30:00,159.58553013252703
2012-01-06 11:45:00,175.18268290361752
2012-01-06 12:00:00,122.06521927674456
2012-01-06 12:15:00,248.41738155330594
2012-01-06 12:30:00,293.6388801850113
2012-01-06 12:45:00,115.79613335164066
2012-01-06 13:00:00,164.6643639706369
2012-01-06 13:15:00,41.32292224055155
2012-01-06 13:30:00,96.42081690244461
2012-01-06 13:45:00,5.964823703265978
2012-01-06 14:00:00,75.40883605615304
2012-01-06 14:15:00,79.86501983302097
2012-01-06 14:30:00,61.52787485168599
2012-01-06 14:45:00,18.944394554129644
2012-01-06 15:00:00,152.07597742349543
2012-01-06 15:15:00,231.00485956357738
2012-01-06 15:30:00,299.73655394569187
2012-01-06 15:45:00,400
2012-01-06 16:00:00,400
2012-01-06 16:15:00,277.59854175260574
2012-01-06 16:30:00,231.6318594340805
2012-01-06 16:45:00,134.53014204801056
2012-01-06 17:00:00,200.99996610697283
2012-01-06 17:15:00,375.97264468023195
2012-01-06 17:30:00,360.7565635543742
2012-01-06 17:45:00,191.39017019232358
2012-01-06 18:00:00,375.5098736711931
2012-01-06 18:15:00,384.3412145270603
2012-01-06 18:30:00,334.6023734688107
2012-01-06 18:45:00,301.89795257448293
2012-01-06 19:00:00,281.27327146500033
2012-01-06 19:15:00,176.1059579136005
2012-01-06 19:30:00,203.95207728352744
2012-01-06 19:45:00,64.36860992057896
2012-01-06 20:00:00,-80.3463555187887
2012-01-06 20:15:00,-85.33831087554196
2012-01-06 20:30:00,76.26586009643805
2012-01-06 20:45:00,35.96097531179541
2012-01-06 21:00:00,226.846581725327
2012-01-06 21:15:00,182.62531388410125
2012-01-06 21:30:00,109.32383497800791
2012-01-06 21:45:00,305.2869250193859
2012-01-06 22:00:00,372.4344449735926
2012-01-06 22:15:00,216.8422953942454
2012-01-06 22:30:00,18.172611343285638
2012-01-06 22:45:00,-67.44073244556311
2012-01-06 23:00:00,48.92640500146423
2012-01-06 23:15:00,-91.61587424035717
2012-01-06 23:30:00,103.23175026838551
2012-01-06 23:45:00,201.8435873505611
2012-01-07 00:00:00,156.872388727959
2012-01-07 00:15:00,281.84772616288967
2012-01-07 00:30:00,400
2012-01-07 00:45:00,400
2012-01-07 01:00:00,400
2012-01-07 01:15:00,400
2012-01-07 01:30:00,400
2012-01-07 01:45:00,326.1198364172901
2012-01-07 02:00:00,400
2012-01-07 02:15:00,400
2012-01-07 02:30:00,234.3160171210701
2012-01-07 02:45:00,97.26616356848689
2012-01-07 03:00:00,-7.476517948750939
2012-01-07 03:15:00,97.76586802431746
2012-01-07 03:30:00,191.53407721547723
2012-01-07 03:45:00,147.23324453137866
2012-01-07 04:00:00,345.61930224173915
2012-01-07 04:15:00,400
2012-01-07 04:30:00,203.3648697021497
2012-01-07 04:45:00,340.24976836877505
2012-01-07 05:00:00,381.31653619729536
2012-01-07 05:15:00,329.14511341889425
2012-01-07 05:30:00,400
2012-01-07 05:45:00,400
2012-01-07 06:00:00,330.1163548531292
2012-01-07 06:15:00,194.56786822922908
2012-01-07 06:30:00,262.8887563780188
2012-01-07 06:45:00,399.0779612806459
2012-01-07 07:00:00,400
2012-01-07 07:15:00,400
2012-01-07 07:30:00,214.8853407761711
2012-01-07 07:45:00,400
2012-01-07 08:00:00,332.217556412641
2012-01-07 08:15:00,278.7957162896786
2012-01-07 08:30:00,400
2012-01-07 08:45:00,400
2012-01-07 09:00:00,400
2012-01-07 09:15:00,400
2012-01-07 09:30:00,400
2012-01-07 09:45:00,400
2012-01-07 10:00:00,300.58564680837264
2012-01-07 10:15:00,101.2401723043856
2012-01-07 10:30:00,-42.8155420549443
2012-01-07 10:45:00,-19.00687447471674
2012-01-07 11:00:00,-141.28849372203564
2012-01-07 11:15:00,-80.05805440628939
2012-01-07 11:30:00,51.486192648563076
2012-01-07 11:45:00,111.31198852349706
2012-01-07 12:00:00,144.0837019215901
2012-01-07 12:15:00,148.32429053327803
2012-01-07 12:30:00,-50.2014596030084
2012-01-07 12:45:00,-59.26911423649901
2012-01-07 13:00:00,131.145648055762
2012-01-07 13:15:00,256.0971165266076
2012-01-07 13:30:00,294.64832955001873
2012-01-07 13:45:00,400
2012-01-07 14:00:00,400
2012-01-07 14:15:00,400
2012-01-07 14:30:00,275.8051618744337
2012-01-07 14:45:00,328.89350868134704
2012-01-07 15:00:00,271.11397247151126
2012-01-07 15:15:00,285.75253078662456
2012-01-07 15:30:00,94.28274153973953
2012-01-07 15:45:00,-31.27520612367772
2012-01-07 16:00:00,72.97975818160648
2012-01-07 16:15:00,-19.40597730067236
2012-01-07 16:30:00,-20.34724506195346
2012-01-07 16:45:00,-181.41273794928736
2012-01-07 17:00:00,-200
2012-01-07 17:15:00,-47.776235187303485
2012-01-07 17:30:00,-146.46256909107123
2012-01-07 17:45:00,39.91920578992753
2012-01-07 18:00:00,16.931341917685245
2012-01-07 18:15:00,-52.411244371589504
2012-01-07 18:30:00,-3.6881185388679967
2012-01-07 18:45:00,-200
2012-01-07 19:00:00,-43.763666137620646
2012-01-07 19:15:00,-196.82328340285505
2012-01-07 19:30:00,-139.39788191732464
2012-01-07 19:45:00,-200
2012-01-07 20:00:00,-19.243729212356072
2012-01-07 20:15:00,168.7705661399345
2012-01-07 20:30:00,248.4920998171628
2012-01-07 20:45:00,142.17556908310445
2012-01-07 21:00:00,225.28094347719127
2012-01-07 21:15:00,258.53821907015987
2012-01-07 21:30:00,205.54275167513498
2012-01-07 21:45:00,196.03042596035965
2012-01-07 22:00:00,179.79328382668902
2012-01-07 22:15:00,310.7149702609013
2012-01-07 22:30:00,180.87679281161306
2012-01-07 22:45:00,314.1944610824273
2012-01-07 23:00:00,170.86688286687894
2012-01-07 23:15:00,223.62437545515075
2012-01-07 23:30:00,328.984150123475
2012-01-07 23:45:00,332.83463590457785
2012-01-08 00:00:00,256.18781181967023
2012-01-08 00:15:00,146.82766916190872
2012-01-08 00:30:00,221.9938933110729
2012-01-08 00:45:00,368.2492830604247
2012-01-08 01:00:00,396.3658933162135
2012-01-08 01:15:00,352.0504986204277
2012-01-08 01:30:00,400
2012-01-08 01:45:00,400
2012-01-08 02:00:00,207.75914845523405
2012-01-08 02:15:00,256.8296844578497
2012-01-08 02:30:00,317.54583659741974
2012-01-08 02:45:00,400
2012-01-08 03:00:00,335.6241903275517
2012-01-08 03:15:00,237.50567948755074
2012-01-08 03:30:00,87.42446249362277
2012-01-08 03:45:00,-77.6854824550559
2012-01-08 04:00:00,11.056400677899859
2012-01-08 04:15:00,186.58547912961026
2012-01-08 04:30:00,279.01130077866424
2012-01-08 04:45:00,394.928580171151
2012-01-08 05:00:00,400
2012-01-08 05:15:00,400
2012-01-08 05:30:00,354.538487896734
2012-01-08 05:45:00,160.32821991503235
2012-01-08 06:00:00,296.1442139051204
2012-01-08 06:15:00,400
2012-01-08 06:30:00,400
2012-01-08 06:45:00,281.84279532664834
2012-01-08 07:00:00,297.5602685859235
2012-01-08 07:15:00,313.97505676735017
2012-01-08 07:30:00,354.73650519026944
2012-01-08 07:45:00,400
2012-01-08 08:00:00,227.67034400801543
2012-01-08 08:15:00,267.32221079185956
