H2product_data
time,h2product
2012-01-02 00:45:00,1.578304473588609
2012-01-02 01:00:00,1.600776327639158
2012-01-02 01:15:00,1.4510598828973407
2012-01-02 01:30:00,1.503259173663245
2012-01-02 01:45:00,1.416047634796138
2012-01-02 02:00:00,1.1884236607145708
2012-01-02 02:15:00,1.0474590957396273
2012-01-02 02:30:00,1.2563415765939583
2012-01-02 02:45:00,1.180414325869172
2012-01-02 03:00:00,1.0646182370634494
2012-01-02 03:15:00,0.8665079214836726
2012-01-02 03:30:00,0.8547555304052302
2012-01-02 03:45:00,1.0125466827754463
2012-01-02 04:00:00,0.7465315594402817
2012-01-02 04:15:00,0.8037850493270366
2012-01-02 04:30:00,0.5273607217712974
2012-01-02 04:45:00,0.2575118630987223
2012-01-02 05:00:00,0.24467770888598506
2012-01-02 05:15:00,0.11320118345092564
2012-01-02 05:30:00,0.3300366591380288
2012-01-02 05:45:00,0.11511347302842656
2012-01-02 06:00:00,0.0697825707840598
2012-01-02 06:15:00,0.3679791933819681
2012-01-02 06:30:00,0.4019703561011628
2012-01-02 06:45:00,0.5833148561706766
2012-01-02 07:00:00,0.7685979762608806
2012-01-02 07:15:00,0.7411608682370647
2012-01-02 07:30:00,0.7583857668638091
2012-01-02 07:45:00,0.5582483951568604
2012-01-02 08:00:00,0.8329246325193767
2012-01-02 08:15:00,0.6811831649230555
2012-01-02 08:30:00,0.49611518115355263
2012-01-02 08:45:00,0.32404401676994343
2012-01-02 09:00:00,0.552427081547006
2012-01-02 09:15:00,0.3310449701989562
2012-01-02 09:30:00,0.30114590707449473
2012-01-02 09:45:00,0.3127466966046616
2012-01-02 10:00:00,0.36728426663680735
2012-01-02 10:15:00,0.39777969566328697
2012-01-02 10:30:00,0.5347677398011349
2012-01-02 10:45:00,0.7868851159611745
2012-01-02 11:00:00,0.6802461027805914
2012-01-02 11:15:00,0.8997336650270078
2012-01-02 11:30:00,0.7779425981265248
2012-01-02 11:45:00,0.9172965076704174
2012-01-02 12:00:00,1.2060374566469907
2012-01-02 12:15:00,1.4707424497626318
2012-01-02 12:30:00,1.5183536609724528
2012-01-02 12:45:00,1.478069587318424
2012-01-02 13:00:00,1.496977491557564
2012-01-02 13:15:00,1.507235954844519
2012-01-02 13:30:00,1.7988238522757716
2012-01-02 13:45:00,2
2012-01-02 14:00:00,2
2012-01-02 14:15:00,1.8467928792303965
2012-01-02 14:30:00,1.809175015891873
2012-01-02 14:45:00,1.8713931044866983
2012-01-02 15:00:00,1.7434299570805338
2012-01-02 15:15:00,1.9531990008795925
2012-01-02 15:30:00,2
2012-01-02 15:45:00,1.9047218737251592
2012-01-02 16:00:00,1.8594091376046231
2012-01-02 16:15:00,1.8778970323417141
2012-01-02 16:30:00,1.7283521606535224
2012-01-02 16:45:00,1.9512744116932257
2012-01-02 17:00:00,2
2012-01-02 17:15:00,1.7453630349948266
2012-01-02 17:30:00,1.574318795118309
2012-01-02 17:45:00,1.833855085098913
2012-01-02 18:00:00,1.7057634073414385
2012-01-02 18:15:00,1.783777311106768
2012-01-02 18:30:00,1.9628185297136063
2012-01-02 18:45:00,2
2012-01-02 19:00:00,1.7490297406179705
2012-01-02 19:15:00,1.597662548146167
2012-01-02 19:30:00,1.4028805972705871
2012-01-02 19:45:00,1.6766626694299163
2012-01-02 20:00:00,1.6964642258932536
2012-01-02 20:15:00,1.5210079125775957
2012-01-02 20:30:00,1.615649338846977
2012-01-02 20:45:00,1.673673219204764
2012-01-02 21:00:00,1.7156342394988122
2012-01-02 21:15:00,1.7652909321554715
2012-01-02 21:30:00,2
2012-01-02 21:45:00,1.9725560303787284
2012-01-02 22:00:00,2
2012-01-02 22:15:00,1.7907760153257057
2012-01-02 22:30:00,1.9627483943039103
2012-01-02 22:45:00,1.7376635264628661
2012-01-02 23:00:00,1.8911678802440097
2012-01-02 23:15:00,1.7615597839358523
2012-01-02 23:30:00,1.478307897893326
2012-01-02 23:45:00,1.6999499866606773
2012-01-03 00:00:00,1.9975790253543502
2012-01-03 00:15:00,2
2012-01-03 00:30:00,1.7272437727727452
2012-01-03 00:45:00,1.519613755742872
2012-01-03 01:00:00,1.285595942739393
2012-01-03 01:15:00,1.0846561235623577
2012-01-03 01:30:00,1.1231939863481009
2012-01-03 01:45:00,1.3178074780846407
2012-01-03 02:00:00,1.5872218007448722
2012-01-03 02:15:00,1.855606715668144
2012-01-03 02:30:00,1.5600081843985638
2012-01-03 02:45:00,1.3275757890180144
2012-01-03 03:00:00,1.4302609584362158
2012-01-03 03:15:00,1.4041627564341725
2012-01-03 03:30:00,1.4027630297269034
2012-01-03 03:45:00,1.6653592414535294
2012-01-03 04:00:00,1.5706859847484091
2012-01-03 04:15:00,1.6495026995730937
2012-01-03 04:30:00,1.4815547578184576
2012-01-03 04:45:00,1.774201301727142
2012-01-03 05:00:00,1.6510893636295956
2012-01-03 05:15:00,1.577356386574269
2012-01-03 05:30:00,1.3090217997177627
2012-01-03 05:45:00,1.4149844728376322
2012-01-03 06:00:00,1.36433935245017
2012-01-03 06:15:00,1.1925900865084569
2012-01-03 06:30:00,1.0614996637080534
2012-01-03 06:45:00,0.8228260937060359
2012-01-03 07:00:00,0.5348318239175666
2012-01-03 07:15:00,0.3554569383986579
2012-01-03 07:30:00,0.18638955480695493
2012-01-03 07:45:00,0
2012-01-03 08:00:00,0.13977786358947675
2012-01-03 08:15:00,0
2012-01-03 08:30:00,0
2012-01-03 08:45:00,0
2012-01-03 09:00:00,0.13194025903560097
2012-01-03 09:15:00,0.4222609181325192
2012-01-03 09:30:00,0.1827052840690574
2012-01-03 09:45:00,0
2012-01-03 10:00:00,0
2012-01-03 10:15:00,0
2012-01-03 10:30:00,0
2012-01-03 10:45:00,0.08965418997000418
2012-01-03 11:00:00,0
2012-01-03 11:15:00,0.07944493900233407
2012-01-03 11:30:00,0
2012-01-03 11:45:00,0
2012-01-03 12:00:00,0
2012-01-03 12:15:00,0.13812155379703467
2012-01-03 12:30:00,0.32952190804001996
2012-01-03 12:45:00,0.27999805726268695
2012-01-03 13:00:00,0.39593448800904274
2012-01-03 13:15:00,0.5948237146900801
2012-01-03 13:30:00,0.7275355045872356
2012-01-03 13:45:00,0.5145154295668843
2012-01-03 14:00:00,0.46217879239473203
2012-01-03 14:15:00,0.6869136609825908
2012-01-03 14:30:00,0.3880529090614759
2012-01-03 14:45:00,0.614729845852591
2012-01-03 15:00:00,0.8138652483079309
2012-01-03 15:15:00,0.8410464628568917
2012-01-03 15:30:00,0.9020804051579936
2012-01-03 15:45:00,0.7630240299390559
2012-01-03 16:00:00,0.9641148695666544
2012-01-03 16:15:00,0.7161043667663679
2012-01-03 16:30:00,0.4636087685252907
2012-01-03 16:45:00,0.17442180332268675
2012-01-03 17:00:00,0.3119988295866849
2012-01-03 17:15:00,0.30017671291133347
2012-01-03 17:30:00,0.10490910034546871
2012-01-03 17:45:00,0.1597246905427969
2012-01-03 18:00:00,0.12041163207600139
2012-01-03 18:15:00,0.0835591168563539
2012-01-03 18:30:00,0
2012-01-03 18:45:00,0
2012-01-03 19:00:00,0.017101293196137735
2012-01-03 19:15:00,0.08980093544692608
2012-01-03 19:30:00,0.26604421898812247
2012-01-03 19:45:00,0.17064065012217697
2012-01-03 20:00:00,0.1387403019235686
2012-01-03 20:15:00,0.13988229438268315
2012-01-03 20:30:00,0.22253532575673082
2012-01-03 20:45:00,0.2723139929322128
2012-01-03 21:00:00,0.3923319547966456
2012-01-03 21:15:00,0.6050425413229552
2012-01-03 21:30:00,0.6399761689356558
2012-01-03 21:45:00,0.7761999511165015
2012-01-03 22:00:00,0.8427845633742319
2012-01-03 22:15:00,0.6806672629217434
2012-01-03 22:30:00,0.838078817549235
2012-01-03 22:45:00,0.7191450162387056
2012-01-03 23:00:00,0.8781075943425005
2012-01-03 23:15:00,1.1312999180865893
2012-01-03 23:30:00,1.002400110900554
2012-01-03 23:45:00,0.8309880059584793
2012-01-04 00:00:00,0.6604889811207293
2012-01-04 00:15:00,0.8836516919299877
2012-01-04 00:30:00,0.7232372224192846
2012-01-04 00:45:00,1.0173561092477181
2012-01-04 01:00:00,0.9842288018215903
2012-01-04 01:15:00,1.2142375288949554
2012-01-04 01:30:00,1.4938363658472846
2012-01-04 01:45:00,1.2778610486759563
2012-01-04 02:00:00,1.5020492131108003
2012-01-04 02:15:00,1.3182156384177985
2012-01-04 02:30:00,1.0935384626346913
2012-01-04 02:45:00,0.7984093910027839
2012-01-04 03:00:00,1.0727616178426973
2012-01-04 03:15:00,0.9890634475635312
2012-01-04 03:30:00,0.7551702470521315
2012-01-04 03:45:00,0.5756775166163259
2012-01-04 04:00:00,0.7824770606748701
2012-01-04 04:15:00,0.9734579181168965
2012-01-04 04:30:00,0.9576092308851871
2012-01-04 04:45:00,1.2439905315577944
2012-01-04 05:00:00,1.3486520836318108
2012-01-04 05:15:00,1.3661629450089827
2012-01-04 05:30:00,1.3571002873910158
2012-01-04 05:45:00,1.6073777774911626
2012-01-04 06:00:00,1.576186965530201
2012-01-04 06:15:00,1.3667228550553865
2012-01-04 06:30:00,1.5334080995601882
2012-01-04 06:45:00,1.5782039328254431
2012-01-04 07:00:00,1.591051022190562
2012-01-04 07:15:00,1.7805275084123204
2012-01-04 07:30:00,1.6313547256690726
2012-01-04 07:45:00,1.5463930473016467
2012-01-04 08:00:00,1.4121128241360934
2012-01-04 08:15:00,1.5268842749303326
2012-01-04 08:30:00,1.3253949659136532
2012-01-04 08:45:00,1.2835145293744665
2012-01-04 09:00:00,1.4663834304568608
2012-01-04 09:15:00,1.469952199159076
2012-01-04 09:30:00,1.3085809768488006
2012-01-04 09:45:00,1.3368401598053747
2012-01-04 10:00:00,1.6325526779227804
2012-01-04 10:15:00,1.5833811374582654
2012-01-04 10:30:00,1.5165105402739532
2012-01-04 10:45:00,1.3391928435894536
2012-01-04 11:00:00,1.3515035333592202
2012-01-04 11:15:00,1.5614383171712678
2012-01-04 11:30:00,1.4438707212020998
2012-01-04 11:45:00,1.6831032866391258
2012-01-04 12:00:00,1.7222873132304723
2012-01-04 12:15:00,1.5572315346890386
2012-01-04 12:30:00,1.5088670705163771
2012-01-04 12:45:00,1.4745811586682327
2012-01-04 13:00:00,1.6150213214413571
2012-01-04 13:15:00,1.538972938083962
2012-01-04 13:30:00,1.8232658086918807
2012-01-04 13:45:00,1.706934166870476
2012-01-04 14:00:00,1.9090267311511462
2012-01-04 14:15:00,1.892088407592432
2012-01-04 14:30:00,1.9232823805915793
2012-01-04 14:45:00,1.8275586159905397
2012-01-04 15:00:00,1.7657150349341286
2012-01-04 15:15:00,1.8499439987998796
2012-01-04 15:30:00,1.7775527900862078
2012-01-04 15:45:00,1.62847715161198
2012-01-04 16:00:00,1.7537573275570146
2012-01-04 16:15:00,1.9855908226533039
2012-01-04 16:30:00,1.7800557526560081
2012-01-04 16:45:00,2
2012-01-04 17:00:00,1.9389399326112695
2012-01-04 17:15:00,1.8973569340268304
2012-01-04 17:30:00,2
2012-01-04 17:45:00,1.9821494079248756
2012-01-04 18:00:00,1.9941710921164861
2012-01-04 18:15:00,1.9561562623442994
2012-01-04 18:30:00,1.942881718322647
2012-01-04 18:45:00,2
2012-01-04 19:00:00,2
2012-01-04 19:15:00,1.9422627057660304
2012-01-04 19:30:00,1.9924050026636388
2012-01-04 19:45:00,2
2012-01-04 20:00:00,2
2012-01-04 20:15:00,1.9058002482701926
2012-01-04 20:30:00,1.959507520325492
2012-01-04 20:45:00,1.8281678472101608
2012-01-04 21:00:00,2
2012-01-04 21:15:00,1.9114186472852506
2012-01-04 21:30:00,1.8618615665425549
2012-01-04 21:45:00,1.5765675896699267
2012-01-04 22:00:00,1.6487515581349839
2012-01-04 22:15:00,1.37635687298999
2012-01-04 22:30:00,1.174179854389092
2012-01-04 22:45:00,1.0571015030760298
2012-01-04 23:00:00,1.0210339151466123
2012-01-04 23:15:00,1.2785897145129361
2012-01-04 23:30:00,1.2087240444337395
2012-01-04 23:45:00,1.4877700252397377
2012-01-05 00:00:00,1.2220477923312205
2012-01-05 00:15:00,1.0900443118073297
2012-01-05 00:30:00,1.2197322679287848
2012-01-05 00:45:00,1.0499773212975454
2012-01-05 01:00:00,1.24217571506382
2012-01-05 01:15:00,1.5339708619184886
2012-01-05 01:30:00,1.6563379591466394
2012-01-05 01:45:00,1.3798595836657788
2012-01-05 02:00:00,1.5849212860315147
2012-01-05 02:15:00,1.4188851599949819
2012-01-05 02:30:00,1.5556311823416147
2012-01-05 02:45:00,1.7718797717361143
2012-01-05 03:00:00,2
2012-01-05 03:15:00,2
2012-01-05 03:30:00,1.7201997303439174
2012-01-05 03:45:00,1.9352217213387062
2012-01-05 04:00:00,1.7343854284136069
2012-01-05 04:15:00,1.6704965486293535
2012-01-05 04:30:00,1.6658120320731755
2012-01-05 04:45:00,1.7255416697730561
2012-01-05 05:00:00,1.6738347393956117
2012-01-05 05:15:00,1.463610468900732
2012-01-05 05:30:00,1.4503108600780854
2012-01-05 05:45:00,1.578010180095318
2012-01-05 06:00:00,1.3599090687882578
2012-01-05 06:15:00,1.1750981573086787
2012-01-05 06:30:00,1.3408678258461397
2012-01-05 06:45:00,1.1686197389902726
2012-01-05 07:00:00,1.1582834615743816
2012-01-05 07:15:00,1.3219739742265952
2012-01-05 07:30:00,1.2325809391901974
2012-01-05 07:45:00,1.5184504322160637
2012-01-05 08:00:00,1.3481529044332963
2012-01-05 08:15:00,1.5117383662479729
2012-01-05 08:30:00,1.4656284561126207
2012-01-05 08:45:00,1.2263384349840838
2012-01-05 09:00:00,1.0873033351168655
2012-01-05 09:15:00,0.9254231704922943
2012-01-05 09:30:00,0.9549292004389165
2012-01-05 09:45:00,0.7289757989387946
2012-01-05 10:00:00,0.7478237177103726
2012-01-05 10:15:00,0.9575218836685462
2012-01-05 10:30:00,0.6927311559738694
2012-01-05 10:45:00,0.47502758030239056
2012-01-05 11:00:00,0.6807664889307408
2012-01-05 11:15:00,0.5538822238328132
2012-01-05 11:30:00,0.28337806398098536
2012-01-05 11:45:00,0.3156419129998541
2012-01-05 12:00:00,0.2499346415067713
2012-01-05 12:15:00,0.3852912467438504
2012-01-05 12:30:00,0.48970109359878605
2012-01-05 12:45:00,0.4232652690199932
2012-01-05 13:00:00,0.6672958346472935
2012-01-05 13:15:00,0.8693387231511589
2012-01-05 13:30:00,0.8606135324695658
2012-01-05 13:45:00,1.0890556192835321
2012-01-05 14:00:00,0.8439157911601572
2012-01-05 14:15:00,0.8226591713839025
2012-01-05 14:30:00,0.5549667376833616
2012-01-05 14:45:00,0.7816146641469162
2012-01-05 15:00:00,1.0203145005766652
2012-01-05 15:15:00,0.7251685483828525
2012-01-05 15:30:00,0.5705300653817349
2012-01-05 15:45:00,0.5693213441875189
2012-01-05 16:00:00,0.790496022954797
2012-01-05 16:15:00,0.9672310268645337
2012-01-05 16:30:00,0.7323031918182481
2012-01-05 16:45:00,0.8351677907724482
2012-01-05 17:00:00,0.8025217150352828
2012-01-05 17:15:00,0.9827359159798535
2012-01-05 17:30:00,0.8264637088124352
2012-01-05 17:45:00,0.7794460640416867
2012-01-05 18:00:00,0.8190133777269581
2012-01-05 18:15:00,0.8159202510503631
2012-01-05 18:30:00,0.7080144090950873
2012-01-05 18:45:00,0.5026460171174673
2012-01-05 19:00:00,0.4125163604694508
2012-01-05 19:15:00,0.2536456291155937
2012-01-05 19:30:00,0.14907445035117275
2012-01-05 19:45:00,0.21968724627847333
2012-01-05 20:00:00,0
2012-01-05 20:15:00,0
2012-01-05 20:30:00,0.004482174133104311
2012-01-05 20:45:00,0
2012-01-05 21:00:00,0.1535148948961968
2012-01-05 21:15:00,0.12194218873228391
2012-01-05 21:30:00,0.06109692251955673
2012-01-05 21:45:00,0.09478647884591551
2012-01-05 22:00:00,0.21138445535677575
2012-01-05 22:15:00,0.16299715599234632
2012-01-05 22:30:00,0
2012-01-05 22:45:00,0.04459939767983939
2012-01-05 23:00:00,0.24302854624014691
2012-01-05 23:15:00,0.24736338342144476
2012-01-05 23:30:00,0.4002799150633096
2012-01-05 23:45:00,0.4430221436371684
2012-01-06 00:00:00,0.4305826437655658
2012-01-06 00:15:00,0.1729546825290298
2012-01-06 00:30:00,0
2012-01-06 00:45:00,0.11542624691936598
2012-01-06 01:00:00,0.39918554768351805
2012-01-06 01:15:00,0.17627740398938838
2012-01-06 01:30:00,0.026717944512472558
2012-01-06 01:45:00,0.08669715411735812
2012-01-06 02:00:00,0
2012-01-06 02:15:00,0
2012-01-06 02:30:00,0
2012-01-06 02:45:00,0.23848276397342166
2012-01-06 03:00:00,0.08078994697657166
2012-01-06 03:15:00,0.10338575235110048
2012-01-06 03:30:00,0.05793972209653997
2012-01-06 03:45:00,0
2012-01-06 04:00:00,0.22874619019249592
2012-01-06 04:15:00,0.4238863615166139
2012-01-06 04:30:00,0.6498479902830884
2012-01-06 04:45:00,0.5836646681842195
2012-01-06 05:00:00,0.4991584717756938
2012-01-06 05:15:00,0.6487253984514569
2012-01-06 05:30:00,0.4401462692962616
2012-01-06 05:45:00,0.22498107267626716
2012-01-06 06:00:00,0.4456847990283991
2012-01-06 06:15:00,0.1931267661587428
2012-01-06 06:30:00,0.21740258087731362
2012-01-06 06:45:00,0.49211999437169185
2012-01-06 07:00:00,0.7480677808819909
2012-01-06 07:15:00,0.8043648004460945
2012-01-06 07:30:00,0.8260070059739646
2012-01-06 07:45:00,0.5366479662104273
2012-01-06 08:00:00,0.46482964133517907
2012-01-06 08:15:00,0.391442655361152
2012-01-06 08:30:00,0.4857413245244265
2012-01-06 08:45:00,0.5763220401902691
2012-01-06 09:00:00,0.6822399055410876
2012-01-06 09:15:00,0.5200442560170049
2012-01-06 09:30:00,0.3514056631917891
2012-01-06 09:45:00,0.14633550935270534
2012-01-06 10:00:00,0.14756154310840008
2012-01-06 10:15:00,0.37838354021050963
2012-01-06 10:30:00,0.43424904479601495
2012-01-06 10:45:00,0.5155257240192279
2012-01-06 11:00:00,0.24438691913256166
2012-01-06 11:15:00,0.0024386439035451735
2012-01-06 11:30:00,0.28032171746977064
2012-01-06 11:45:00,0.1810597370935413
2012-01-06 12:00:00,0.3450370098506035
2012-01-06 12:15:00,0.21639377192479986
2012-01-06 12:30:00,0.3519187832070911
2012-01-06 12:45:00,0.5576871589974945
2012-01-06 13:00:00,0.5254858306153912
2012-01-06 13:15:00,0.5985166300483391
2012-01-06 13:30:00,0.4639509248982536
2012-01-06 13:45:00,0.6247797309947635
2012-01-06 14:00:00,0.8830342829137374
2012-01-06 14:15:00,0.9904760056392317
2012-01-06 14:30:00,1.255466867675524
2012-01-06 14:45:00,1.4430000296270804
2012-01-06 15:00:00,1.5008444454666572
2012-01-06 15:15:00,1.3262596526167765
2012-01-06 15:30:00,1.1641643713437722
2012-01-06 15:45:00,1.4535064141330984
2012-01-06 16:00:00,1.6760687908674243
2012-01-06 16:15:00,1.7470090021376319
2012-01-06 16:30:00,1.996376144916796
2012-01-06 16:45:00,2
2012-01-06 17:00:00,2
2012-01-06 17:15:00,1.8002593967707912
2012-01-06 17:30:00,1.6996278939539515
2012-01-06 17:45:00,1.9135985725544202
2012-01-06 18:00:00,2
2012-01-06 18:15:00,1.8310362032257135
2012-01-06 18:30:00,1.6051584573357092
2012-01-06 18:45:00,1.5996469418878045
2012-01-06 19:00:00,1.7685818054769769
2012-01-06 19:15:00,1.9003750687013807
2012-01-06 19:30:00,1.6825548767071692
2012-01-06 19:45:00,1.7740004654277488
2012-01-06 20:00:00,1.8026082707884163
2012-01-06 20:15:00,2
2012-01-06 20:30:00,2
2012-01-06 20:45:00,2
2012-01-06 21:00:00,2
2012-01-06 21:15:00,2
2012-01-06 21:30:00,1.997398194108571
2012-01-06 21:45:00,1.8233193548287814
2012-01-06 22:00:00,1.7759051432306878
2012-01-06 22:15:00,1.8011355380978435
2012-01-06 22:30:00,2
2012-01-06 22:45:00,2
2012-01-06 23:00:00,1.722795807991163
2012-01-06 23:15:00,1.9791824393404898
2012-01-06 23:30:00,2
2012-01-06 23:45:00,1.826458203860844
2012-01-07 00:00:00,1.6212101224428448
2012-01-07 00:15:00,1.7072333243037894
2012-01-07 00:30:00,1.7727030633114378
2012-01-07 00:45:00,1.5657807157192005
2012-01-07 01:00:00,1.535736019610061
2012-01-07 01:15:00,1.6534147361097813
2012-01-07 01:30:00,1.3754508559121197
2012-01-07 01:45:00,1.3033896211457037
2012-01-07 02:00:00,1.1912571835474703
2012-01-07 02:15:00,1.1962228820846617
2012-01-07 02:30:00,0.9092344478029868
2012-01-07 02:45:00,0.9259511220337794
2012-01-07 03:00:00,1.0884030242200717
2012-01-07 03:15:00,1.021488359711592
2012-01-07 03:30:00,0.8401967692340592
2012-01-07 03:45:00,0.6223782589076992
2012-01-07 04:00:00,0.4935391507810518
2012-01-07 04:15:00,0.39583125100127603
2012-01-07 04:30:00,0.30600964611176085
2012-01-07 04:45:00,0.4035944948761804
2012-01-07 05:00:00,0.6115499275017156
2012-01-07 05:15:00,0.7765919205224525
2012-01-07 05:30:00,0.5370769080641644
2012-01-07 05:45:00,0.834306988062639
2012-01-07 06:00:00,1.0310245518289844
2012-01-07 06:15:00,0.8887849954704092
2012-01-07 06:30:00,0.8585583546017226
2012-01-07 06:45:00,0.708202945443438
2012-01-07 07:00:00,0.5750120965360164
2012-01-07 07:15:00,0.48372961959185135
2012-01-07 07:30:00,0.3917582720363276
2012-01-07 07:45:00,0.36753613442674216
2012-01-07 08:00:00,0.43465387297813585
2012-01-07 08:15:00,0.6577631157169241
2012-01-07 08:30:00,0.8730870605946068
2012-01-07 08:45:00,0.7473223324295096
2012-01-07 09:00:00,0.7479021638305021
2012-01-07 09:15:00,0.6570140092111028
2012-01-07 09:30:00,0.46754211734602136
2012-01-07 09:45:00,0.7450574063237843
2012-01-07 10:00:00,0.7032139301233864
2012-01-07 10:15:00,0.5895351345692208
2012-01-07 10:30:00,0.6114338640300059
2012-01-07 10:45:00,0.4476826243959977
2012-01-07 11:00:00,0.28859069368349155
2012-01-07 11:15:00,0.19138987318479828
2012-01-07 11:30:00,0.36421810046644476
2012-01-07 11:45:00,0.20025512432881457
2012-01-07 12:00:00,0.1298555839681711
2012-01-07 12:15:00,0.28775677594280047
2012-01-07 12:30:00,0.03860346170237444
2012-01-07 12:45:00,0.0036459097229277204
2012-01-07 13:00:00,0
2012-01-07 13:15:00,0.12613142814374662
2012-01-07 13:30:00,0.22869779767252002
2012-01-07 13:45:00,0.149271464518187
2012-01-07 14:00:00,0.04412814753018002
2012-01-07 14:15:00,0
2012-01-07 14:30:00,0
2012-01-07 14:45:00,0
2012-01-07 15:00:00,0.14365544552075554
2012-01-07 15:15:00,0.23125549720341337
2012-01-07 15:30:00,0.018299365467288553
2012-01-07 15:45:00,0
2012-01-07 16:00:00,0
2012-01-07 16:15:00,0
2012-01-07 16:30:00,0
2012-01-07 16:45:00,0
2012-01-07 17:00:00,0
2012-01-07 17:15:00,0.15359735752028264
2012-01-07 17:30:00,0.23942556373029422
2012-01-07 17:45:00,0.4956698689897245
2012-01-07 18:00:00,0.32464466250149915
2012-01-07 18:15:00,0.25374352290459734
2012-01-07 18:30:00,0.25713954026704366
2012-01-07 18:45:00,0.26004360500586976
2012-01-07 19:00:00,0.45347659891474473
2012-01-07 19:15:00,0.24602826268600642
2012-01-07 19:30:00,0.3522088212037063
2012-01-07 19:45:00,0.15423106451163188
2012-01-07 20:00:00,0
2012-01-07 20:15:00,0.22175196135932757
2012-01-07 20:30:00,0.4003575344393421
2012-01-07 20:45:00,0.43552053333708585
2012-01-07 21:00:00,0.6340834595463926
