Fuelcell_data
time,h2_consume
2012-01-02 11:15:00,0.29445546855936766
2012-01-02 11:30:00,0.2795875964195833
2012-01-02 11:45:00,0.2749231041520171
2012-01-02 12:00:00,0.2871759471599793
2012-01-02 12:15:00,0.2558219099070352
2012-01-02 12:30:00,0.24061127602957802
2012-01-02 12:45:00,0.25134322532507913
2012-01-02 13:00:00,0.2938117432142566
2012-01-02 13:15:00,0.33060913869594843
2012-01-02 13:30:00,0.3144658808983745
2012-01-02 13:45:00,0.35888339678946785
2012-01-02 14:00:00,0.4
2012-01-02 14:15:00,0.4
2012-01-02 14:30:00,0.4
2012-01-02 14:45:00,0.36630871313603586
2012-01-02 15:00:00,0.3204207961051729
2012-01-02 15:15:00,0.3271880112068576
2012-01-02 15:30:00,0.3138410725209163
2012-01-02 15:45:00,0.3387189149806585
2012-01-02 16:00:00,0.35566042113031915
2012-01-02 16:15:00,0.3119096632109953
2012-01-02 16:30:00,0.28553916166200033
2012-01-02 16:45:00,0.3200876573733866
2012-01-02 17:00:00,0.36374191260502015
2012-01-02 17:15:00,0.37258906769757943
2012-01-02 17:30:00,0.3467376264075238
2012-01-02 17:45:00,0.33269527016978323
2012-01-02 18:00:00,0.29197510462765375
2012-01-02 18:15:00,0.2978953544645647
2012-01-02 18:30:00,0.2864944790951849
2012-01-02 18:45:00,0.27516563511271486
2012-01-02 19:00:00,0.30361965238144795
2012-01-02 19:15:00,0.2658848516114924
2012-01-02 19:30:00,0.2751111809721448
2012-01-02 19:45:00,0.29503280386748576
2012-01-02 20:00:00,0.2696817418031645
2012-01-02 20:15:00,0.24807134058462163
2012-01-02 20:30:00,0.2070343066354482
2012-01-02 20:45:00,0.1853549417685171
2012-01-02 21:00:00,0.18652783156591726
2012-01-02 21:15:00,0.1485419526712151
2012-01-02 21:30:00,0.1388624596705864
2012-01-02 21:45:00,0.1356891119444166
2012-01-02 22:00:00,0.17659568233502304
2012-01-02 22:15:00,0.19952092385791642
2012-01-02 22:30:00,0.1740675542099952
2012-01-02 22:45:00,0.1388441120638973
2012-01-02 23:00:00,0.1551930496737445
2012-01-02 23:15:00,0.1622977392826406
2012-01-02 23:30:00,0.17638370193563047
2012-01-02 23:45:00,0.22449327893389193
2012-01-03 00:00:00,0.23595062687465354
2012-01-03 00:15:00,0.20833531369862965
2012-01-03 00:30:00,0.2158672615118374
2012-01-03 00:45:00,0.18876158260190398
2012-01-03 01:00:00,0.17008118713399858
2012-01-03 01:15:00,0.1329185803592836
2012-01-03 01:30:00,0.17974850621508193
2012-01-03 01:45:00,0.1944512842298295
2012-01-03 02:00:00,0.1895718948327294
2012-01-03 02:15:00,0.14528715604424575
2012-01-03 02:30:00,0.15833926618843097
2012-01-03 02:45:00,0.1646863100471783
2012-01-03 03:00:00,0.12047585176388381
2012-01-03 03:15:00,0.1035048742231652
2012-01-03 03:30:00,0.1005995387688655
2012-01-03 03:45:00,0.06169119572965249
2012-01-03 04:00:00,0.030047725766783072
2012-01-03 04:15:00,0.025285586631315304
2012-01-03 04:30:00,0.05566714843216952
2012-01-03 04:45:00,0.024609006117097085
2012-01-03 05:00:00,0.020459602703668853
2012-01-03 05:15:00,0
2012-01-03 05:30:00,0
2012-01-03 05:45:00,0
2012-01-03 06:00:00,0
2012-01-03 06:15:00,0
2012-01-03 06:30:00,0.03338475601778956
2012-01-03 06:45:00,0.06172319867776453
2012-01-03 07:00:00,0.09402693155586042
2012-01-03 07:15:00,0.1375756279976697
2012-01-03 07:30:00,0.09512938537964882
2012-01-03 07:45:00,0.11493774331502034
2012-01-03 08:00:00,0.13921755724723966
2012-01-03 08:15:00,0.12757538203398597
2012-01-03 08:30:00,0.15187110921265573
2012-01-03 08:45:00,0.14923503257484216
2012-01-03 09:00:00,0.13126257084449053
2012-01-03 09:15:00,0.14848514889101214
2012-01-03 09:30:00,0.14954421831324186
2012-01-03 09:45:00,0.1769756127383808
2012-01-03 10:00:00,0.22259467456947918
2012-01-03 10:15:00,0.17280062942676877
2012-01-03 10:30:00,0.18382953732695137
2012-01-03 10:45:00,0.1666084539043681
2012-01-03 11:00:00,0.15030203440071768
2012-01-03 11:15:00,0.1725087138589955
2012-01-03 11:30:00,0.20112620577050822
2012-01-03 11:45:00,0.2438631897870232
2012-01-03 12:00:00,0.2871853571287196
2012-01-03 12:15:00,0.31704728759614054
2012-01-03 12:30:00,0.3093877847617279
2012-01-03 12:45:00,0.26160271007093894
2012-01-03 13:00:00,0.2883740308345085
2012-01-03 13:15:00,0.2916565881153936
2012-01-03 13:30:00,0.31520819594973215
2012-01-03 13:45:00,0.30411015840186867
2012-01-03 14:00:00,0.2770154635220246
2012-01-03 14:15:00,0.2833226074034076
2012-01-03 14:30:00,0.3206229840778899
2012-01-03 14:45:00,0.33704671863416324
2012-01-03 15:00:00,0.38019135054847714
2012-01-03 15:15:00,0.3843138011096404
2012-01-03 15:30:00,0.3771524576109549
2012-01-03 15:45:00,0.4
2012-01-03 16:00:00,0.4
2012-01-03 16:15:00,0.3544248601410793
2012-01-03 16:30:00,0.3924293153774544
2012-01-03 16:45:00,0.35574759960109764
2012-01-03 17:00:00,0.3868215253761981
2012-01-03 17:15:00,0.36737977622767665
2012-01-03 17:30:00,0.39516971600118134
2012-01-03 17:45:00,0.3937932673365053
2012-01-03 18:00:00,0.3879889375422264
2012-01-03 18:15:00,0.4
2012-01-03 18:30:00,0.4
2012-01-03 18:45:00,0.3697095538553333
2012-01-03 19:00:00,0.3754254041117374
2012-01-03 19:15:00,0.38242865499671874
2012-01-03 19:30:00,0.3837605746397129
2012-01-03 19:45:00,0.4
2012-01-03 20:00:00,0.35609078112977094
2012-01-03 20:15:00,0.4
2012-01-03 20:30:00,0.39416750285019114
2012-01-03 20:45:00,0.4
2012-01-03 21:00:00,0.4
2012-01-03 21:15:00,0.4
2012-01-03 21:30:00,0.4
2012-01-03 21:45:00,0.4
2012-01-03 22:00:00,0.3845854149567672
2012-01-03 22:15:00,0.4
2012-01-03 22:30:00,0.38606191224992076
2012-01-03 22:45:00,0.36446319313104214
2012-01-03 23:00:00,0.39471028695798543
2012-01-03 23:15:00,0.4
2012-01-03 23:30:00,0.35081623850620247
2012-01-03 23:45:00,0.3171276772958805
2012-01-04 00:00:00,0.2843995985285079
2012-01-04 00:15:00,0.3343107804567235
2012-01-04 00:30:00,0.2951878792473751
2012-01-04 00:45:00,0.2903817856502942
2012-01-04 01:00:00,0.3022938801493039
2012-01-04 01:15:00,0.26209618684264047
2012-01-04 01:30:00,0.2923087964456574
2012-01-04 01:45:00,0.2853073369069815
2012-01-04 02:00:00,0.2875722665343594
2012-01-04 02:15:00,0.2520287758335352
2012-01-04 02:30:00,0.2589366467345756
2012-01-04 02:45:00,0.27744107507548244
2012-01-04 03:00:00,0.22928587790467755
2012-01-04 03:15:00,0.22376696831074913
2012-01-04 03:30:00,0.1846649606290695
2012-01-04 03:45:00,0.20429221360992353
2012-01-04 04:00:00,0.19846294534383607
2012-01-04 04:15:00,0.2165665233487256
2012-01-04 04:30:00,0.25357108277160806
2012-01-04 04:45:00,0.22699767980462712
2012-01-04 05:00:00,0.21467243054147467
2012-01-04 05:15:00,0.19862662243143805
2012-01-04 05:30:00,0.19545200474768393
2012-01-04 05:45:00,0.22945145746533666
2012-01-04 06:00:00,0.2606978532206271
2012-01-04 06:15:00,0.227086894462975
2012-01-04 06:30:00,0.19669985925274935
2012-01-04 06:45:00,0.15351696608250281
2012-01-04 07:00:00,0.1206850711252934
2012-01-04 07:15:00,0.13766047497374867
2012-01-04 07:30:00,0.09579825715634652
2012-01-04 07:45:00,0.11555327784505108
2012-01-04 08:00:00,0.14625125396353345
2012-01-04 08:15:00,0.14043837069095527
2012-01-04 08:30:00,0.14610369855656205
2012-01-04 08:45:00,0.11121266645140682
2012-01-04 09:00:00,0.06446087936304033
2012-01-04 09:15:00,0.09717019363137909
2012-01-04 09:30:00,0.07201529793181913
2012-01-04 09:45:00,0.09923640036483565
2012-01-04 10:00:00,0.051799469337459096
2012-01-04 10:15:00,0.012129326573274528
2012-01-04 10:30:00,0
2012-01-04 10:45:00,0.038246246490035565
2012-01-04 11:00:00,0
2012-01-04 11:15:00,0.04402713321330691
2012-01-04 11:30:00,0.024145410526423435
2012-01-04 11:45:00,0
2012-01-04 12:00:00,0.04162689794018387
2012-01-04 12:15:00,0.01138923396961121
2012-01-04 12:30:00,0.020032071601179285
2012-01-04 12:45:00,0.04736545302705772
2012-01-04 13:00:00,0.06263038318343041
2012-01-04 13:15:00,0.08136412104224984
2012-01-04 13:30:00,0.0376029241709621
2012-01-04 13:45:00,0.04211852703824531
2012-01-04 14:00:00,0.08570245459622819
2012-01-04 14:15:00,0.06346610170999652
2012-01-04 14:30:00,0.07343083711394434
2012-01-04 14:45:00,0.03845645528126894
2012-01-04 15:00:00,0
2012-01-04 15:15:00,0.04036989936579409
2012-01-04 15:30:00,0.07070808047784073
2012-01-04 15:45:00,0.10342189047486916
2012-01-04 16:00:00,0.12674871467898152
2012-01-04 16:15:00,0.16624124361799228
2012-01-04 16:30:00,0.1288730228773705
2012-01-04 16:45:00,0.16193364818291056
2012-01-04 17:00:00,0.15952170597906018
2012-01-04 17:15:00,0.12318674701090854
2012-01-04 17:30:00,0.14420916002047884
2012-01-04 17:45:00,0.11049375260355654
2012-01-04 18:00:00,0.09567090721213915
2012-01-04 18:15:00,0.07459510814896242
2012-01-04 18:30:00,0.027861985097452385
2012-01-04 18:45:00,0
2012-01-04 19:00:00,0
2012-01-04 19:15:00,0
2012-01-04 19:30:00,0
2012-01-04 19:45:00,0.032254439785660824
2012-01-04 20:00:00,0
2012-01-04 20:15:00,0.02616445979326701
2012-01-04 20:30:00,0.06129448757184773
2012-01-04 20:45:00,0.07504970104518147
2012-01-04 21:00:00,0.09937248803415974
2012-01-04 21:15:00,0.11915028405872297
2012-01-04 21:30:00,0.07674126892414812
2012-01-04 21:45:00,0.10649591238444055
2012-01-04 22:00:00,0.0658778831124137
2012-01-04 22:15:00,0.019231622425392877
2012-01-04 22:30:00,0.049794440160034814
2012-01-04 22:45:00,0.04663630648890911
2012-01-04 23:00:00,0.047793314465545245
2012-01-04 23:15:00,0.07726665734777198
2012-01-04 23:30:00,0.030090549914994755
2012-01-04 23:45:00,0.021651448477444546
2012-01-05 00:00:00,0
2012-01-05 00:15:00,0.049818622008130725
2012-01-05 00:30:00,0.027678124856589197
2012-01-05 00:45:00,0.06551374252251474
2012-01-05 01:00:00,0.02268652392312985
2012-01-05 01:15:00,0
2012-01-05 01:30:00,0
2012-01-05 01:45:00,0.03283955511916174
2012-01-05 02:00:00,0.055636784921687235
2012-01-05 02:15:00,0.014914457247487835
2012-01-05 02:30:00,0
2012-01-05 02:45:00,0
2012-01-05 03:00:00,0.04133633141566731
2012-01-05 03:15:00,0.015069443464044312
2012-01-05 03:30:00,0
2012-01-05 03:45:00,0
2012-01-05 04:00:00,0
2012-01-05 04:15:00,0
2012-01-05 04:30:00,0
2012-01-05 04:45:00,0.03223192857379696
2012-01-05 05:00:00,0.042644781636425384
2012-01-05 05:15:00,0.05888486740597595
2012-01-05 05:30:00,0.03503277483105516
2012-01-05 05:45:00,0
2012-01-05 06:00:00,0.040811589468529
2012-01-05 06:15:00,0.05937104685436426
2012-01-05 06:30:00,0.04111889106161016
2012-01-05 06:45:00,0.028402549072416877
2012-01-05 07:00:00,0.030475922726352973
2012-01-05 07:15:00,0.031643823303320155
2012-01-05 07:30:00,0.008677037989179716
2012-01-05 07:45:00,0
2012-01-05 08:00:00,0
2012-01-05 08:15:00,0
2012-01-05 08:30:00,0
2012-01-05 08:45:00,0
2012-01-05 09:00:00,0
2012-01-05 09:15:00,0
2012-01-05 09:30:00,0.02352163911511454
2012-01-05 09:45:00,0.0290097908125337
2012-01-05 10:00:00,0.0375274899004514
2012-01-05 10:15:00,0.03214667151496632
2012-01-05 10:30:00,0
2012-01-05 10:45:00,0
2012-01-05 11:00:00,0
2012-01-05 11:15:00,0.03841011664978983
2012-01-05 11:30:00,0.07242577261977748
2012-01-05 11:45:00,0.04678658620106518
2012-01-05 12:00:00,0.02938234901764196
2012-01-05 12:15:00,0.014275384806988131
2012-01-05 12:30:00,0.017525085156166582
2012-01-05 12:45:00,0.003337892892093658
2012-01-05 13:00:00,0
2012-01-05 13:15:00,0.03711724077502994
2012-01-05 13:30:00,0.04946719815005292
2012-01-05 13:45:00,0.004677735273665787
2012-01-05 14:00:00,0.019835125433418907
2012-01-05 14:15:00,0.02387517652783304
2012-01-05 14:30:00,0.0012892558795019465
2012-01-05 14:45:00,0.02673960496534321
2012-01-05 15:00:00,0
2012-01-05 15:15:00,0
2012-01-05 15:30:00,0
2012-01-05 15:45:00,0.023014497508393073
2012-01-05 16:00:00,0.05399291755852695
2012-01-05 16:15:00,0.02123972469860485
2012-01-05 16:30:00,0.06772538661536345
2012-01-05 16:45:00,0.060480863787782384
2012-01-05 17:00:00,0.07968609675614594
2012-01-05 17:15:00,0.09605668455375693
2012-01-05 17:30:00,0.08417565564762974
2012-01-05 17:45:00,0.12558794350515368
2012-01-05 18:00:00,0.13069404533803056
2012-01-05 18:15:00,0.12895953290314197
2012-01-05 18:30:00,0.12401608093635845
2012-01-05 18:45:00,0.09640373998465679
2012-01-05 19:00:00,0.11956942559425762
2012-01-05 19:15:00,0.10795965736731584
2012-01-05 19:30:00,0.12470956546407698
2012-01-05 19:45:00,0.12560769943285377
2012-01-05 20:00:00,0.07835852821708882
2012-01-05 20:15:00,0.06775177939280173
2012-01-05 20:30:00,0.09503786270571513
2012-01-05 20:45:00,0.13402543851775084
2012-01-05 21:00:00,0.13771586296473268
2012-01-05 21:15:00,0.1351960972111808
2012-01-05 21:30:00,0.11716535724532988
2012-01-05 21:45:00,0.14227911730389958
2012-01-05 22:00:00,0.16483583529816892
2012-01-05 22:15:00,0.13527305178818155
2012-01-05 22:30:00,0.13522156563254392
2012-01-05 22:45:00,0.17855505258445867
2012-01-05 23:00:00,0.22099901053928045
2012-01-05 23:15:00,0.19240119224854077
2012-01-05 23:30:00,0.16192952115150652
2012-01-05 23:45:00,0.15741982578901648
2012-01-06 00:00:00,0.20362276953611913
2012-01-06 00:15:00,0.15542315701573933
2012-01-06 00:30:00,0.1763740483618154
2012-01-06 00:45:00,0.18906268543778354
2012-01-06 01:00:00,0.2148902885746335
2012-01-06 01:15:00,0.18068405193623277
2012-01-06 01:30:00,0.18460573618546708
2012-01-06 01:45:00,0.1475733190519894
2012-01-06 02:00:00,0.1678966260965505
2012-01-06 02:15:00,0.17039212752176963
2012-01-06 02:30:00,0.14663984544172254
2012-01-06 02:45:00,0.1547241948623183
2012-01-06 03:00:00,0.20046319159594772
2012-01-06 03:15:00,0.16337011345579888
2012-01-06 03:30:00,0.13644084176480425
2012-01-06 03:45:00,0.12075957177201084
2012-01-06 04:00:00,0.14888508692949798
2012-01-06 04:15:00,0.16525608040975232
2012-01-06 04:30:00,0.1374277531544131
2012-01-06 04:45:00,0.0889529501907605
2012-01-06 05:00:00,0.10126815838897252
2012-01-06 05:15:00,0.07239740521074375
2012-01-06 05:30:00,0.0922033688930295
2012-01-06 05:45:00,0.12602351864773814
2012-01-06 06:00:00,0.07918857725814807
2012-01-06 06:15:00,0.11366557820004898
2012-01-06 06:30:00,0.07632027361786836
2012-01-06 06:45:00,0.06138196383274382
2012-01-06 07:00:00,0.018337732013488144
2012-01-06 07:15:00,0.010008672776002307
2012-01-06 07:30:00,0.04860607388116773
2012-01-06 07:45:00,0.0083341779004322
2012-01-06 08:00:00,0.017586052025935002
2012-01-06 08:15:00,0.03500749018838734
2012-01-06 08:30:00,0.08085155854821396
2012-01-06 08:45:00,0.08210544150967364
2012-01-06 09:00:00,0.07195991714503683
2012-01-06 09:15:00,0.02744121706496875
2012-01-06 09:30:00,0.05481178540065131
2012-01-06 09:45:00,0.060089040327994316
2012-01-06 10:00:00,0.04875907880063734
2012-01-06 10:15:00,0.06981698177313767
2012-01-06 10:30:00,0.10671206271854493
2012-01-06 10:45:00,0.06767108104577567
2012-01-06 11:00:00,0.0992024767498645
2012-01-06 11:15:00,0.12467749078009578
2012-01-06 11:30:00,0.10714561967055827
2012-01-06 11:45:00,0.11539826858281155
2012-01-06 12:00:00,0.13965710596060255
2012-01-06 12:15:00,0.1659440793606854
2012-01-06 12:30:00,0.20721749643301912
2012-01-06 12:45:00,0.24589358197144418
2012-01-06 13:00:00,0.20853869130194133
2012-01-06 13:15:00,0.22990419754631097
2012-01-06 13:30:00,0.2403993227763134
2012-01-06 13:45:00,0.2013749623078184
2012-01-06 14:00:00,0.1747757555526936
2012-01-06 14:15:00,0.18922536388105912
2012-01-06 14:30:00,0.18209232145641985
2012-01-06 14:45:00,0.14725068150705564
2012-01-06 15:00:00,0.1533143020750325
2012-01-06 15:15:00,0.19145034509510112
2012-01-06 15:30:00,0.2112689754024096
2012-01-06 15:45:00,0.21611520080988517
2012-01-06 16:00:00,0.20693259198290254
2012-01-06 16:15:00,0.23774175613637208
2012-01-06 16:30:00,0.2465949784426376
2012-01-06 16:45:00,0.2592287627403689
2012-01-06 17:00:00,0.261882586244856
2012-01-06 17:15:00,0.25065708739742204
2012-01-06 17:30:00,0.2766651899750522
2012-01-06 17:45:00,0.262698250422893
2012-01-06 18:00:00,0.27346930792164
2012-01-06 18:15:00,0.285881695893996
2012-01-06 18:30:00,0.2938991861191854
2012-01-06 18:45:00,0.2734680897760382
2012-01-06 19:00:00,0.2515695302798298
2012-01-06 19:15:00,0.26466179691431724
2012-01-06 19:30:00,0.22344877621034642
2012-01-06 19:45:00,0.19926828319935505
2012-01-06 20:00:00,0.1586434566033399
2012-01-06 20:15:00,0.14659131925676475
2012-01-06 20:30:00,0.10358471738753616
2012-01-06 20:45:00,0.1451531501227818
2012-01-06 21:00:00,0.17007293340370644
2012-01-06 21:15:00,0.137112949246535
2012-01-06 21:30:00,0.09857006344760291
2012-01-06 21:45:00,0.07141926459328939
2012-01-06 22:00:00,0.09848234894389804
2012-01-06 22:15:00,0.10679055685661017
2012-01-06 22:30:00,0.09596489939519316
2012-01-06 22:45:00,0.0649120187807203
2012-01-06 23:00:00,0.047535873162752894
2012-01-06 23:15:00,0.08115395895037134
2012-01-06 23:30:00,0.12109358081429752
2012-01-06 23:45:00,0.07333163574996572
2012-01-07 00:00:00,0.10313770182847062
2012-01-07 00:15:00,0.12120007718884751
2012-01-07 00:30:00,0.1133525168902478
2012-01-07 00:45:00,0.08838602324179819
2012-01-07 01:00:00,0.08080577523345175
2012-01-07 01:15:00,0.05787141967078953
2012-01-07 01:30:00,0.054829755214422786
2012-01-07 01:45:00,0.0483346390617037
2012-01-07 02:00:00,0.02247482301792372
2012-01-07 02:15:00,0.038231143679808066
2012-01-07 02:30:00,0.007927613019921596
2012-01-07 02:45:00,1.754126783730728e-05
2012-01-07 03:00:00,0
2012-01-07 03:15:00,0
2012-01-07 03:30:00,0
2012-01-07 03:45:00,0
2012-01-07 04:00:00,0
2012-01-07 04:15:00,0
2012-01-07 04:30:00,0
2012-01-07 04:45:00,0
2012-01-07 05:00:00,0.013254170672985996
2012-01-07 05:15:00,0
2012-01-07 05:30:00,0
2012-01-07 05:45:00,0
2012-01-07 06:00:00,0
2012-01-07 06:15:00,0.030459430359361578
2012-01-07 06:30:00,0.01220771521312048
2012-01-07 06:45:00,0
2012-01-07 07:00:00,0.021806909458005813
2012-01-07 07:15:00,0.028145013528217716
2012-01-07 07:30:00,0
2012-01-07 07:45:00,0.016590335854413704
2012-01-07 08:00:00,0
2012-01-07 08:15:00,0
2012-01-07 08:30:00,0
2012-01-07 08:45:00,0
2012-01-07 09:00:00,0.04564228559005577
2012-01-07 09:15:00,0.00898246589819996
2012-01-07 09:30:00,0
2012-01-07 09:45:00,0
2012-01-07 10:00:00,0
2012-01-07 10:15:00,0.047878829693302385
2012-01-07 10:30:00,0.005322995173969933
2012-01-07 10:45:00,0
2012-01-07 11:00:00,0.03298779084321557
2012-01-07 11:15:00,0.00014820803057338794
2012-01-07 11:30:00,0
2012-01-07 11:45:00,0.034707528365628626
2012-01-07 12:00:00,0.048558649043091706
2012-01-07 12:15:00,0.01162477361426667
2012-01-07 12:30:00,0.04283310389110344
2012-01-07 12:45:00,0.03139293611218688
2012-01-07 13:00:00,0
2012-01-07 13:15:00,0.048330230827290765
2012-01-07 13:30:00,0.0743884653282258
2012-01-07 13:45:00,0.037713595454309995
2012-01-07 14:00:00,0.08047986817941429
2012-01-07 14:15:00,0.1264245381892546
2012-01-07 14:30:00,0.11318948419364666
2012-01-07 14:45:00,0.155290273554046
2012-01-07 15:00:00,0.10536043645558878
2012-01-07 15:15:00,0.0958586234343117
2012-01-07 15:30:00,0.13086288467331675
2012-01-07 15:45:00,0.14034467505687348
2012-01-07 16:00:00,0.18125277757740013
2012-01-07 16:15:00,0.13517715890756066
2012-01-07 16:30:00,0.16444788363400487
2012-01-07 16:45:00,0.2129028755104483
2012-01-07 17:00:00,0.19776021860174128
2012-01-07 17:15:00,0.15163222688447284
2012-01-07 17:30:00,0.12090990302469412
2012-01-07 17:45:00,0.13367635880496104
2012-01-07 18:00:00,0.17832002480019019
2012-01-07 18:15:00,0.17336717942097124
2012-01-07 18:30:00,0.14529380557110305
2012-01-07 18:45:00,0.1360040517601651
2012-01-07 19:00:00,0.1427075039924202
2012-01-07 19:15:00,0.10881154538953676
2012-01-07 19:30:00,0.14857617679537538
2012-01-07 19:45:00,0.18995365317469673
2012-01-07 20:00:00,0.16905269143128582
2012-01-07 20:15:00,0.14085442719098049
2012-01-07 20:30:00,0.1541664873682707
2012-01-07 20:45:00,0.13483536815401678
2012-01-07 21:00:00,0.1833102696849772
