Qdemand_i_data
time,qdemand
2012-01-01 22:45:00,231.17790392550603
2012-01-01 23:00:00,243.38418511173575
2012-01-01 23:15:00,211.23157926199391
2012-01-01 23:30:00,216.41675800489065
2012-01-01 23:45:00,249.01349341129094
2012-01-02 00:00:00,267.47812215036765
2012-01-02 00:15:00,271.63455627406614
2012-01-02 00:30:00,288.77521493650147
2012-01-02 00:45:00,325.2494006050206
2012-01-02 01:00:00,342.0216800039181
2012-01-02 01:15:00,385.41394137278337
2012-01-02 01:30:00,335.5790724422802
2012-01-02 01:45:00,341.37919181697134
2012-01-02 02:00:00,321.4339468442249
2012-01-02 02:15:00,303.40458867277937
2012-01-02 02:30:00,344.7058139084176
2012-01-02 02:45:00,324.3607343700359
2012-01-02 03:00:00,292.4893477335193
2012-01-02 03:15:00,312.5716194533469
2012-01-02 03:30:00,265.04525842428217
2012-01-02 03:45:00,303.258699299442
2012-01-02 04:00:00,257.8795189525163
2012-01-02 04:15:00,281.3293639182409
2012-01-02 04:30:00,310.04858034901144
2012-01-02 04:45:00,321.3922075912044
2012-01-02 05:00:00,362.5461108271189
2012-01-02 05:15:00,387.1949870055919
2012-01-02 05:30:00,369.2143271824043
2012-01-02 05:45:00,355.69621022236186
2012-01-02 06:00:00,352.09324344572417
2012-01-02 06:15:00,390.5725375501537
2012-01-02 06:30:00,400
2012-01-02 06:45:00,351.9609880490557
2012-01-02 07:00:00,356.60009748253793
2012-01-02 07:15:00,317.034004532744
2012-01-02 07:30:00,278.444531459615
2012-01-02 07:45:00,256.77040144368334
2012-01-02 08:00:00,234.0771347078715
2012-01-02 08:15:00,197.924864295414
2012-01-02 08:30:00,148.08849491829474
2012-01-02 08:45:00,107.85963369140748
2012-01-02 09:00:00,151.46142029423294
2012-01-02 09:15:00,136.89111092993437
2012-01-02 09:30:00,182.1724087013039
2012-01-02 09:45:00,178.46355069465045
2012-01-02 10:00:00,165.58748442408967
2012-01-02 10:15:00,197.03097529627587
2012-01-02 10:30:00,225.5178797631189
2012-01-02 10:45:00,257.2604159172351
2012-01-02 11:00:00,241.43081726172937
2012-01-02 11:15:00,246.06668409538173
2012-01-02 11:30:00,200.5160860782928
2012-01-02 11:45:00,218.43527101771008
2012-01-02 12:00:00,175.8181956430642
2012-01-02 12:15:00,212.61356572219972
2012-01-02 12:30:00,238.2667027165072
2012-01-02 12:45:00,262.6455934209041
2012-01-02 13:00:00,259.945969483417
2012-01-02 13:15:00,243.48897007105535
2012-01-02 13:30:00,213.8575383496021
2012-01-02 13:45:00,210.3589133262847
2012-01-02 14:00:00,240.18166461451713
2012-01-02 14:15:00,206.16068194081777
2012-01-02 14:30:00,219.1259359343623
2012-01-02 14:45:00,252.31909231945502
2012-01-02 15:00:00,287.6567141685988
2012-01-02 15:15:00,264.2237612575435
2012-01-02 15:30:00,216.1107772846195
2012-01-02 15:45:00,184.3437388801682
2012-01-02 16:00:00,193.42666696609427
2012-01-02 16:15:00,147.60862429081735
2012-01-02 16:30:00,191.7892507136595
2012-01-02 16:45:00,199.306528019755
2012-01-02 17:00:00,177.97597608836043
2012-01-02 17:15:00,139.33967275734807
2012-01-02 17:30:00,138.3213137110315
2012-01-02 17:45:00,133.07894301228896
2012-01-02 18:00:00,129.8257275506341
2012-01-02 18:15:00,92.2391614107971
2012-01-02 18:30:00,43.064625137931785
2012-01-02 18:45:00,80.77372163435739
2012-01-02 19:00:00,55.9237677688411
2012-01-02 19:15:00,79.98900996559846
2012-01-02 19:30:00,63.74680201532473
2012-01-02 19:45:00,82.49048919907592
2012-01-02 20:00:00,96.01468487275008
2012-01-02 20:15:00,58.58372935127152
2012-01-02 20:30:00,18.237699322934766
2012-01-02 20:45:00,67.7243101770091
2012-01-02 21:00:00,89.07974232052123
2012-01-02 21:15:00,68.66140427691026
2012-01-02 21:30:00,50.22370617793868
2012-01-02 21:45:00,74.4044953700925
2012-01-02 22:00:00,118.56906320965768
2012-01-02 22:15:00,152.70950788533324
2012-01-02 22:30:00,105.88661992261991
2012-01-02 22:45:00,136.087434902035
2012-01-02 23:00:00,157.7260416228037
2012-01-02 23:15:00,161.47525022126027
2012-01-02 23:30:00,146.41889495718834
2012-01-02 23:45:00,174.8817382805156
2012-01-03 00:00:00,200.2741284741728
2012-01-03 00:15:00,192.1043692947022
2012-01-03 00:30:00,162.94584277494386
2012-01-03 00:45:00,116.16553224465972
2012-01-03 01:00:00,73.05417314453035
2012-01-03 01:15:00,69.74251194097045
2012-01-03 01:30:00,31.64125935370128
2012-01-03 01:45:00,23.62585480344149
2012-01-03 02:00:00,31.869704950312546
2012-01-03 02:15:00,4.330062543081944
2012-01-03 02:30:00,6.0613899074241075
2012-01-03 02:45:00,53.27578120555744
2012-01-03 03:00:00,35.69804200569541
2012-01-03 03:15:00,0
2012-01-03 03:30:00,0
2012-01-03 03:45:00,0
2012-01-03 04:00:00,42.464812625883724
2012-01-03 04:15:00,19.490826174548786
2012-01-03 04:30:00,0
2012-01-03 04:45:00,0
2012-01-03 05:00:00,38.4552626341396
2012-01-03 05:15:00,84.31844760510448
2012-01-03 05:30:00,94.37909597198507
2012-01-03 05:45:00,82.44961992402611
2012-01-03 06:00:00,105.71005882190819
2012-01-03 06:15:00,127.53186382103807
2012-01-03 06:30:00,135.24487340216626
2012-01-03 06:45:00,89.35947721611817
2012-01-03 07:00:00,50.981467427075884
2012-01-03 07:15:00,1.5772144780892319
2012-01-03 07:30:00,48.460484155852754
2012-01-03 07:45:00,42.55220698618175
2012-01-03 08:00:00,0
2012-01-03 08:15:00,0
2012-01-03 08:30:00,0
2012-01-03 08:45:00,0
2012-01-03 09:00:00,28.096236011784967
2012-01-03 09:15:00,51.440750079624934
2012-01-03 09:30:00,24.128330020477843
2012-01-03 09:45:00,67.62878719457399
2012-01-03 10:00:00,85.47111312201686
2012-01-03 10:15:00,113.24951287561507
2012-01-03 10:30:00,129.81102803012394
2012-01-03 10:45:00,178.13182557309605
2012-01-03 11:00:00,203.48632243810036
2012-01-03 11:15:00,202.54580860454797
2012-01-03 11:30:00,157.90201458716382
2012-01-03 11:45:00,126.51558187811088
2012-01-03 12:00:00,100.1797409965972
2012-01-03 12:15:00,59.76792988744441
2012-01-03 12:30:00,104.85875447906072
2012-01-03 12:45:00,55.29854208496282
2012-01-03 13:00:00,42.20628266997477
2012-01-03 13:15:00,88.12002271407563
2012-01-03 13:30:00,126.72454655628515
2012-01-03 13:45:00,170.85884688105563
2012-01-03 14:00:00,144.08705659533035
2012-01-03 14:15:00,160.987014277083
2012-01-03 14:30:00,122.70357973940065
2012-01-03 14:45:00,150.4538390706375
2012-01-03 15:00:00,118.26477486673397
2012-01-03 15:15:00,150.3164901011005
2012-01-03 15:30:00,100.73667310687605
2012-01-03 15:45:00,66.95050619367719
2012-01-03 16:00:00,64.30588434487251
2012-01-03 16:15:00,107.0561799097807
2012-01-03 16:30:00,60.61011756385485
2012-01-03 16:45:00,48.660628744916224
2012-01-03 17:00:00,71.58534865515773
2012-01-03 17:15:00,57.97795383813187
2012-01-03 17:30:00,70.08601245271876
2012-01-03 17:45:00,70.52242115771374
2012-01-03 18:00:00,41.252999794059335
2012-01-03 18:15:00,27.505216408843808
2012-01-03 18:30:00,0
2012-01-03 18:45:00,0
2012-01-03 19:00:00,0
2012-01-03 19:15:00,20.369391519124292
2012-01-03 19:30:00,39.75411133456343
2012-01-03 19:45:00,0
2012-01-03 20:00:00,2.423624686669278
2012-01-03 20:15:00,17.66103034869682
2012-01-03 20:30:00,18.375689036555016
2012-01-03 20:45:00,19.660095891177605
2012-01-03 21:00:00,0
2012-01-03 21:15:00,19.624655649583005
2012-01-03 21:30:00,61.339789802538974
2012-01-03 21:45:00,60.44414748762283
2012-01-03 22:00:00,42.92642811973491
2012-01-03 22:15:00,48.091172988022194
2012-01-03 22:30:00,55.44743389868986
2012-01-03 22:45:00,55.90890246103857
2012-01-03 23:00:00,79.01804454520178
2012-01-03 23:15:00,72.94346252549092
2012-01-03 23:30:00,91.3276676911247
2012-01-03 23:45:00,131.0072258086662
2012-01-04 00:00:00,97.72139486373213
2012-01-04 00:15:00,81.4288852975449
2012-01-04 00:30:00,107.15638118505171
2012-01-04 00:45:00,102.07308854474891
2012-01-04 01:00:00,123.06780738364289
2012-01-04 01:15:00,124.5079446809913
2012-01-04 01:30:00,140.65602804449827
2012-01-04 01:45:00,134.96406537202967
2012-01-04 02:00:00,156.29636791224243
2012-01-04 02:15:00,107.18746139876603
2012-01-04 02:30:00,135.8705322439559
2012-01-04 02:45:00,108.26774135308021
2012-01-04 03:00:00,106.66502771060455
2012-01-04 03:15:00,71.52375137359725
2012-01-04 03:30:00,30.887303067138703
2012-01-04 03:45:00,33.38826873518449
2012-01-04 04:00:00,53.27204905620925
2012-01-04 04:15:00,78.75606465292759
2012-01-04 04:30:00,32.70395443167651
2012-01-04 04:45:00,63.41874789684037
2012-01-04 05:00:00,81.94252317130542
2012-01-04 05:15:00,91.93797303694635
2012-01-04 05:30:00,122.2225320173011
2012-01-04 05:45:00,151.7394874096483
2012-01-04 06:00:00,146.20843417750424
2012-01-04 06:15:00,152.8045860428344
2012-01-04 06:30:00,117.77702472982928
2012-01-04 06:45:00,83.77217111204612
2012-01-04 07:00:00,81.38033178496414
2012-01-04 07:15:00,94.2196477740572
2012-01-04 07:30:00,65.62776201373674
2012-01-04 07:45:00,47.62315821925746
2012-01-04 08:00:00,38.61456457907421
2012-01-04 08:15:00,11.470438513056553
2012-01-04 08:30:00,0
2012-01-04 08:45:00,0
2012-01-04 09:00:00,0
2012-01-04 09:15:00,29.007463544987658
2012-01-04 09:30:00,71.07993760941196
2012-01-04 09:45:00,112.94209432044589
2012-01-04 10:00:00,142.93193600546275
2012-01-04 10:15:00,157.48022796832518
2012-01-04 10:30:00,126.03999575356059
2012-01-04 10:45:00,148.5990270437959
2012-01-04 11:00:00,122.52812394609751
2012-01-04 11:15:00,114.96057046355436
2012-01-04 11:30:00,117.41550143866432
2012-01-04 11:45:00,126.13160280762051
2012-01-04 12:00:00,93.42706633509157
2012-01-04 12:15:00,136.54305006544902
2012-01-04 12:30:00,124.95458289174101
2012-01-04 12:45:00,147.4756962579621
2012-01-04 13:00:00,143.93333029281354
2012-01-04 13:15:00,144.57627830520735
2012-01-04 13:30:00,138.03986731437195
2012-01-04 13:45:00,151.8332726802126
2012-01-04 14:00:00,164.25757750027793
2012-01-04 14:15:00,191.17249546311425
2012-01-04 14:30:00,197.50656649374508
2012-01-04 14:45:00,228.7921953821662
2012-01-04 15:00:00,235.62065291747516
2012-01-04 15:15:00,281.02430589847455
2012-01-04 15:30:00,259.03489071443505
2012-01-04 15:45:00,293.9256012842653
2012-01-04 16:00:00,318.72926259469307
2012-01-04 16:15:00,287.3668818422912
2012-01-04 16:30:00,263.27620410530153
2012-01-04 16:45:00,307.6205222011597
2012-01-04 17:00:00,286.30601122048506
2012-01-04 17:15:00,295.84249494986153
2012-01-04 17:30:00,285.9754692801396
2012-01-04 17:45:00,303.54846923546563
2012-01-04 18:00:00,345.33582973836735
2012-01-04 18:15:00,306.24887945058424
2012-01-04 18:30:00,257.4483410822423
2012-01-04 18:45:00,211.27754952344714
2012-01-04 19:00:00,213.25396261582577
2012-01-04 19:15:00,240.024238239925
2012-01-04 19:30:00,267.32934963888965
2012-01-04 19:45:00,307.3262221777191
2012-01-04 20:00:00,280.89536022447595
2012-01-04 20:15:00,236.79970004613395
2012-01-04 20:30:00,234.76568751120521
2012-01-04 20:45:00,248.66216387752118
2012-01-04 21:00:00,290.7458452643638
2012-01-04 21:15:00,335.23004851118395
2012-01-04 21:30:00,295.6832610384581
2012-01-04 21:45:00,248.49955479903423
2012-01-04 22:00:00,212.20764864209156
2012-01-04 22:15:00,247.67170101670013
2012-01-04 22:30:00,277.7834352889574
2012-01-04 22:45:00,229.89428305273748
2012-01-04 23:00:00,249.75404167255925
2012-01-04 23:15:00,294.87326178397376
2012-01-04 23:30:00,301.86266469797454
2012-01-04 23:45:00,277.1257933757318
2012-01-05 00:00:00,312.61646340705124
2012-01-05 00:15:00,287.3883149818617
2012-01-05 00:30:00,274.8020165480268
2012-01-05 00:45:00,243.259449383539
2012-01-05 01:00:00,212.5445582324738
2012-01-05 01:15:00,201.36664746691366
2012-01-05 01:30:00,175.77460381120892
2012-01-05 01:45:00,190.90804500689225
2012-01-05 02:00:00,175.2002787393054
2012-01-05 02:15:00,218.936736663638
2012-01-05 02:30:00,193.81690021743466
2012-01-05 02:45:00,181.2511064741799
2012-01-05 03:00:00,211.14600492677636
2012-01-05 03:15:00,232.45966388840944
2012-01-05 03:30:00,266.3544934711865
2012-01-05 03:45:00,279.3693724179627
2012-01-05 04:00:00,237.58706788356574
2012-01-05 04:15:00,234.17177343830656
2012-01-05 04:30:00,277.31387511595585
2012-01-05 04:45:00,246.88406127621244
2012-01-05 05:00:00,286.74420429044966
2012-01-05 05:15:00,276.1128526698782
2012-01-05 05:30:00,258.4615465653339
2012-01-05 05:45:00,237.22225512713098
2012-01-05 06:00:00,191.89774016811225
2012-01-05 06:15:00,220.17165220145077
2012-01-05 06:30:00,264.5844528388537
2012-01-05 06:45:00,266.61416717905536
2012-01-05 07:00:00,292.68926858151315
2012-01-05 07:15:00,309.9567427974823
2012-01-05 07:30:00,303.4075128958368
2012-01-05 07:45:00,264.6792340703925
2012-01-05 08:00:00,265.42224663338277
2012-01-05 08:15:00,232.08373846727943
2012-01-05 08:30:00,280.6910521776717
2012-01-05 08:45:00,328.56449833196456
2012-01-05 09:00:00,347.79376089323193
2012-01-05 09:15:00,386.6272985598191
2012-01-05 09:30:00,357.5108626888502
2012-01-05 09:45:00,326.84007786668053
2012-01-05 10:00:00,299.4376479278061
2012-01-05 10:15:00,307.6663929939843
2012-01-05 10:30:00,305.0901771030817
2012-01-05 10:45:00,299.44236834225677
2012-01-05 11:00:00,343.6141203559726
2012-01-05 11:15:00,315.1158461041173
2012-01-05 11:30:00,267.9723574024436
2012-01-05 11:45:00,311.35094461570645
2012-01-05 12:00:00,297.8435006778136
2012-01-05 12:15:00,335.893246398209
2012-01-05 12:30:00,375.1780303770294
2012-01-05 12:45:00,369.1601741405707
2012-01-05 13:00:00,400
2012-01-05 13:15:00,369.81134290318084
2012-01-05 13:30:00,361.72168161023257
2012-01-05 13:45:00,380.6585622424647
2012-01-05 14:00:00,390.2486236588739
2012-01-05 14:15:00,360.4904446415669
2012-01-05 14:30:00,365.45837890087785
2012-01-05 14:45:00,322.6480601188394
2012-01-05 15:00:00,276.5849903111989
2012-01-05 15:15:00,240.44819294866085
2012-01-05 15:30:00,245.39754186328815
2012-01-05 15:45:00,219.19928808114472
2012-01-05 16:00:00,228.7047332343028
2012-01-05 16:15:00,203.18532051250955
2012-01-05 16:30:00,250.59297258600833
2012-01-05 16:45:00,227.55237526618612
2012-01-05 17:00:00,256.2784218732371
2012-01-05 17:15:00,236.80464516873482
2012-01-05 17:30:00,251.67339907166348
2012-01-05 17:45:00,286.41301253269575
2012-01-05 18:00:00,279.15215532407325
2012-01-05 18:15:00,253.8650062175107
2012-01-05 18:30:00,208.3389003347292
2012-01-05 18:45:00,215.45240122755516
2012-01-05 19:00:00,240.57305911866663
2012-01-05 19:15:00,230.84995714377294
2012-01-05 19:30:00,235.21668151150803
2012-01-05 19:45:00,197.03584040000442
2012-01-05 20:00:00,168.61931824189065
2012-01-05 20:15:00,139.88230250479046
2012-01-05 20:30:00,142.94819884867104
2012-01-05 20:45:00,123.95733691860025
2012-01-05 21:00:00,159.92948170817516
2012-01-05 21:15:00,122.02912387665215
2012-01-05 21:30:00,120.04314728847098
2012-01-05 21:45:00,118.72748372348683
2012-01-05 22:00:00,161.22827229680593
2012-01-05 22:15:00,198.38638305034584
2012-01-05 22:30:00,210.88599395058588
2012-01-05 22:45:00,163.81637607638208
2012-01-05 23:00:00,187.47987547733098
2012-01-05 23:15:00,213.86243590835443
2012-01-05 23:30:00,203.4846497954242
2012-01-05 23:45:00,224.33237232594738
2012-01-06 00:00:00,266.50464462415715
2012-01-06 00:15:00,257.69774044421234
2012-01-06 00:30:00,263.37988131584814
2012-01-06 00:45:00,301.53042006391274
2012-01-06 01:00:00,284.8754104135067
2012-01-06 01:15:00,287.6436642677802
2012-01-06 01:30:00,317.42799700588114
2012-01-06 01:45:00,299.6602414506855
2012-01-06 02:00:00,255.9824290660466
2012-01-06 02:15:00,273.68369497230935
2012-01-06 02:30:00,276.0336661495752
2012-01-06 02:45:00,238.91005228637906
2012-01-06 03:00:00,226.32679774307277
2012-01-06 03:15:00,225.31584240841298
2012-01-06 03:30:00,209.0179927532797
2012-01-06 03:45:00,189.99074043461863
2012-01-06 04:00:00,203.39888769199143
2012-01-06 04:15:00,220.5965306937826
2012-01-06 04:30:00,254.71207805143257
2012-01-06 04:45:00,209.99181848273093
2012-01-06 05:00:00,209.5806083067414
2012-01-06 05:15:00,203.8715190376281
2012-01-06 05:30:00,181.2291744963902
2012-01-06 05:45:00,201.37961363164453
2012-01-06 06:00:00,156.28373451938825
2012-01-06 06:15:00,146.28256025889962
2012-01-06 06:30:00,131.69693963563384
2012-01-06 06:45:00,109.5945609501716
2012-01-06 07:00:00,85.37788333091507
2012-01-06 07:15:00,56.66856831944577
2012-01-06 07:30:00,33.28150835792809
2012-01-06 07:45:00,67.44443007265636
2012-01-06 08:00:00,41.036276154708474
2012-01-06 08:15:00,7.021713971664859
2012-01-06 08:30:00,10.197091628755572
2012-01-06 08:45:00,10.622866878006299
2012-01-06 09:00:00,26.597969209411183
2012-01-06 09:15:00,43.54719078607753
2012-01-06 09:30:00,0
2012-01-06 09:45:00,0
2012-01-06 10:00:00,2.65186169679189
2012-01-06 10:15:00,0
2012-01-06 10:30:00,0
2012-01-06 10:45:00,21.878944327835953
2012-01-06 11:00:00,0
2012-01-06 11:15:00,0
2012-01-06 11:30:00,0
2012-01-06 11:45:00,0
2012-01-06 12:00:00,20.106721292784542
2012-01-06 12:15:00,15.884251151386351
2012-01-06 12:30:00,13.411188879189972
2012-01-06 12:45:00,0
2012-01-06 13:00:00,35.45451971266411
2012-01-06 13:15:00,0
2012-01-06 13:30:00,0
2012-01-06 13:45:00,21.829941628605525
2012-01-06 14:00:00,53.53351552080329
2012-01-06 14:15:00,16.462480431328324
2012-01-06 14:30:00,3.661482557917367
2012-01-06 14:45:00,0
2012-01-06 15:00:00,0
2012-01-06 15:15:00,0
2012-01-06 15:30:00,0
2012-01-06 15:45:00,8.622253835202379
2012-01-06 16:00:00,41.673442630290545
2012-01-06 16:15:00,0
2012-01-06 16:30:00,0
2012-01-06 16:45:00,43.104938511651994
2012-01-06 17:00:00,14.558297192460635
2012-01-06 17:15:00,43.8307765430114
2012-01-06 17:30:00,0
2012-01-06 17:45:00,0
2012-01-06 18:00:00,0
2012-01-06 18:15:00,9.717999444955026
2012-01-06 18:30:00,0
2012-01-06 18:45:00,25.238784578142216
2012-01-06 19:00:00,52.14808069074735
2012-01-06 19:15:00,33.68782153258098
2012-01-06 19:30:00,70.44041079136568
2012-01-06 19:45:00,23.835986124843366
2012-01-06 20:00:00,0
2012-01-06 20:15:00,0
2012-01-06 20:30:00,18.808040457713673
2012-01-06 20:45:00,56.142520859563135
2012-01-06 21:00:00,94.86726908419126
2012-01-06 21:15:00,131.51558003287101
2012-01-06 21:30:00,111.94145161086554
2012-01-06 21:45:00,118.59010832185423
2012-01-06 22:00:00,81.27969680528933
2012-01-06 22:15:00,125.93551072109373
2012-01-06 22:30:00,104.41914959092692
2012-01-06 22:45:00,66.80673201651842
2012-01-06 23:00:00,42.3945338215175
2012-01-06 23:15:00,23.5605493608932
2012-01-06 23:30:00,36.43563132594403
2012-01-06 23:45:00,58.535595941905086
2012-01-07 00:00:00,100.69676334695819
2012-01-07 00:15:00,74.41936808073254
2012-01-07 00:30:00,66.59965015589364
2012-01-07 00:45:00,34.470031182253834
2012-01-07 01:00:00,70.96719267970101
2012-01-07 01:15:00,22.70773181517675
2012-01-07 01:30:00,54.068660322914575
2012-01-07 01:45:00,98.59510898453715
2012-01-07 02:00:00,104.42457160443928
2012-01-07 02:15:00,138.1560052345078
2012-01-07 02:30:00,99.44144370193155
2012-01-07 02:45:00,87.70547009616661
2012-01-07 03:00:00,102.77853282756833
2012-01-07 03:15:00,102.98899168363667
2012-01-07 03:30:00,123.77283539881938
2012-01-07 03:45:00,132.17453763623735
2012-01-07 04:00:00,172.59812660679253
2012-01-07 04:15:00,173.78691607244463
2012-01-07 04:30:00,130.72467062037174
2012-01-07 04:45:00,123.04215606129247
2012-01-07 05:00:00,111.1647160407513
2012-01-07 05:15:00,147.04687078116928
2012-01-07 05:30:00,107.70572235728346
2012-01-07 05:45:00,153.3700999095147
2012-01-07 06:00:00,195.0073930370629
2012-01-07 06:15:00,204.82379022672797
2012-01-07 06:30:00,220.4555566271072
2012-01-07 06:45:00,217.2443458195897
2012-01-07 07:00:00,211.8602338688892
2012-01-07 07:15:00,186.28482150036214
2012-01-07 07:30:00,223.87407197833062
2012-01-07 07:45:00,220.22539997546534
2012-01-07 08:00:00,189.03256193598088
2012-01-07 08:15:00,229.5014886555221
2012-01-07 08:30:00,184.8348669210907
2012-01-07 08:45:00,151.8000460777653
2012-01-07 09:00:00,149.64419504787418
2012-01-07 09:15:00,143.2693305245484
2012-01-07 09:30:00,183.08369082738534
2012-01-07 09:45:00,197.57726674929705
2012-01-07 10:00:00,152.64581993466078
2012-01-07 10:15:00,111.12334855726765
2012-01-07 10:30:00,101.87311045037771
2012-01-07 10:45:00,115.29776054664666
2012-01-07 11:00:00,142.55036893611504
2012-01-07 11:15:00,109.5219499357329
2012-01-07 11:30:00,119.53110062734713
2012-01-07 11:45:00,159.03714337191167
2012-01-07 12:00:00,139.97029213902923
2012-01-07 12:15:00,187.02264394998775
2012-01-07 12:30:00,223.520700212522
2012-01-07 12:45:00,218.24879786535936
2012-01-07 13:00:00,267.10831486693667
2012-01-07 13:15:00,302.69078196056876
2012-01-07 13:30:00,291.06911660200143
2012-01-07 13:45:00,241.2960665160187
2012-01-07 14:00:00,265.75519848883346
2012-01-07 14:15:00,291.1686913870501
2012-01-07 14:30:00,339.2722968225552
2012-01-07 14:45:00,317.8941696089623
2012-01-07 15:00:00,277.3009583373519
2012-01-07 15:15:00,280.42896676899124
2012-01-07 15:30:00,319.6907459189855
2012-01-07 15:45:00,326.2119395823847
2012-01-07 16:00:00,308.067546359088
2012-01-07 16:15:00,327.22743108829644
2012-01-07 16:30:00,304.43860805425544
2012-01-07 16:45:00,328.3540178132348
2012-01-07 17:00:00,349.67627105760454
2012-01-07 17:15:00,310.16499557475754
2012-01-07 17:30:00,303.96876355697907
2012-01-07 17:45:00,293.90673702328775
2012-01-07 18:00:00,268.5328363462757
2012-01-07 18:15:00,252.51104526129888
2012-01-07 18:30:00,283.30829778070097
2012-01-07 18:45:00,325.65614837828934
2012-01-07 19:00:00,280.56633917873705
2012-01-07 19:15:00,247.32286383189046
2012-01-07 19:30:00,290.87774487259367
2012-01-07 19:45:00,278.82059378698165
2012-01-07 20:00:00,277.3648647546299
2012-01-07 20:15:00,268.5577301677723
2012-01-07 20:30:00,313.9835072497916
2012-01-07 20:45:00,315.5319342844673
2012-01-07 21:00:00,335.3739799885696
2012-01-07 21:15:00,357.8289865537969
2012-01-07 21:30:00,382.0846510696335
2012-01-07 21:45:00,391.1828358276225
2012-01-07 22:00:00,360.1901375234223
2012-01-07 22:15:00,373.311653631192
2012-01-07 22:30:00,374.87325622831924
2012-01-07 22:45:00,344.91016713814884
2012-01-07 23:00:00,316.5328985227166
2012-01-07 23:15:00,345.5997724352961
2012-01-07 23:30:00,340.1282339141505
2012-01-07 23:45:00,339.70026288564605
2012-01-08 00:00:00,297.80421334403877
2012-01-08 00:15:00,331.64768000439494
2012-01-08 00:30:00,282.9510452867123
2012-01-08 00:45:00,288.0938278184587
2012-01-08 01:00:00,245.61768152549686
2012-01-08 01:15:00,278.40816955740695
