Eboiler_data
time,eboiler_dem
2012-01-01 19:30:00,289.9636303944005
2012-01-01 19:45:00,301.7977108210082
2012-01-01 20:00:00,258.75328999953774
2012-01-01 20:15:00,261.6987106505121
2012-01-01 20:30:00,223.55157852337106
2012-01-01 20:45:00,215.5188016002863
2012-01-01 21:00:00,256.2406445106999
2012-01-01 21:15:00,231.70636269615733
2012-01-01 21:30:00,217.1249674406558
2012-01-01 21:45:00,234.56671554092736
2012-01-01 22:00:00,245.6877414026514
2012-01-01 22:15:00,272.7781687481349
2012-01-01 22:30:00,299.3081489486116
2012-01-01 22:45:00,345.0288684745988
2012-01-01 23:00:00,310.10239763130977
2012-01-01 23:15:00,339.19153613293486
2012-01-01 23:30:00,339.2406341962893
2012-01-01 23:45:00,314.5105695068004
2012-01-02 00:00:00,308.16400593360015
2012-01-02 00:15:00,286.9971228673403
2012-01-02 00:30:00,268.7141005736313
2012-01-02 00:45:00,302.19946429772267
2012-01-02 01:00:00,284.1857787010485
2012-01-02 01:15:00,294.6941851217623
2012-01-02 01:30:00,316.51623510018106
2012-01-02 01:45:00,322.6817880089112
2012-01-02 02:00:00,327.16976358387853
2012-01-02 02:15:00,342.60205998436527
2012-01-02 02:30:00,297.012862143096
2012-01-02 02:45:00,255.18818715585095
2012-01-02 03:00:00,240.59988048785237
2012-01-02 03:15:00,197.93279842905156
2012-01-02 03:30:00,170.09618495665248
2012-01-02 03:45:00,201.0410061910647
2012-01-02 04:00:00,153.485185917609
2012-01-02 04:15:00,181.51653880386488
2012-01-02 04:30:00,183.32125473992397
2012-01-02 04:45:00,211.75272613249143
2012-01-02 05:00:00,245.41145410762067
2012-01-02 05:15:00,269.80303850435496
2012-01-02 05:30:00,243.18403420148528
2012-01-02 05:45:00,204.42302568626724
2012-01-02 06:00:00,176.18328214200295
2012-01-02 06:15:00,210.50355043632786
2012-01-02 06:30:00,200.82690680453965
2012-01-02 06:45:00,238.68247598602107
2012-01-02 07:00:00,270.8464494337481
2012-01-02 07:15:00,275.59628516574793
2012-01-02 07:30:00,294.94252917404475
2012-01-02 07:45:00,319.34141644942247
2012-01-02 08:00:00,306.22391220020506
2012-01-02 08:15:00,308.0007560652627
2012-01-02 08:30:00,258.2134416306006
2012-01-02 08:45:00,242.89013218892177
2012-01-02 09:00:00,198.3884903025585
2012-01-02 09:15:00,187.6054061262398
2012-01-02 09:30:00,176.59923506353707
2012-01-02 09:45:00,213.01972364447016
2012-01-02 10:00:00,174.10614120171647
2012-01-02 10:15:00,132.47147181063195
2012-01-02 10:30:00,102.04061924738521
2012-01-02 10:45:00,117.4951540104641
2012-01-02 11:00:00,96.83122201879756
2012-01-02 11:15:00,106.94534893852745
2012-01-02 11:30:00,97.91571121459349
2012-01-02 11:45:00,138.98082890086854
2012-01-02 12:00:00,148.65061260851317
2012-01-02 12:15:00,130.56952289523983
2012-01-02 12:30:00,125.81824699924634
2012-01-02 12:45:00,115.76284135104977
2012-01-02 13:00:00,151.39061449761192
2012-01-02 13:15:00,141.76574394981992
2012-01-02 13:30:00,185.09459859493666
2012-01-02 13:45:00,235.01155162621495
2012-01-02 14:00:00,276.12829493952444
2012-01-02 14:15:00,306.17861007708154
2012-01-02 14:30:00,355.3061407630384
2012-01-02 14:45:00,309.4000684319818
2012-01-02 15:00:00,267.6656592976796
2012-01-02 15:15:00,288.51737832216105
2012-01-02 15:30:00,273.37506412001215
2012-01-02 15:45:00,288.4573076187089
2012-01-02 16:00:00,299.52737771660463
2012-01-02 16:15:00,278.72193033906683
2012-01-02 16:30:00,307.5460449533798
2012-01-02 16:45:00,277.5060154644565
2012-01-02 17:00:00,296.12588921258254
2012-01-02 17:15:00,279.6829349094588
2012-01-02 17:30:00,274.2969377436534
2012-01-02 17:45:00,257.82048995266143
2012-01-02 18:00:00,212.80583172568532
2012-01-02 18:15:00,256.3439510501232
2012-01-02 18:30:00,220.26534031291374
2012-01-02 18:45:00,180.8694935620321
2012-01-02 19:00:00,179.67380871186205
2012-01-02 19:15:00,160.07711668641463
2012-01-02 19:30:00,133.5395309063588
2012-01-02 19:45:00,123.68924792436056
2012-01-02 20:00:00,142.74384439701046
2012-01-02 20:15:00,126.86753476814968
2012-01-02 20:30:00,114.65026842672356
2012-01-02 20:45:00,88.3163078034543
2012-01-02 21:00:00,100.02550085532951
2012-01-02 21:15:00,70.90549350629827
2012-01-02 21:30:00,81.26005638968388
2012-01-02 21:45:00,40.55723318749938
2012-01-02 22:00:00,34.69294226979309
2012-01-02 22:15:00,12.038790116577669
2012-01-02 22:30:00,51.0568746836328
2012-01-02 22:45:00,61.40892553481627
2012-01-02 23:00:00,75.61987996637151
2012-01-02 23:15:00,93.49142219592552
2012-01-02 23:30:00,109.90253943993513
2012-01-02 23:45:00,114.09994409856293
2012-01-03 00:00:00,83.24437332535493
2012-01-03 00:15:00,90.8133824301764
2012-01-03 00:30:00,97.81671681453466
2012-01-03 00:45:00,84.65191749738185
2012-01-03 01:00:00,111.7007624120395
2012-01-03 01:15:00,123.66381383456252
2012-01-03 01:30:00,102.63791205034782
2012-01-03 01:45:00,73.41781765276943
2012-01-03 02:00:00,36.23839307453251
2012-01-03 02:15:00,11.018165797434204
2012-01-03 02:30:00,10.180613138872243
2012-01-03 02:45:00,50.568841977988995
2012-01-03 03:00:00,70.95121019352405
2012-01-03 03:15:00,66.48880152072181
2012-01-03 03:30:00,62.75540484980979
2012-01-03 03:45:00,66.32934351485677
2012-01-03 04:00:00,33.53940027155552
2012-01-03 04:15:00,37.85688291476832
2012-01-03 04:30:00,0
2012-01-03 04:45:00,0
2012-01-03 05:00:00,7.285717454536588
2012-01-03 05:15:00,0
2012-01-03 05:30:00,0
2012-01-03 05:45:00,0
2012-01-03 06:00:00,37.49421506225396
2012-01-03 06:15:00,43.335521341969724
2012-01-03 06:30:00,44.648774440297665
2012-01-03 06:45:00,1.698077075089266
2012-01-03 07:00:00,21.369937776194895
2012-01-03 07:15:00,0
2012-01-03 07:30:00,0
2012-01-03 07:45:00,0
2012-01-03 08:00:00,31.58886961178159
2012-01-03 08:15:00,13.332529028826269
2012-01-03 08:30:00,24.63165650565986
2012-01-03 08:45:00,12.216857252395283
2012-01-03 09:00:00,0
2012-01-03 09:15:00,0
2012-01-03 09:30:00,5.281279252297246
2012-01-03 09:45:00,0
2012-01-03 10:00:00,25.110663908910396
2012-01-03 10:15:00,25.50955024386959
2012-01-03 10:30:00,20.672551406919354
2012-01-03 10:45:00,0
2012-01-03 11:00:00,0
2012-01-03 11:15:00,6.810649738927502
2012-01-03 11:30:00,35.107213452792216
2012-01-03 11:45:00,19.193638866603024
2012-01-03 12:00:00,0
2012-01-03 12:15:00,1.4239873153995575
2012-01-03 12:30:00,7.461950210543847
2012-01-03 12:45:00,0
2012-01-03 13:00:00,0
2012-01-03 13:15:00,49.17147566150783
2012-01-03 13:30:00,75.48431956903855
2012-01-03 13:45:00,45.801635534793974
2012-01-03 14:00:00,58.39355517701481
2012-01-03 14:15:00,18.015123750892357
2012-01-03 14:30:00,10.957289651231406
2012-01-03 14:45:00,25.573144711605707
2012-01-03 15:00:00,31.667800620981367
2012-01-03 15:15:00,4.892893098544228
2012-01-03 15:30:00,29.57974261997959
2012-01-03 15:45:00,9.380103441151636
2012-01-03 16:00:00,46.31336010644873
2012-01-03 16:15:00,39.92818824156358
2012-01-03 16:30:00,67.32670893653795
2012-01-03 16:45:00,48.217404243892965
2012-01-03 17:00:00,57.24581863446047
2012-01-03 17:15:00,89.7500439046213
2012-01-03 17:30:00,132.1220095520908
2012-01-03 17:45:00,128.17491550856957
2012-01-03 18:00:00,78.8395055148616
2012-01-03 18:15:00,109.32073410784386
2012-01-03 18:30:00,146.56830513658358
2012-01-03 18:45:00,131.25137260419692
2012-01-03 19:00:00,180.55701828394086
2012-01-03 19:15:00,212.20220793273842
2012-01-03 19:30:00,184.45395036384855
2012-01-03 19:45:00,172.39962427088128
2012-01-03 20:00:00,157.46875900564385
2012-01-03 20:15:00,128.4437745879383
2012-01-03 20:30:00,166.34862838028812
2012-01-03 20:45:00,185.13329305745935
2012-01-03 21:00:00,175.1723755663873
2012-01-03 21:15:00,154.1414905903241
2012-01-03 21:30:00,159.66546292597144
2012-01-03 21:45:00,180.88664242533497
2012-01-03 22:00:00,213.4515877493559
2012-01-03 22:15:00,180.0689628981542
2012-01-03 22:30:00,193.5473446101468
2012-01-03 22:45:00,161.47031986575467
2012-01-03 23:00:00,154.22341102579497
2012-01-03 23:15:00,149.58144449437268
2012-01-03 23:30:00,125.18086218727703
2012-01-03 23:45:00,122.11093398259953
2012-01-04 00:00:00,125.7608131960889
2012-01-04 00:15:00,154.60399911777247
2012-01-04 00:30:00,145.18801066609842
2012-01-04 00:45:00,164.7451316945444
2012-01-04 01:00:00,114.9315279059719
2012-01-04 01:15:00,78.98231502003236
2012-01-04 01:30:00,56.5792488082692
2012-01-04 01:45:00,7.797699321446672
2012-01-04 02:00:00,0
2012-01-04 02:15:00,42.10570057756419
2012-01-04 02:30:00,0
2012-01-04 02:45:00,25.91270908632349
2012-01-04 03:00:00,69.37121699247132
2012-01-04 03:15:00,97.91001280671439
2012-01-04 03:30:00,90.28355260800072
2012-01-04 03:45:00,58.08317906501777
2012-01-04 04:00:00,81.26783018754199
2012-01-04 04:15:00,78.67437539479985
2012-01-04 04:30:00,41.464499401086414
2012-01-04 04:45:00,21.175869981782387
2012-01-04 05:00:00,51.64542130766482
2012-01-04 05:15:00,77.07965394796827
2012-01-04 05:30:00,56.04151529418685
2012-01-04 05:45:00,45.953643224437414
2012-01-04 06:00:00,86.44555088387722
2012-01-04 06:15:00,109.75773606637507
2012-01-04 06:30:00,114.7602750362741
2012-01-04 06:45:00,119.89062608628953
2012-01-04 07:00:00,106.63472413131545
2012-01-04 07:15:00,122.65424827442033
2012-01-04 07:30:00,83.21325898824438
2012-01-04 07:45:00,56.10733084907052
2012-01-04 08:00:00,43.45631825462329
2012-01-04 08:15:00,63.78938761564374
2012-01-04 08:30:00,65.07521479565048
2012-01-04 08:45:00,50.36805377055171
2012-01-04 09:00:00,17.90966128458733
2012-01-04 09:15:00,24.942273485908174
2012-01-04 09:30:00,72.3582033506897
2012-01-04 09:45:00,47.8462718511565
2012-01-04 10:00:00,28.990042680388257
2012-01-04 10:15:00,31.223318216239278
2012-01-04 10:30:00,27.059770738978294
2012-01-04 10:45:00,76.55654690747295
2012-01-04 11:00:00,48.01618894043021
2012-01-04 11:15:00,1.0716209209909735
2012-01-04 11:30:00,0
2012-01-04 11:45:00,0
2012-01-04 12:00:00,33.66500349639702
2012-01-04 12:15:00,57.32793976201876
2012-01-04 12:30:00,97.53921415013725
2012-01-04 12:45:00,120.38879037065634
2012-01-04 13:00:00,130.04466426633445
2012-01-04 13:15:00,144.95501587951526
2012-01-04 13:30:00,138.1708109130106
2012-01-04 13:45:00,168.7629854158437
2012-01-04 14:00:00,177.99398132634303
2012-01-04 14:15:00,145.16626468237257
2012-01-04 14:30:00,128.91856673799464
2012-01-04 14:45:00,177.27727171392962
2012-01-04 15:00:00,178.2872580400782
2012-01-04 15:15:00,172.79788076055513
2012-01-04 15:30:00,136.57347423214023
2012-01-04 15:45:00,161.74767503629386
2012-01-04 16:00:00,165.0300545150509
2012-01-04 16:15:00,120.66338739509727
2012-01-04 16:30:00,97.71360040657592
2012-01-04 16:45:00,94.99630358330492
2012-01-04 17:00:00,72.71938750809713
2012-01-04 17:15:00,22.928589801280282
2012-01-04 17:30:00,17.669543655980995
2012-01-04 17:45:00,36.109808477303666
2012-01-04 18:00:00,64.20976875502305
2012-01-04 18:15:00,84.48203606753825
2012-01-04 18:30:00,114.61612938484261
2012-01-04 18:45:00,85.18583628273801
2012-01-04 19:00:00,115.64567197455762
2012-01-04 19:15:00,162.86649943775507
2012-01-04 19:30:00,184.4306928403518
2012-01-04 19:45:00,213.06567314356587
2012-01-04 20:00:00,166.2992180004916
2012-01-04 20:15:00,204.9694313924299
2012-01-04 20:30:00,241.67575407290258
2012-01-04 20:45:00,285.3846759508102
2012-01-04 21:00:00,290.1276565181637
2012-01-04 21:15:00,321.6294329243283
2012-01-04 21:30:00,272.5492850765289
2012-01-04 21:45:00,269.2013310288036
2012-01-04 22:00:00,229.39135378346117
2012-01-04 22:15:00,198.39513842070312
2012-01-04 22:30:00,163.79715622441068
2012-01-04 22:45:00,148.3403914657269
2012-01-04 23:00:00,117.73520299578104
2012-01-04 23:15:00,70.37829700295882
2012-01-04 23:30:00,119.11269245164188
2012-01-04 23:45:00,101.13224196978088
2012-01-05 00:00:00,105.56095297719997
2012-01-05 00:15:00,148.48356747731873
2012-01-05 00:30:00,178.64398556200024
2012-01-05 00:45:00,160.17026355970893
2012-01-05 01:00:00,177.0742032237196
2012-01-05 01:15:00,185.49477921783262
2012-01-05 01:30:00,223.2684033089384
2012-01-05 01:45:00,191.14250509184012
2012-01-05 02:00:00,141.3202348796691
2012-01-05 02:15:00,190.39567668204893
2012-01-05 02:30:00,154.87054745547536
2012-01-05 02:45:00,182.67745623670885
2012-01-05 03:00:00,208.6487426897623
2012-01-05 03:15:00,200.06714846781665
2012-01-05 03:30:00,233.79853120747512
2012-01-05 03:45:00,191.68380701225846
2012-01-05 04:00:00,176.60552987389224
2012-01-05 04:15:00,152.64932201762596
2012-01-05 04:30:00,189.5909553380599
2012-01-05 04:45:00,227.88275659953968
2012-01-05 05:00:00,247.28419979644406
2012-01-05 05:15:00,225.54181348588793
2012-01-05 05:30:00,185.2662854432432
2012-01-05 05:45:00,164.22059391465683
2012-01-05 06:00:00,136.11308065469476
2012-01-05 06:15:00,90.83220833240901
2012-01-05 06:30:00,103.18837431457571
2012-01-05 06:45:00,140.21013262331996
2012-01-05 07:00:00,168.22695683005193
2012-01-05 07:15:00,179.21307432701616
2012-01-05 07:30:00,155.29582948916152
2012-01-05 07:45:00,135.1304179545449
2012-01-05 08:00:00,160.81672964841255
2012-01-05 08:15:00,124.15997108625704
2012-01-05 08:30:00,98.99325888883905
2012-01-05 08:45:00,76.88260096524803
2012-01-05 09:00:00,35.45712967866616
2012-01-05 09:15:00,68.44610586142385
2012-01-05 09:30:00,117.53014534152209
2012-01-05 09:45:00,116.80447716329293
2012-01-05 10:00:00,74.41400753492736
2012-01-05 10:15:00,56.42606457548464
2012-01-05 10:30:00,54.43470784372975
2012-01-05 10:45:00,41.66687627461456
2012-01-05 11:00:00,88.8956090198173
2012-01-05 11:15:00,75.14258683466122
2012-01-05 11:30:00,88.29674115415719
2012-01-05 11:45:00,126.17339729197806
2012-01-05 12:00:00,174.79945319998382
2012-01-05 12:15:00,147.94703502041284
2012-01-05 12:30:00,164.11678157696014
2012-01-05 12:45:00,155.0661918978291
2012-01-05 13:00:00,192.45629258943256
2012-01-05 13:15:00,171.64126581781275
2012-01-05 13:30:00,156.9882939979476
2012-01-05 13:45:00,197.0517143893404
2012-01-05 14:00:00,208.61720618462923
2012-01-05 14:15:00,211.39415341958312
2012-01-05 14:30:00,250.25785396750837
2012-01-05 14:45:00,235.6085293227429
2012-01-05 15:00:00,217.99765294814236
2012-01-05 15:15:00,221.0903654588291
2012-01-05 15:30:00,260.99550244457504
2012-01-05 15:45:00,220.5462082567289
2012-01-05 16:00:00,224.19498729526103
2012-01-05 16:15:00,207.43942858303524
2012-01-05 16:30:00,254.8386500477767
2012-01-05 16:45:00,264.5595851416705
2012-01-05 17:00:00,311.1107699588865
2012-01-05 17:15:00,283.0717702734823
2012-01-05 17:30:00,262.93731225106575
2012-01-05 17:45:00,303.8577756420171
2012-01-05 18:00:00,306.2781631586277
2012-01-05 18:15:00,262.100351139867
2012-01-05 18:30:00,256.6118614657182
2012-01-05 18:45:00,216.71529867162198
2012-01-05 19:00:00,183.38617353132184
2012-01-05 19:15:00,162.98696158472552
2012-01-05 19:30:00,195.52772142797528
2012-01-05 19:45:00,211.40050012740454
2012-01-05 20:00:00,226.3657583143547
2012-01-05 20:15:00,239.76562060184204
2012-01-05 20:30:00,234.401741851644
2012-01-05 20:45:00,187.0314261347288
2012-01-05 21:00:00,166.09333797205468
2012-01-05 21:15:00,132.4087780139676
2012-01-05 21:30:00,134.5426276965347
2012-01-05 21:45:00,145.05503849465228
2012-01-05 22:00:00,171.1140989671024
2012-01-05 22:15:00,126.55371347364411
2012-01-05 22:30:00,87.60374236504273
2012-01-05 22:45:00,91.608664991977
2012-01-05 23:00:00,112.15970260061589
2012-01-05 23:15:00,160.23009543509156
2012-01-05 23:30:00,131.65492153164217
2012-01-05 23:45:00,177.6298465149953
2012-01-06 00:00:00,211.8292842864333
2012-01-06 00:15:00,161.95284344584704
2012-01-06 00:30:00,143.707849757996
2012-01-06 00:45:00,159.20561107260494
2012-01-06 01:00:00,174.86533443181742
2012-01-06 01:15:00,156.78750635678853
2012-01-06 01:30:00,121.21197170151046
2012-01-06 01:45:00,137.11749101859397
2012-01-06 02:00:00,182.59392147800546
2012-01-06 02:15:00,157.57713632391693
2012-01-06 02:30:00,196.00135053135568
2012-01-06 02:45:00,213.74268793932245
2012-01-06 03:00:00,209.09535194045932
2012-01-06 03:15:00,160.81876951453683
2012-01-06 03:30:00,180.27093016214928
2012-01-06 03:45:00,202.2168564488419
2012-01-06 04:00:00,206.56833048344646
2012-01-06 04:15:00,238.96020026134062
2012-01-06 04:30:00,206.88907238490725
2012-01-06 04:45:00,230.85290198378985
2012-01-06 05:00:00,270.10301952004335
2012-01-06 05:15:00,315.8132043333254
2012-01-06 05:30:00,272.6860290306704
2012-01-06 05:45:00,313.2312793697615
2012-01-06 06:00:00,342.09896619050676
2012-01-06 06:15:00,293.7554435326034
2012-01-06 06:30:00,295.6895646892381
2012-01-06 06:45:00,274.63449675888216
2012-01-06 07:00:00,245.00930088043944
2012-01-06 07:15:00,212.05027500155677
2012-01-06 07:30:00,197.7509065208321
2012-01-06 07:45:00,240.91279988207765
2012-01-06 08:00:00,232.13885671259317
2012-01-06 08:15:00,235.46466337618057
2012-01-06 08:30:00,272.199080790376
2012-01-06 08:45:00,299.7262935285392
2012-01-06 09:00:00,330.647605028903
2012-01-06 09:15:00,378.83034658600144
2012-01-06 09:30:00,346.70358410541
2012-01-06 09:45:00,314.3804631521578
2012-01-06 10:00:00,296.5582509409388
2012-01-06 10:15:00,264.97158238140776
2012-01-06 10:30:00,279.51207598151285
2012-01-06 10:45:00,328.28133026267176
2012-01-06 11:00:00,281.74245360335965
2012-01-06 11:15:00,240.6550900121362
2012-01-06 11:30:00,218.83287106436066
2012-01-06 11:45:00,183.1208438291057
2012-01-06 12:00:00,204.43103359079151
2012-01-06 12:15:00,217.55699475689173
2012-01-06 12:30:00,257.25253054442913
2012-01-06 12:45:00,252.08051521436158
2012-01-06 13:00:00,242.68854333963102
2012-01-06 13:15:00,198.40948668704218
2012-01-06 13:30:00,171.47860034603897
2012-01-06 13:45:00,134.02374726938683
2012-01-06 14:00:00,182.82584571568225
2012-01-06 14:15:00,134.25470864017873
2012-01-06 14:30:00,137.6728811796728
2012-01-06 14:45:00,147.43603110273023
2012-01-06 15:00:00,105.87858889114374
2012-01-06 15:15:00,141.43222723948693
2012-01-06 15:30:00,147.55313981937732
2012-01-06 15:45:00,154.3789243614388
2012-01-06 16:00:00,133.7968351832036
2012-01-06 16:15:00,114.62925225534077
2012-01-06 16:30:00,162.29231295774218
2012-01-06 16:45:00,201.08811341351472
2012-01-06 17:00:00,216.70110566622486
2012-01-06 17:15:00,237.71458531760794
2012-01-06 17:30:00,261.7352642818102
2012-01-06 17:45:00,222.18997283418253
2012-01-06 18:00:00,173.90727305083365
2012-01-06 18:15:00,184.09028719033807
2012-01-06 18:30:00,221.4893195166462
2012-01-06 18:45:00,193.38567948056
2012-01-06 19:00:00,223.20981271724077
2012-01-06 19:15:00,252.86853113766762
2012-01-06 19:30:00,280.20543427634885
2012-01-06 19:45:00,287.5237456534238
2012-01-06 20:00:00,294.61631655049456
2012-01-06 20:15:00,264.8499348153489
2012-01-06 20:30:00,313.56326924877624
2012-01-06 20:45:00,325.2127602824041
2012-01-06 21:00:00,367.64755408619294
2012-01-06 21:15:00,325.1822789602423
2012-01-06 21:30:00,357.9187663968215
2012-01-06 21:45:00,348.57198330618576
2012-01-06 22:00:00,346.1200708113382
2012-01-06 22:15:00,385.73156563510076
2012-01-06 22:30:00,371.885784962834
2012-01-06 22:45:00,376.1906829724168
2012-01-06 23:00:00,400
2012-01-06 23:15:00,400
2012-01-06 23:30:00,352.3039165513698
2012-01-06 23:45:00,303.9015789437476
2012-01-07 00:00:00,337.8040583222081
2012-01-07 00:15:00,295.765801482764
2012-01-07 00:30:00,303.7648831066556
2012-01-07 00:45:00,317.5886778497153
2012-01-07 01:00:00,286.1804934276846
2012-01-07 01:15:00,311.27113643754836
2012-01-07 01:30:00,315.8146311505655
2012-01-07 01:45:00,308.0622002579392
2012-01-07 02:00:00,287.5395712950716
2012-01-07 02:15:00,276.6704315084711
2012-01-07 02:30:00,292.05521554300094
2012-01-07 02:45:00,254.27101310606457
2012-01-07 03:00:00,259.65830856400345
2012-01-07 03:15:00,257.0341817696272
2012-01-07 03:30:00,265.89500366479655
2012-01-07 03:45:00,234.95040365458155
2012-01-07 04:00:00,259.7378557349657
2012-01-07 04:15:00,230.29949919481422
2012-01-07 04:30:00,261.2769706686513
2012-01-07 04:45:00,298.61100181690193
2012-01-07 05:00:00,268.45712841133513
2012-01-07 05:15:00,222.9565834696316
2012-01-07 05:30:00,245.7000604720472
2012-01-07 05:45:00,267.502247320017
2012-01-07 06:00:00,279.4348045092248
2012-01-07 06:15:00,239.37743224524007
2012-01-07 06:30:00,213.3123914455608
2012-01-07 06:45:00,224.2217085072444
2012-01-07 07:00:00,206.3768754608692
2012-01-07 07:15:00,229.30326591641557
2012-01-07 07:30:00,185.04825315417395
2012-01-07 07:45:00,148.18942614715706
2012-01-07 08:00:00,111.50377506970116
2012-01-07 08:15:00,107.6430968886327
2012-01-07 08:30:00,147.19649465577976
2012-01-07 08:45:00,193.27159294056713
2012-01-07 09:00:00,239.41819250194044
2012-01-07 09:15:00,214.38848948655877
2012-01-07 09:30:00,249.15767696035613
2012-01-07 09:45:00,250.30995543813114
2012-01-07 10:00:00,204.41883209131996
2012-01-07 10:15:00,209.7865846183256
2012-01-07 10:30:00,195.31764470671368
2012-01-07 10:45:00,165.25936569600907
2012-01-07 11:00:00,184.07008880969784
2012-01-07 11:15:00,209.37350335823152
2012-01-07 11:30:00,241.7709095121296
2012-01-07 11:45:00,200.39131875202446
2012-01-07 12:00:00,164.00744032868516
2012-01-07 12:15:00,150.83453878834223
2012-01-07 12:30:00,171.01181045372948
2012-01-07 12:45:00,123.54782721809491
2012-01-07 13:00:00,81.92153535953705
2012-01-07 13:15:00,69.24909446474298
2012-01-07 13:30:00,91.45210299817745
2012-01-07 13:45:00,79.6739681142057
2012-01-07 14:00:00,47.81198367754237
2012-01-07 14:15:00,1.6578836976476339
2012-01-07 14:30:00,0
2012-01-07 14:45:00,28.40816857063156
2012-01-07 15:00:00,0
2012-01-07 15:15:00,0
2012-01-07 15:30:00,0
2012-01-07 15:45:00,0
2012-01-07 16:00:00,0
2012-01-07 16:15:00,28.416012962636316
2012-01-07 16:30:00,4.239903218049513
2012-01-07 16:45:00,16.077870163151275
2012-01-07 17:00:00,12.564447411759538
2012-01-07 17:15:00,3.336644468887087
2012-01-07 17:30:00,0
2012-01-07 17:45:00,0
2012-01-07 18:00:00,0
2012-01-07 18:15:00,0
2012-01-07 18:30:00,0
2012-01-07 18:45:00,0
2012-01-07 19:00:00,0
2012-01-07 19:15:00,0
2012-01-07 19:30:00,0
2012-01-07 19:45:00,6.746677870854775
2012-01-07 20:00:00,37.80137678731858
2012-01-07 20:15:00,39.74251271691566
2012-01-07 20:30:00,0
2012-01-07 20:45:00,41.374888668255565
2012-01-07 21:00:00,59.960486990545945
2012-01-07 21:15:00,20.577614255315027
2012-01-07 21:30:00,2.6175009596067937
2012-01-07 21:45:00,1.8712328091740105
2012-01-07 22:00:00,0
2012-01-07 22:15:00,7.8213023559315715
2012-01-07 22:30:00,3.275762344055046
2012-01-07 22:45:00,0
2012-01-07 23:00:00,0
2012-01-07 23:15:00,0
2012-01-07 23:30:00,0
2012-01-07 23:45:00,30.865486253108614
2012-01-08 00:00:00,62.11357948374355
2012-01-08 00:15:00,13.050062794501734
2012-01-08 00:30:00,0
2012-01-08 00:45:00,0
2012-01-08 01:00:00,49.85417727087925
2012-01-08 01:15:00,85.1340713520357
2012-01-08 01:30:00,79.23176638723675
