RTprice_data
time,buy_price,sell_price,curtail
2012-01-02 18:30:00,0.5270773736402237,0.5270773736402237,0
2012-01-02 18:45:00,0.5879854311330104,0.5879854311330104,0
2012-01-02 19:00:00,0.46403118528477283,0.46403118528477283,0
2012-01-02 19:15:00,0.30683148141443656,0.30683148141443656,0
2012-01-02 19:30:00,0.30445290985674034,0.30445290985674034,0
2012-01-02 19:45:00,0.5296426865769477,0.5296426865769477,0
2012-01-02 20:00:00,0.38829348640452355,0.38829348640452355,0
2012-01-02 20:15:00,0.14861058791561915,0.14861058791561915,1
2012-01-02 20:30:00,-0.08604584796551118,-0.08604584796551118,1
2012-01-02 20:45:00,-0.3,-0.3,1
2012-01-02 21:00:00,-0.1550840976379741,-0.1550840976379741,1
2012-01-02 21:15:00,-0.06076078594260609,-0.06076078594260609,0
2012-01-02 21:30:00,0.02864007053514228,0.02864007053514228,0
2012-01-02 21:45:00,0.018264527838299238,0.018264527838299238,0
2012-01-02 22:00:00,0.03751789905213987,0.03751789905213987,1
2012-01-02 22:15:00,-0.07349087670477639,-0.07349087670477639,1
2012-01-02 22:30:00,-0.2909228952004503,-0.2909228952004503,1
2012-01-02 22:45:00,-0.3,-0.3,1
2012-01-02 23:00:00,-0.3,-0.3,1
2012-01-02 23:15:00,-0.0909148743349606,-0.0909148743349606,1
2012-01-02 23:30:00,-0.016732564305972752,-0.016732564305972752,1
2012-01-02 23:45:00,-0.14246835265535374,-0.14246835265535374,1
2012-01-03 00:00:00,-0.06881159833777512,-0.06881159833777512,1
2012-01-03 00:15:00,-0.03600215433104553,-0.03600215433104553,0
2012-01-03 00:30:00,0.13291397661788262,0.13291397661788262,0
2012-01-03 00:45:00,0.10422163651885769,0.10422163651885769,0
2012-01-03 01:00:00,0.324063806578833,0.324063806578833,0
2012-01-03 01:15:00,0.557331773891419,0.557331773891419,0
2012-01-03 01:30:00,0.31397182797837836,0.31397182797837836,0
2012-01-03 01:45:00,0.444267802844057,0.444267802844057,0
2012-01-03 02:00:00,0.27689458027653596,0.27689458027653596,0
2012-01-03 02:15:00,0.10685198119102857,0.10685198119102857,0
2012-01-03 02:30:00,0.1251341761777771,0.1251341761777771,0
2012-01-03 02:45:00,0.04224795062949677,0.04224795062949677,1
2012-01-03 03:00:00,-0.06883046615450333,-0.06883046615450333,0
2012-01-03 03:15:00,0.016537449597860354,0.016537449597860354,1
2012-01-03 03:30:00,-0.23271853181816232,-0.23271853181816232,1
2012-01-03 03:45:00,-0.3,-0.3,1
2012-01-03 04:00:00,-0.3,-0.3,1
2012-01-03 04:15:00,-0.3,-0.3,1
2012-01-03 04:30:00,-0.22375073095363213,-0.22375073095363213,1
2012-01-03 04:45:00,-0.3,-0.3,1
2012-01-03 05:00:00,-0.16132475969812593,-0.16132475969812593,1
2012-01-03 05:15:00,-0.1037573792868442,-0.1037573792868442,0
2012-01-03 05:30:00,0.032071646919504815,0.032071646919504815,1
2012-01-03 05:45:00,-0.1049817014560182,-0.1049817014560182,1
2012-01-03 06:00:00,-0.27812637442711075,-0.27812637442711075,1
2012-01-03 06:15:00,-0.2383150060141247,-0.2383150060141247,1
2012-01-03 06:30:00,-0.3,-0.3,1
2012-01-03 06:45:00,-0.3,-0.3,1
2012-01-03 07:00:00,-0.12338329002194542,-0.12338329002194542,0
2012-01-03 07:15:00,0.013123132713075136,0.013123132713075136,0
2012-01-03 07:30:00,0.09913627873255154,0.09913627873255154,1
2012-01-03 07:45:00,-0.10743665031329991,-0.10743665031329991,1
2012-01-03 08:00:00,-0.28845663884129097,-0.28845663884129097,1
2012-01-03 08:15:00,-0.3,-0.3,1
2012-01-03 08:30:00,-0.3,-0.3,1
2012-01-03 08:45:00,-0.16154207624359712,-0.16154207624359712,0
2012-01-03 09:00:00,0.03389364124013783,0.03389364124013783,1
2012-01-03 09:15:00,-0.18849072156248442,-0.18849072156248442,1
2012-01-03 09:30:00,-0.23511919026868028,-0.23511919026868028,0
2012-01-03 09:45:00,0.01372773794375498,0.01372773794375498,0
2012-01-03 10:00:00,0.08806844545647807,0.08806844545647807,0
2012-01-03 10:15:00,0.1351037434277948,0.1351037434277948,0
2012-01-03 10:30:00,0.31255880798318614,0.31255880798318614,0
2012-01-03 10:45:00,0.22502987058049795,0.22502987058049795,0
2012-01-03 11:00:00,0.1071736829403172,0.1071736829403172,0
2012-01-03 11:15:00,0.26226332325161766,0.26226332325161766,0
2012-01-03 11:30:00,0.2498324096420288,0.2498324096420288,0
2012-01-03 11:45:00,0.09015214610583516,0.09015214610583516,1
2012-01-03 12:00:00,-0.03616279364881542,-0.03616279364881542,1
2012-01-03 12:15:00,-0.19298781572303841,-0.19298781572303841,1
2012-01-03 12:30:00,-0.3,-0.3,1
2012-01-03 12:45:00,-0.08970482469033536,-0.08970482469033536,1
2012-01-03 13:00:00,-0.3,-0.3,1
2012-01-03 13:15:00,-0.3,-0.3,1
2012-01-03 13:30:00,-0.13101327321852774,-0.13101327321852774,1
2012-01-03 13:45:00,-0.048192460528731884,-0.048192460528731884,0
2012-01-03 14:00:00,0.0469560781062105,0.0469560781062105,0
2012-01-03 14:15:00,0.011807625779292563,0.011807625779292563,1
2012-01-03 14:30:00,-0.20838659144112964,-0.20838659144112964,1
2012-01-03 14:45:00,-0.0068324479954722794,-0.0068324479954722794,1
2012-01-03 15:00:00,-0.17763765769083645,-0.17763765769083645,1
2012-01-03 15:15:00,-0.19649274560047714,-0.19649274560047714,1
2012-01-03 15:30:00,-0.03462732791748746,-0.03462732791748746,1
2012-01-03 15:45:00,-0.2529344930409712,-0.2529344930409712,1
2012-01-03 16:00:00,-0.13919452888840467,-0.13919452888840467,1
2012-01-03 16:15:00,-0.03192832098151144,-0.03192832098151144,0
2012-01-03 16:30:00,0.015952368341091594,0.015952368341091594,1
2012-01-03 16:45:00,-0.18211630900007086,-0.18211630900007086,1
2012-01-03 17:00:00,-0.10694983012267223,-0.10694983012267223,1
2012-01-03 17:15:00,-0.17482900620915376,-0.17482900620915376,1
2012-01-03 17:30:00,-0.19834308574268456,-0.19834308574268456,1
2012-01-03 17:45:00,-0.2704528114453073,-0.2704528114453073,1
2012-01-03 18:00:00,-0.3,-0.3,1
2012-01-03 18:15:00,-0.1889569373504435,-0.1889569373504435,1
2012-01-03 18:30:00,-0.3,-0.3,1
2012-01-03 18:45:00,-0.3,-0.3,1
2012-01-03 19:00:00,-0.3,-0.3,1
2012-01-03 19:15:00,-0.3,-0.3,1
2012-01-03 19:30:00,-0.051258077865942275,-0.051258077865942275,0
2012-01-03 19:45:00,0.01636769075486877,0.01636769075486877,0
2012-01-03 20:00:00,0.018003333617506334,0.018003333617506334,0
2012-01-03 20:15:00,0.11543057241325527,0.11543057241325527,0
2012-01-03 20:30:00,0.06072839040203265,0.06072839040203265,1
2012-01-03 20:45:00,-0.17959209719317853,-0.17959209719317853,0
2012-01-03 21:00:00,0.011736625471223727,0.011736625471223727,1
2012-01-03 21:15:00,-0.16208891087218075,-0.16208891087218075,1
2012-01-03 21:30:00,-0.1958123846651152,-0.1958123846651152,1
2012-01-03 21:45:00,-0.3,-0.3,1
2012-01-03 22:00:00,-0.3,-0.3,1
2012-01-03 22:15:00,-0.20987684868172246,-0.20987684868172246,1
2012-01-03 22:30:00,-0.08115430723606443,-0.08115430723606443,1
2012-01-03 22:45:00,-0.2031001324477284,-0.2031001324477284,1
2012-01-03 23:00:00,-0.20050421659871293,-0.20050421659871293,1
2012-01-03 23:15:00,-0.014333235164888658,-0.014333235164888658,0
2012-01-03 23:30:00,0.033346364764695435,0.033346364764695435,1
2012-01-03 23:45:00,-0.006667425200340027,-0.006667425200340027,1
2012-01-04 00:00:00,-0.1813875383664491,-0.1813875383664491,1
2012-01-04 00:15:00,-0.052136443366476104,-0.052136443366476104,0
2012-01-04 00:30:00,0.02024702409524287,0.02024702409524287,1
2012-01-04 00:45:00,-0.18732326914002045,-0.18732326914002045,1
2012-01-04 01:00:00,-0.16893851718423458,-0.16893851718423458,1
2012-01-04 01:15:00,-0.3,-0.3,1
2012-01-04 01:30:00,-0.3,-0.3,1
2012-01-04 01:45:00,-0.3,-0.3,1
2012-01-04 02:00:00,-0.29461240680424183,-0.29461240680424183,1
2012-01-04 02:15:00,-0.3,-0.3,1
2012-01-04 02:30:00,-0.15044804704478593,-0.15044804704478593,1
2012-01-04 02:45:00,-0.3,-0.3,1
2012-01-04 03:00:00,-0.3,-0.3,1
2012-01-04 03:15:00,-0.15276706337640222,-0.15276706337640222,0
2012-01-04 03:30:00,0.010607933957524796,0.010607933957524796,0
2012-01-04 03:45:00,0.25262362856744014,0.25262362856744014,0
2012-01-04 04:00:00,0.08182512518146512,0.08182512518146512,1
2012-01-04 04:15:00,-0.12719737237496426,-0.12719737237496426,1
2012-01-04 04:30:00,-0.3,-0.3,1
2012-01-04 04:45:00,-0.3,-0.3,1
2012-01-04 05:00:00,-0.3,-0.3,1
2012-01-04 05:15:00,-0.2977703468297524,-0.2977703468297524,1
2012-01-04 05:30:00,-0.2861920461344101,-0.2861920461344101,1
2012-01-04 05:45:00,-0.1918682283744041,-0.1918682283744041,1
2012-01-04 06:00:00,-0.3,-0.3,1
2012-01-04 06:15:00,-0.3,-0.3,1
2012-01-04 06:30:00,-0.3,-0.3,1
2012-01-04 06:45:00,-0.3,-0.3,1
2012-01-04 07:00:00,-0.3,-0.3,1
2012-01-04 07:15:00,-0.2255211327766587,-0.2255211327766587,1
2012-01-04 07:30:00,-0.22735780328957367,-0.22735780328957367,1
2012-01-04 07:45:00,-0.033289560908391636,-0.033289560908391636,1
2012-01-04 08:00:00,-0.008198623072706135,-0.008198623072706135,1
2012-01-04 08:15:00,-0.041322943041512905,-0.041322943041512905,0
2012-01-04 08:30:00,0.16162463456494608,0.16162463456494608,0
2012-01-04 08:45:00,0.28467082992213044,0.28467082992213044,0
2012-01-04 09:00:00,0.250558095220189,0.250558095220189,0
2012-01-04 09:15:00,0.33207580701146505,0.33207580701146505,0
2012-01-04 09:30:00,0.45270844490157647,0.45270844490157647,0
2012-01-04 09:45:00,0.26321044218788536,0.26321044218788536,0
2012-01-04 10:00:00,0.17550801768900154,0.17550801768900154,0
2012-01-04 10:15:00,0.1110409149840938,0.1110409149840938,0
2012-01-04 10:30:00,0.24016256072661418,0.24016256072661418,0
2012-01-04 10:45:00,0.14755776777069146,0.14755776777069146,0
2012-01-04 11:00:00,0.17228527825473483,0.17228527825473483,0
2012-01-04 11:15:00,0.4099881272242728,0.4099881272242728,0
2012-01-04 11:30:00,0.44156679652386954,0.44156679652386954,0
2012-01-04 11:45:00,0.38581980654562664,0.38581980654562664,0
2012-01-04 12:00:00,0.27727353454830117,0.27727353454830117,0
2012-01-04 12:15:00,0.3819328432580073,0.3819328432580073,0
2012-01-04 12:30:00,0.37041006150152067,0.37041006150152067,0
2012-01-04 12:45:00,0.4841771017262119,0.4841771017262119,0
2012-01-04 13:00:00,0.6273145353542903,0.6273145353542903,0
2012-01-04 13:15:00,0.7,0.7,0
2012-01-04 13:30:00,0.5742521082724252,0.5742521082724252,0
2012-01-04 13:45:00,0.7,0.7,0
2012-01-04 14:00:00,0.7,0.7,0
2012-01-04 14:15:00,0.7,0.7,0
2012-01-04 14:30:00,0.5389482741527192,0.5389482741527192,0
2012-01-04 14:45:00,0.4108516393532981,0.4108516393532981,0
2012-01-04 15:00:00,0.5938047212214709,0.5938047212214709,0
2012-01-04 15:15:00,0.7,0.7,0
2012-01-04 15:30:00,0.6736792487494406,0.6736792487494406,0
2012-01-04 15:45:00,0.5182441953946033,0.5182441953946033,0
2012-01-04 16:00:00,0.5847455038363749,0.5847455038363749,0
2012-01-04 16:15:00,0.6205146130521564,0.6205146130521564,0
2012-01-04 16:30:00,0.39270963684123417,0.39270963684123417,0
2012-01-04 16:45:00,0.19621659958889082,0.19621659958889082,0
2012-01-04 17:00:00,0.010572253201022064,0.010572253201022064,0
2012-01-04 17:15:00,0.018863228614614036,0.018863228614614036,0
2012-01-04 17:30:00,0.23684132487748016,0.23684132487748016,0
2012-01-04 17:45:00,0.4599138891727531,0.4599138891727531,0
2012-01-04 18:00:00,0.6242007175069846,0.6242007175069846,0
2012-01-04 18:15:00,0.7,0.7,0
2012-01-04 18:30:00,0.7,0.7,0
2012-01-04 18:45:00,0.6947972013192395,0.6947972013192395,0
2012-01-04 19:00:00,0.5011638646663128,0.5011638646663128,0
2012-01-04 19:15:00,0.4301375673261959,0.4301375673261959,0
2012-01-04 19:30:00,0.3726937541803201,0.3726937541803201,0
2012-01-04 19:45:00,0.34287105044460126,0.34287105044460126,0
2012-01-04 20:00:00,0.0970600012166003,0.0970600012166003,0
2012-01-04 20:15:00,0.014073543134682898,0.014073543134682898,0
2012-01-04 20:30:00,0.054832851077977696,0.054832851077977696,1
2012-01-04 20:45:00,-0.007228718177070215,-0.007228718177070215,0
2012-01-04 21:00:00,0.05595071056350248,0.05595071056350248,0
2012-01-04 21:15:00,0.2738352147180004,0.2738352147180004,0
2012-01-04 21:30:00,0.2584680717770935,0.2584680717770935,0
2012-01-04 21:45:00,0.06264536183687092,0.06264536183687092,0
2012-01-04 22:00:00,0.1532020100818522,0.1532020100818522,0
2012-01-04 22:15:00,0.2720729220365417,0.2720729220365417,0
2012-01-04 22:30:00,0.35646165326632845,0.35646165326632845,0
2012-01-04 22:45:00,0.33623535010380223,0.33623535010380223,0
2012-01-04 23:00:00,0.5790126716224597,0.5790126716224597,0
2012-01-04 23:15:00,0.34996433484496564,0.34996433484496564,0
2012-01-04 23:30:00,0.14948622204829592,0.14948622204829592,0
2012-01-04 23:45:00,0.13643254827268886,0.13643254827268886,0
2012-01-05 00:00:00,0.3063377020670223,0.3063377020670223,0
2012-01-05 00:15:00,0.27550232048727313,0.27550232048727313,0
2012-01-05 00:30:00,0.17139595672604835,0.17139595672604835,0
2012-01-05 00:45:00,0.3100552015503618,0.3100552015503618,0
2012-01-05 01:00:00,0.4673158852198468,0.4673158852198468,0
2012-01-05 01:15:00,0.4995134481742185,0.4995134481742185,0
2012-01-05 01:30:00,0.6804155213104532,0.6804155213104532,0
2012-01-05 01:45:00,0.5298200158822969,0.5298200158822969,0
2012-01-05 02:00:00,0.6027455072468157,0.6027455072468157,0
2012-01-05 02:15:00,0.6866671308671124,0.6866671308671124,0
2012-01-05 02:30:00,0.49505387312003835,0.49505387312003835,0
2012-01-05 02:45:00,0.5909286756183189,0.5909286756183189,0
2012-01-05 03:00:00,0.38465840323582484,0.38465840323582484,0
2012-01-05 03:15:00,0.439460082207234,0.439460082207234,0
2012-01-05 03:30:00,0.41221721817213336,0.41221721817213336,0
2012-01-05 03:45:00,0.38865984960766503,0.38865984960766503,0
2012-01-05 04:00:00,0.19300811850771676,0.19300811850771676,1
2012-01-05 04:15:00,-0.007860796785379986,-0.007860796785379986,0
2012-01-05 04:30:00,0.12600951912101377,0.12600951912101377,0
2012-01-05 04:45:00,0.361223629405315,0.361223629405315,0
2012-01-05 05:00:00,0.2808076573174618,0.2808076573174618,0
2012-01-05 05:15:00,0.1512951242006021,0.1512951242006021,0
2012-01-05 05:30:00,0.03722564401715989,0.03722564401715989,1
2012-01-05 05:45:00,-0.11079504779115357,-0.11079504779115357,0
2012-01-05 06:00:00,0.04988067141131369,0.04988067141131369,1
2012-01-05 06:15:00,-0.004436187514364809,-0.004436187514364809,1
2012-01-05 06:30:00,-0.19361148806289064,-0.19361148806289064,0
2012-01-05 06:45:00,0.0363603634263176,0.0363603634263176,0
2012-01-05 07:00:00,0.253807739730127,0.253807739730127,0
2012-01-05 07:15:00,0.35716108657967555,0.35716108657967555,0
2012-01-05 07:30:00,0.5366646416148992,0.5366646416148992,0
2012-01-05 07:45:00,0.610785830148062,0.610785830148062,0
2012-01-05 08:00:00,0.3643809042332621,0.3643809042332621,0
2012-01-05 08:15:00,0.5271824171847501,0.5271824171847501,0
2012-01-05 08:30:00,0.5834146839257601,0.5834146839257601,0
2012-01-05 08:45:00,0.653389406281798,0.653389406281798,0
2012-01-05 09:00:00,0.7,0.7,0
2012-01-05 09:15:00,0.7,0.7,0
2012-01-05 09:30:00,0.6720430138869863,0.6720430138869863,0
2012-01-05 09:45:00,0.7,0.7,0
2012-01-05 10:00:00,0.7,0.7,0
2012-01-05 10:15:00,0.585923338843412,0.585923338843412,0
2012-01-05 10:30:00,0.7,0.7,0
2012-01-05 10:45:00,0.6405908106223953,0.6405908106223953,0
2012-01-05 11:00:00,0.6472758582347342,0.6472758582347342,0
2012-01-05 11:15:00,0.4951085623676552,0.4951085623676552,0
2012-01-05 11:30:00,0.546766187900382,0.546766187900382,0
2012-01-05 11:45:00,0.5028155425861821,0.5028155425861821,0
2012-01-05 12:00:00,0.2566129531840764,0.2566129531840764,0
2012-01-05 12:15:00,0.12404698839324185,0.12404698839324185,0
2012-01-05 12:30:00,0.14049670299317513,0.14049670299317513,0
2012-01-05 12:45:00,0.03775825446414277,0.03775825446414277,0
