Load_data
time,load_0,load_1,load_2,load_3,load_4,load_5
2012-01-01 13:30:00,2.5476788448364136,6.33040756753376,2,6.909762064308464,6.771718097307297,12.648593609589703
2012-01-01 13:45:00,2,8.430623069514827,2,8.681191670607483,6.239840980872344,10.967194203761538
2012-01-01 14:00:00,2,8.95618274810068,4.0368562569362325,10.22465135962766,6.775018462852064,11.935980787506779
2012-01-01 14:15:00,2,7.5243807247910155,3.758978176392548,12.095904746167843,9.014972521568389,13.756221667898942
2012-01-01 14:30:00,2,6.924840502440546,3.1624689439957607,13.235544850239199,9.149138776202562,15.222469035386828
2012-01-01 14:45:00,4.688746865654513,5.9223377974927445,4.0158675193898254,14.846635422752552,9.265875564595602,13.52611683056736
2012-01-01 15:00:00,6.9797730874055155,8.565216781865502,3.306824577316417,12.25945299957639,8.414013316285816,13.234918760348725
2012-01-01 15:15:00,6.998949190598982,6.2920295136879485,3.898245751132807,9.864440121866096,7.069484613838576,11.713483941284602
2012-01-01 15:30:00,8.133367836163204,3.9478004534407454,4.09787973410876,11.099385002171381,7.955290318008033,11.5586146698399
2012-01-01 15:45:00,7.211376528255917,3.789857863748204,5.233115165411803,10.931083911335733,5.359739145013011,8.827812906091488
2012-01-01 16:00:00,8.943550612324167,6.237666420326823,4.274119861957692,11.108293702357306,4.931995536203828,10.959439809513675
2012-01-01 16:15:00,11.408065339314652,6.862603453615334,6.524612705194613,13.67115399737741,4.591332331452978,9.232881085016817
2012-01-01 16:30:00,12.974452783612147,8.434331581758332,6.551883378372044,11.818612683368837,4.392911912081771,9.067795590327794
2012-01-01 16:45:00,14.232210594492962,7.299766150831801,4.619614257013886,12.538336542143604,2.411309431336253,7.638427772868319
2012-01-01 17:00:00,16,8.038082189566996,2.537510632037299,14.852585266619393,2,5.442585776856563
2012-01-01 17:15:00,16,9.479530854422404,2,13.726518029611336,2.2428094316899796,2.894351244224304
2012-01-01 17:30:00,14.049029303322616,9.594092615739342,2,12.445785466525749,4.833504730058259,5.6740623480609305
2012-01-01 17:45:00,11.61459992046764,7.034158928264327,2,10.919185146248308,6.611897062368549,4.633921878289795
2012-01-01 18:00:00,11.928621839046702,9.34805947029361,2,12.747140857228903,7.872036444683049,2
2012-01-01 18:15:00,10.242021511953311,12.087956771752832,4.147874224806153,11.874465039920501,8.493004420089,2
2012-01-01 18:30:00,10.05534018251471,14.189548650014228,2.449063577271306,9.594575047758132,7.882802789894718,2
2012-01-01 18:45:00,8.943646949753251,15.313238136227898,4.550700840627077,10.694103080582737,8.744911978563904,3.631509576082528
2012-01-01 19:00:00,8.971587151059683,14.848740688467942,6.984349031760625,12.05533987755143,10.007065492002852,2.6187366411490545
2012-01-01 19:15:00,8.081575971906652,16,4.550662432256329,10.985868872515274,7.2999314352628,2.019503555555734
2012-01-01 19:30:00,5.313265355774671,16,5.72451095226813,8.641829987970144,6.586265535044426,2
2012-01-01 19:45:00,6.591705100255014,16,4.354328351665158,11.189092698833349,7.198089199164012,3.887716085054282
2012-01-01 20:00:00,5.967230046321342,16,2,10.819528580210717,6.753429804135023,5.837281323757906
2012-01-01 20:15:00,7.595577079174304,15.790308771656143,2,8.196512293329185,6.278342357509295,6.349944944704353
2012-01-01 20:30:00,8.784887960162074,16,2.1110785568371226,8.924898434395365,3.495875847617486,8.213488229610853
2012-01-01 20:45:00,7.1314623865618065,16,4.085168218540554,10.299398338896484,4.8207301603341115,10.593865064522955
2012-01-01 21:00:00,8.46640003430993,13.701639363510402,4.6273443476119995,9.42573874531175,6.046437137561252,13.26981177794101
2012-01-01 21:15:00,6.344363484465294,15.005595355118928,2.313375176055157,8.02285434929696,6.886109999882625,11.24743324218539
2012-01-01 21:30:00,4.234408694997244,16,3.378248267837122,9.654781798478119,9.47269526602721,10.05217191592536
2012-01-01 21:45:00,5.259006424758109,15.43370009643671,2.6413087272102915,10.4134028080754,10.189078737658196,8.537435912616953
2012-01-01 22:00:00,3.396441749451249,16,5.32699369708291,11.852218904297825,8.61385036064916,6.545579881293805
2012-01-01 22:15:00,3.6338180814916696,14.795290269091067,5.300031578228879,13.979092565333925,10.886017643856107,4.1685412975827205
2012-01-01 22:30:00,5.709314582016193,15.493919894388881,5.565310000266178,12.755603700332962,9.96393074743915,2.9120656043656505
2012-01-01 22:45:00,4.769878612301348,12.693986059039908,4.799927327699835,10.916444622027875,10.807679939082472,4.922955468342275
2012-01-01 23:00:00,5.988366582976592,12.83153824542757,5.276818603552836,12.088904740095952,13.137391195429858,6.991899323413157
2012-01-01 23:15:00,5.057425405091151,10.873532563423062,7.127760897129995,12.645889980817058,10.779486716606893,9.767575593470008
2012-01-01 23:30:00,4.3006299355008615,13.206657673707639,8.707896047664466,14.12683145874595,12.49336969599484,9.445702342971536
2012-01-01 23:45:00,4.017043707970891,11.553828275396702,6.287247542442151,13.32132431299701,10.186913491616803,6.776261693480837
2012-01-02 00:00:00,2.8637619311067377,12.15649360489601,5.613969354646832,12.721135381346771,12.854330786347102,8.182320805471885
2012-01-02 00:15:00,4.82945721196888,12.464646053751938,6.638009044624881,12.885378608928049,13.142748164467438,8.78497275997016
2012-01-02 00:30:00,4.225079946217731,10.446919994361826,9.037423784448626,12.895871189121833,15.467156838194693,8.547063276167842
2012-01-02 00:45:00,6.1283277970200185,9.789645296854271,10.830585929873864,12.548161136888414,14.478409208351923,5.998576713352566
2012-01-02 01:00:00,4.769838939426604,8.019134814308712,11.547350757560388,14.057853190191413,11.97791256404046,6.533175855771418
2012-01-02 01:15:00,5.318937601065976,9.120699303473542,10.291330293088501,11.427307432517267,11.406502432218513,7.903400540658503
2012-01-02 01:30:00,5.1006089368181895,11.316132604499538,9.903810393844989,9.840587050456676,12.747941057776671,6.637266192224647
2012-01-02 01:45:00,6.8992793765028795,11.038941838131397,11.422863787220862,9.771116586429464,13.007276070224847,5.766989717453665
2012-01-02 02:00:00,5.464536265492156,11.686962667179664,14.182371034014055,10.870503940877594,14.903977478617065,4.6046381519509705
2012-01-02 02:15:00,5.771578004273765,9.669663620162158,12.419338581498131,12.02037339693549,13.421843461689894,3.9758593995475318
2012-01-02 02:30:00,6.5585352491367335,8.776160017054469,11.800050242320365,9.841780908307758,13.292499552315338,5.2812344161795535
2012-01-02 02:45:00,4.466519218829269,6.763156502670003,14.50465782310356,8.506443042968527,10.580554029193319,3.3225240744023603
2012-01-02 03:00:00,2,6.304322508421306,12.628206509897984,6.496706307513469,9.112732478613388,5.460436554930496
2012-01-02 03:15:00,2,6.589043100596132,12.198350839378417,5.63702915132583,10.73372917702407,8.23755172267998
2012-01-02 03:30:00,2,7.565825997216235,13.784845410800795,5.157444348660624,10.006745991772293,10.477942894693244
2012-01-02 03:45:00,3.805869884783262,4.974753866130681,11.276285173219048,4.876480213163452,11.331239536964123,8.033263652037427
2012-01-02 04:00:00,2.880484779798003,7.39944543049114,9.001153785382064,3.7278240522401997,12.976411524090285,9.258836978374445
2012-01-02 04:15:00,2,7.000689920511734,9.449651985636638,4.739759448174555,11.870161069363277,9.913302757155119
2012-01-02 04:30:00,3.0824236358732544,4.650510096407157,8.4373696388211,6.177362179893306,13.650984241960177,9.362109534198387
2012-01-02 04:45:00,2.9822042469987426,6.949036697178438,9.006147467604132,8.584087930045282,15.134797108737004,9.208798597113397
2012-01-02 05:00:00,2,9.14281575862714,6.7676509556540765,7.291177984306405,15.356232655137859,11.511178661619839
2012-01-02 05:15:00,3.9034936441972636,11.34241196427853,4.626267310060229,7.4183540279180065,16,9.17827776664557
2012-01-02 05:30:00,3.8654719600661784,13.459448672268431,4.513616404044814,6.6525335510944466,16,7.5348144853253824
2012-01-02 05:45:00,6.382236588159481,14.868389749488252,5.567754267775302,9.174394601352542,16,5.11590958117588
2012-01-02 06:00:00,3.746086233566535,12.774907158181417,4.891698272841023,10.944647703664302,13.49572463297081,3.5492768931110366
2012-01-02 06:15:00,3.689304507610698,11.825587155050078,4.13056054181825,12.587146114054029,11.53388128179049,2.977271127304287
2012-01-02 06:30:00,2,13.259783778686202,3.40842610387387,10.191529255973578,13.710183414702993,2.9317649461137254
2012-01-02 06:45:00,2.9282511147799792,14.467127630251035,2,11.35547214219591,12.423770276842326,3.489968861660252
2012-01-02 07:00:00,5.055553365905819,16,3.0916787699713413,10.147520396297264,14.318750558589434,6.073618448488643
2012-01-02 07:15:00,4.705618145962964,16,2,11.608817637485892,13.032984133020365,5.525520306712547
2012-01-02 07:30:00,7.28246357682838,16,2,10.004128876156647,15.526546726421444,7.229790669070485
2012-01-02 07:45:00,7.416370939868047,16,2.4126789773285853,11.180584216574395,16,9.578480374089876
2012-01-02 08:00:00,8.674658476295512,16,2.601463132338584,12.283581024989955,13.838036263539372,8.648085466636546
2012-01-02 08:15:00,10.20892784958042,13.210120105506846,3.911380420986123,12.55896890605259,15.822068542325967,6.853226609304899
2012-01-02 08:30:00,8.234673129563745,12.245700998467472,5.48888222826478,13.730073552565425,13.67582927888592,6.351369345496804
2012-01-02 08:45:00,8.024804223760079,9.589113249851694,3.6581374281906665,12.095610563697841,12.723158141334432,7.5553514202712595
2012-01-02 09:00:00,10.01005292042566,11.334141144486308,2.5389134639597817,9.766208239780877,12.515600823922862,6.131697051083088
2012-01-02 09:15:00,9.859263343776423,11.226332715544245,2,9.327168132643234,10.467821431781624,4.016061371532937
2012-01-02 09:30:00,10.459209184056167,10.691839249658676,2,6.787319634750682,8.455868532061093,3.221730499919779
2012-01-02 09:45:00,11.41347303890668,12.085318974887887,2,4.9087247596636026,5.770627827523212,2.459023472973712
2012-01-02 10:00:00,9.051057649986168,11.951249146027838,3.6901379137595187,5.394965064654867,3.666808363769257,3.8104193726131905
2012-01-02 10:15:00,7.3173757386461045,9.463832338573715,2.3281311777849716,3.5589619918391704,3.945072094127478,5.9068230359139955
2012-01-02 10:30:00,6.481467586866582,11.616435093582602,4.610020315169128,4.654916863065789,4.598274886349683,4.500664031295626
2012-01-02 10:45:00,8.76221896471735,10.517756635770109,4.904809176136684,3.493902770575212,2.5234505362151736,4.651486132446021
2012-01-02 11:00:00,6.04384027092337,10.969520767757935,7.631506905812677,2,2.703544090268353,6.498260325488073
2012-01-02 11:15:00,5.506441983283035,9.841049239124034,5.484741846419157,4.748576977475299,2,8.913233760082228
2012-01-02 11:30:00,7.046399905438128,9.313789916807195,6.978655605252266,4.812244537672262,3.9619815344813443,10.005491056585592
2012-01-02 11:45:00,5.377796514667178,8.557553352681943,9.636501249661485,6.957205084583089,6.195140119510485,10.11862529998397
2012-01-02 12:00:00,6.622496549095362,7.8608408727398755,11.561199311016555,5.777222516079217,8.732658156754704,8.622674341109082
2012-01-02 12:15:00,7.850768349066605,8.897737880282717,12.221008625182584,6.187776046157566,10.192419686470256,6.242258098944388
2012-01-02 12:30:00,5.866326170763988,7.72234016866078,10.210505368211134,4.149953752315764,11.641187971190249,3.7487050514593747
2012-01-02 12:45:00,8.482853148286948,8.599149304051338,9.155788515763664,6.089341352033043,13.280351538219431,4.50071743823638
2012-01-02 13:00:00,10.557998002223346,9.20701370878469,7.504603715416085,8.424259498697113,11.504419625433608,4.3249415952514845
2012-01-02 13:15:00,12.668891669989662,10.713067784972392,6.3749342804609,9.16031108892481,9.061224583290272,5.610215105209327
2012-01-02 13:30:00,15.117124964506313,13.027862139080955,3.7394326781844285,8.725527095631337,8.877070251616324,3.5426841875997814
2012-01-02 13:45:00,15.96755290487725,12.74556530390992,2.989467825807892,8.854833586168212,7.492384070716651,2
2012-01-02 14:00:00,16,10.247197846833972,2,7.44181612892419,6.211696251967955,3.882921937964632
2012-01-02 14:15:00,14.424216306327644,11.396747831078311,2,6.6002236524621285,6.75584531996024,4.512720479589815
2012-01-02 14:30:00,14.782922429375477,12.661749897957552,4.579977830860255,8.629432944167853,9.2240816885018,3.9917354368623648
2012-01-02 14:45:00,15.738755340838793,15.451522817453444,5.644621922847865,7.523187467707772,6.6297894203835845,4.540980612358183
2012-01-02 15:00:00,14.182691279352085,16,5.9175139843582,7.014839702673681,5.828611559249671,2.6769095575081594
2012-01-02 15:15:00,16,15.373354722459526,7.182421254690542,9.418642469527558,4.700282782426175,3.138048208325534
2012-01-02 15:30:00,16,16,8.808090449076134,11.806494311530574,2.4071507733054758,3.967607291930288
2012-01-02 15:45:00,13.891437877352745,16,7.6889998167959535,9.373986905947579,3.0546787144701475,4.682824194444955
2012-01-02 16:00:00,12.61911414192118,13.265961279105257,7.936152302340077,11.370308766549776,2,6.512612593756107
2012-01-02 16:15:00,11.599668503803763,12.715010986580824,10.298988289722384,12.299237094387799,2,4.741356600508602
2012-01-02 16:30:00,11.179508719497601,11.439993588811461,11.313348467032446,12.143020719374476,2.757295747709448,7.31138171780147
2012-01-02 16:45:00,13.946019547294993,11.27471809693998,10.891008522100616,13.284788598288495,4.44615188895085,5.962798954832918
2012-01-02 17:00:00,14.34843003951378,8.504918968403624,12.310862957808952,15.319453555785337,2.2747915282663973,5.132586706340555
2012-01-02 17:15:00,13.238756783541902,9.62236176846073,11.015849453661014,16,4.119967569518854,3.4629952546430807
2012-01-02 17:30:00,13.515643065900623,8.414531313057644,13.601453643958592,16,6.170550475062037,3.868544780795053
2012-01-02 17:45:00,14.95705660636714,5.726849142629147,11.18306914416081,16,6.17668181772572,2.6044386001197326
2012-01-02 18:00:00,15.754313814069304,8.299921655985493,13.292099039238618,15.50209199756971,5.36342954365925,2
2012-01-02 18:15:00,16,9.939767990147388,15.077398865141848,16,4.044446139966835,3.0924335360137474
2012-01-02 18:30:00,13.432428231401936,9.930960768969005,14.507429290331887,14.64088753121971,6.843869675083968,3.14963914731953
2012-01-02 18:45:00,14.115568966413896,9.46818349829518,11.817706889293332,15.110537480813203,7.675239974199981,2.4229949679518628
2012-01-02 19:00:00,13.845566475416769,9.046084939568157,14.198085811574071,13.791355034631954,7.7885865704732815,2
2012-01-02 19:15:00,12.277492996011468,8.770400966397716,13.238758441719519,12.461291029643697,7.642287766057711,3.24463396949374
2012-01-02 19:30:00,10.406162896168878,7.4503756066787625,11.903520943998544,14.126726171170866,7.972936024844733,2.876686223970885
2012-01-02 19:45:00,12.468860950474413,7.9414592852388015,14.189879220069532,14.95365535470224,5.749551287141842,4.423699965142124
2012-01-02 20:00:00,12.092173154751888,5.4504047195665075,15.000713868366255,13.166159803488078,5.142591725601208,4.644192643088701
2012-01-02 20:15:00,14.076224128350624,4.120230941806792,16,12.106672147063483,4.975629294192656,4.961276198348118
2012-01-02 20:30:00,15.82121364138157,6.582271305660783,15.056080456124423,11.041487812543663,5.731802350945375,4.594824509104648
2012-01-02 20:45:00,14.184023548095212,8.885585422336572,13.228404168839104,9.851185146757524,4.660866047254451,6.509442572253538
2012-01-02 21:00:00,13.529697558818004,9.233588715365435,12.226567021794981,10.588797808548582,3.1425643741688756,8.311264513651672
2012-01-02 21:15:00,12.602756850328149,10.066466514106368,9.79654480857696,11.932307961786446,4.245904918238263,8.742776466827484
2012-01-02 21:30:00,15.038198509442719,10.909626605281868,11.785182373691974,10.761740098650657,5.730188865983026,9.660639494774955
2012-01-02 21:45:00,13.13732226973547,8.163132686337876,13.51966349821779,12.603447290197726,5.611684776843585,12.159795703698506
2012-01-02 22:00:00,15.093835742717648,8.440380112872399,11.711548102886812,13.118252951081853,5.050819944254129,11.996543415052606
2012-01-02 22:15:00,15.432980413631572,7.304538876694486,14.088691980314971,14.448665845355581,7.63858766458389,14.259559918443934
2012-01-02 22:30:00,15.078963619444142,6.925981723447576,16,15.798590995035914,6.794124940457149,14.620640363149455
2012-01-02 22:45:00,12.730960221823583,5.564939067070393,16,16,6.488360246882941,12.657702018012719
2012-01-02 23:00:00,13.720718551670343,3.938415043051394,14.202736459331467,15.914274925061356,8.850207517677095,13.903869998281667
2012-01-02 23:15:00,13.282737602781076,4.004215139369322,14.074981413600412,14.08452970522468,9.918443911079278,14.420677240614012
2012-01-02 23:30:00,13.96508441502479,4.5336856295073105,16,14.161854527825117,11.307940587476255,12.169236121998807
2012-01-02 23:45:00,12.036460063756289,4.503060172188574,15.338465640696537,13.096840664970085,13.862780573704178,10.649430217899793
2012-01-03 00:00:00,9.583506557605181,2.3062374408783213,14.286299316567638,15.843577563695641,14.70588210665405,12.729996741674618
2012-01-03 00:15:00,12.017300764900678,2,15.350346456139754,16,15.37003945900351,12.620264631495568
2012-01-03 00:30:00,14.360063250345846,4.299086391305596,15.914968810687846,15.922500223564885,14.409288338719877,12.71147946230142
2012-01-03 00:45:00,13.874013358342369,3.2962830098888745,16,15.297633274625795,11.825821635161734,12.484747371088648
2012-01-03 01:00:00,15.533844821240352,2,16,16,14.375246400471365,14.841772781676788
2012-01-03 01:15:00,16,2,13.211276168360255,16,15.695374895513876,12.09310014527156
2012-01-03 01:30:00,16,2,11.101648514044438,16,13.582792433704507,13.840849422307414
2012-01-03 01:45:00,16,3.2075033609740897,13.710504320613033,13.978550048408133,13.035448601672979,11.319899039560282
2012-01-03 02:00:00,16,5.112169627507352,16,12.077360257551785,11.160387429133024,12.924577485027353
2012-01-03 02:15:00,13.34327890155313,4.11602045067729,16,10.500253387219828,8.696780057010592,12.22908255095083
2012-01-03 02:30:00,10.714696832687656,4.885969093874787,16,10.807410143366342,6.052837242665236,13.539661434775004
2012-01-03 02:45:00,9.074218949977949,5.415248702967305,16,9.941627584614634,5.184997877753685,11.368596562647074
2012-01-03 03:00:00,8.05288723080879,3.8416444664980256,16,7.824860862048978,7.294171154723867,9.825129339138538
2012-01-03 03:15:00,9.669842879856176,3.4048775906070707,16,10.532296447205614,7.878863091950222,7.9566455704790116
2012-01-03 03:30:00,9.635136026317127,2,16,8.408214993376298,9.176007521235146,9.637495666644964
2012-01-03 03:45:00,12.331633944197096,2,15.527290061977304,5.724984661006285,8.937618328503437,10.723994895768403
2012-01-03 04:00:00,12.75120374901866,2.132449814932482,14.400443804373584,7.229507290338758,11.669463570696056,9.183922738114141
2012-01-03 04:15:00,14.910944218345376,4.2808531149386315,13.344350649446698,7.552657667210779,13.865857507300666,6.988905495483506
2012-01-03 04:30:00,13.543988530103595,5.398450706158723,15.500595432922431,9.739058599188708,11.158242649570333,6.0424062630065
2012-01-03 04:45:00,15.402112073418756,5.069202405536817,16,7.7966182386738945,10.408337629132483,8.00756417997199
2012-01-03 05:00:00,16,6.8080519255389325,16,9.961717394371721,9.578586703765597,10.227338868395321
2012-01-03 05:15:00,13.433698032549747,7.273275066705447,16,9.573334720054191,7.775504455970422,12.919369063217914
2012-01-03 05:30:00,12.920899693822856,8.784075033041166,16,7.887492218608199,9.69420370574758,13.566708111423441
2012-01-03 05:45:00,12.437298209489022,8.07413595936228,16,5.413402108011822,8.305500352117802,11.45651439077324
2012-01-03 06:00:00,14.569090391040943,7.108874202259339,15.697880983655203,7.630530910338423,8.792208719660191,12.583361783403728
2012-01-03 06:15:00,13.333937848201218,6.516335879983222,16,9.833945180425946,9.883872441174256,15.080862186882767
2012-01-03 06:30:00,12.34913959670557,5.31123691278459,14.320455124784221,10.332327837196692,8.411774932719599,15.578398338173114
2012-01-03 06:45:00,13.646946314099749,3.577988980540705,15.756563528607591,7.605078511470703,6.072192048754499,16
2012-01-03 07:00:00,15.166275085421802,4.645776615746097,15.469561943241626,9.417373781839938,4.867349092831676,13.92820381631963
2012-01-03 07:15:00,14.494095595248123,6.349364979777125,15.06798123885072,9.545700538454621,4.063945798224712,11.388900996592348
2012-01-03 07:30:00,13.70047656863942,4.762924285217357,16,7.39246017992603,2,8.613754525375448
2012-01-03 07:45:00,13.910019170195099,7.118712471621191,13.843722268806431,9.706895259605703,2,9.514877766338284
2012-01-03 08:00:00,15.806449820952633,4.795401460529559,13.20219841078514,9.085273470190264,2,12.057294052591786
2012-01-03 08:15:00,13.18672548680755,2.0327678153319613,11.927204971530651,10.605537378405579,2,12.656439712732912
2012-01-03 08:30:00,11.806365389399794,4.7341073393138995,11.221526460007954,10.771640310976355,2.045944710507677,11.763867601984094
2012-01-03 08:45:00,12.381063058482619,5.357472802882662,11.36324345271349,9.07858106632989,2.679393981595844,14.157052628966543
2012-01-03 09:00:00,10.553566886387278,6.561340482123455,10.845800229857637,8.289527587543676,2.275319342737009,12.497941386203529
2012-01-03 09:15:00,9.602465640120204,6.756206357905187,11.99976831637125,10.349948470266774,4.645613799522245,12.39753683814166
2012-01-03 09:30:00,11.914404605501183,6.300972301481103,14.205558773903341,8.776008704976471,2.544507123576711,13.815824491369487
2012-01-03 09:45:00,13.263736406635035,3.885062252404099,16,9.693516047177088,2,14.142039459633631
2012-01-03 10:00:00,12.072781693136895,5.727769527883493,16,9.02271855035862,3.6785936131865364,12.823971605600404
2012-01-03 10:15:00,9.669336682919798,5.354075754515588,16,8.389816103669286,3.377535014149683,11.889415813374448
2012-01-03 10:30:00,7.473229433639547,7.406840254263627,14.514047068669875,10.71861938699981,5.602407759569314,11.972081102364497
2012-01-03 10:45:00,5.205213605560267,7.190475310486674,13.204278965834032,11.530838680267339,3.855154784148647,9.310294334740268
2012-01-03 11:00:00,3.409659898170047,4.632418998417563,13.968015700592073,9.836067314042308,4.315677058535924,6.51839834647053
2012-01-03 11:15:00,3.9273747721853685,4.0265599825424845,13.866748288983104,11.825893619702832,5.989652010827578,7.878253902690373
2012-01-03 11:30:00,2.072787586770746,3.3809768217874923,11.385588143535053,9.166555779939868,7.7228912769938685,10.40963036977115
2012-01-03 11:45:00,4.852974533738877,4.021401911048439,14.142319355369636,7.31654769509396,8.479717386593238,9.193235730429455
